"Date","Price","Open","High","Low","Vol.","Change %"
"May 11, 2017","435.00","435.00","435.00","435.00","-","0.00%"
"May 10, 2017","435.00","435.00","435.00","435.00","-","-0.68%"
"May 09, 2017","438.00","438.00","438.00","438.00","0.05K","1.15%"
"May 08, 2017","433.00","433.00","433.00","433.00","0.00K","1.41%"
"May 05, 2017","427.00","427.00","427.00","427.00","0.02K","0.47%"
"May 04, 2017","425.00","425.00","425.00","425.00","0.04K","-2.30%"
"May 03, 2017","435.00","435.00","435.00","435.00","0.64K","0.00%"
"May 02, 2017","435.00","435.00","435.00","435.00","0.01K","2.64%"
"Apr 28, 2017","423.81","423.81","423.81","423.81","-","-0.28%"
"Apr 27, 2017","425.00","425.00","425.00","425.00","-","0.00%"
"Apr 26, 2017","425.00","425.00","425.00","425.00","-","0.00%"
"Apr 25, 2017","425.00","425.00","425.00","425.00","-","0.00%"
"Apr 24, 2017","425.00","425.00","425.00","425.00","-","0.00%"
"Apr 21, 2017","425.00","425.00","425.00","425.00","-","0.00%"
"Apr 20, 2017","425.00","425.00","425.00","425.00","-","0.00%"
"Apr 19, 2017","425.00","425.00","425.00","425.00","-","0.00%"
"Apr 18, 2017","425.00","425.00","425.00","425.00","-","0.00%"
"Apr 13, 2017","425.00","425.00","425.00","425.00","-","0.00%"
"Apr 12, 2017","425.00","425.00","425.00","425.00","-","0.00%"
"Apr 11, 2017","425.00","425.00","425.00","425.00","0.05K","-1.62%"
"Apr 10, 2017","432.00","432.00","432.00","432.00","-","0.00%"
"Apr 07, 2017","432.00","432.00","432.00","432.00","-","-1.82%"
"Apr 06, 2017","440.00","440.00","440.00","440.00","-","-0.11%"
"Apr 05, 2017","440.50","440.50","440.50","440.50","0.04K","-0.79%"
"Apr 04, 2017","444.00","444.00","444.00","444.00","0.04K","1.83%"
"Apr 03, 2017","436.00","436.00","436.00","436.00","0.04K","-0.07%"
"Mar 31, 2017","436.30","436.30","436.30","436.30","-","-0.84%"
"Mar 30, 2017","440.00","440.00","440.00","440.00","-","0.00%"
"Mar 29, 2017","440.00","440.00","440.00","440.00","0.45K","-0.23%"
"Mar 28, 2017","441.00","441.00","441.00","441.00","-","0.00%"
"Mar 27, 2017","441.00","441.00","441.00","441.00","-","-0.23%"
"Mar 24, 2017","442.00","442.00","442.00","442.00","-","0.00%"
"Mar 23, 2017","442.00","442.00","442.00","442.00","0.30K","0.00%"
"Mar 22, 2017","442.00","442.00","442.00","442.00","-","-0.45%"
"Mar 21, 2017","444.00","444.00","444.00","444.00","-","-0.89%"
"Mar 20, 2017","448.00","448.00","448.00","448.00","-","-0.44%"
"Mar 17, 2017","450.00","450.00","450.00","450.00","0.00K","0.45%"
"Mar 16, 2017","448.00","448.00","448.00","448.00","-","0.00%"
"Mar 15, 2017","448.00","448.00","448.00","448.00","-","0.00%"
"Mar 14, 2017","448.00","448.00","448.00","448.00","-","0.11%"
"Mar 13, 2017","447.50","447.50","447.50","447.50","-","-1.32%"
"Mar 10, 2017","453.50","453.50","453.50","453.50","-","0.00%"
"Mar 09, 2017","453.50","453.50","453.50","453.50","0.03K","0.55%"
"Mar 08, 2017","451.00","451.00","451.00","451.00","-","0.00%"
"Mar 07, 2017","451.00","451.00","451.00","451.00","0.04K","0.45%"
"Mar 06, 2017","449.00","449.00","449.00","449.00","0.04K","-0.22%"
"Mar 03, 2017","450.00","450.00","450.00","450.00","0.03K","0.90%"
"Mar 02, 2017","446.00","446.00","446.00","446.00","-","-1.00%"
"Mar 01, 2017","450.50","450.50","450.50","450.50","-","8.95%"
"Feb 28, 2017","413.50","413.50","413.50","413.50","0.03K","0.61%"
"Feb 27, 2017","411.00","411.00","411.00","411.00","0.03K","-1.56%"
"Feb 24, 2017","417.50","417.50","417.50","417.50","-","0.00%"
"Feb 23, 2017","417.50","417.50","417.50","417.50","-","0.00%"
"Feb 22, 2017","417.50","417.50","417.50","417.50","-","0.00%"
"Feb 21, 2017","417.50","417.50","417.50","417.50","-","-0.12%"
"Feb 20, 2017","418.00","418.00","418.00","418.00","-","0.00%"
"Feb 17, 2017","418.00","418.00","418.00","418.00","-","0.00%"
"Feb 16, 2017","418.00","418.00","418.00","418.00","-","0.00%"
"Feb 15, 2017","418.00","418.00","418.00","418.00","-","0.00%"
"Feb 14, 2017","418.00","418.00","418.00","418.00","0.00K","0.72%"
"Feb 13, 2017","415.00","415.00","415.00","415.00","0.04K","2.72%"
"Feb 10, 2017","404.00","404.00","404.00","404.00","0.01K","0.00%"
"Feb 09, 2017","404.00","404.00","404.00","404.00","-","0.50%"
"Feb 08, 2017","402.00","402.00","402.00","402.00","-","0.00%"
"Feb 07, 2017","402.00","402.00","402.00","402.00","-","0.25%"
"Feb 06, 2017","401.00","401.00","401.00","401.00","-","0.00%"
"Feb 03, 2017","401.00","401.00","401.00","401.00","0.12K","-0.25%"
"Feb 02, 2017","402.00","402.00","402.00","402.00","0.03K","-1.35%"
"Feb 01, 2017","407.50","407.50","407.50","407.50","0.13K","-2.85%"
"Jan 31, 2017","419.45","419.45","419.45","419.45","0.30K","-0.84%"
"Jan 30, 2017","423.00","423.00","423.00","423.00","0.30K","0.71%"
"Jan 27, 2017","420.00","420.00","420.00","420.00","-","0.00%"
"Jan 26, 2017","420.00","420.00","420.00","420.00","-","0.00%"
"Jan 25, 2017","420.00","420.00","420.00","420.00","-","0.00%"
"Jan 24, 2017","420.00","420.00","420.00","420.00","-","-0.24%"
"Jan 23, 2017","421.00","421.00","421.00","421.00","-","-0.94%"
"Jan 20, 2017","425.00","425.00","425.00","425.00","0.03K","-1.16%"
"Jan 19, 2017","430.00","430.00","430.00","430.00","-","0.00%"
"Jan 18, 2017","430.00","430.00","430.00","430.00","-","-0.23%"
"Jan 17, 2017","431.00","431.00","431.00","431.00","-","-0.58%"
"Jan 16, 2017","433.50","433.50","433.50","433.50","0.03K","0.35%"
"Jan 13, 2017","432.00","432.00","432.00","432.00","-","-0.69%"
"Jan 12, 2017","435.00","435.00","435.00","435.00","-","-0.23%"
"Jan 11, 2017","436.00","436.00","436.00","436.00","0.03K","0.23%"
"Jan 10, 2017","435.00","435.00","435.00","435.00","-","0.00%"
"Jan 09, 2017","435.00","435.00","435.00","435.00","0.01K","0.00%"
"Jan 06, 2017","435.00","435.00","435.00","435.00","-","-0.11%"
"Jan 05, 2017","435.50","435.50","435.50","435.50","0.01K","-1.47%"
"Jan 04, 2017","442.00","442.00","442.00","442.00","-","0.00%"
"Jan 03, 2017","442.00","442.00","442.00","442.00","-","3.21%"
"Dec 30, 2016","428.25","428.25","428.25","428.25","-","-1.55%"
"Dec 29, 2016","435.00","435.00","435.00","435.00","-","0.00%"
"Dec 28, 2016","435.00","435.00","435.00","435.00","-","0.00%"
"Dec 23, 2016","435.00","435.00","435.00","435.00","-","-0.23%"
"Dec 22, 2016","436.00","436.00","436.00","436.00","-","-0.68%"
"Dec 21, 2016","439.00","439.00","439.00","439.00","-","-0.23%"
"Dec 20, 2016","440.00","440.00","440.00","440.00","-","0.00%"
"Dec 19, 2016","440.00","440.00","440.00","440.00","-","0.00%"
"Dec 16, 2016","440.00","440.00","440.00","440.00","0.03K","2.33%"
"Dec 15, 2016","430.00","430.00","430.00","430.00","0.02K","2.38%"
"Dec 14, 2016","420.00","420.00","420.00","420.00","-","0.00%"
"Dec 13, 2016","420.00","420.00","420.00","420.00","0.01K","-2.33%"
"Dec 12, 2016","430.00","430.00","430.00","430.00","-","0.00%"
"Dec 09, 2016","430.00","430.00","430.00","430.00","-","-1.83%"
"Dec 08, 2016","438.00","438.00","438.00","438.00","0.01K","0.46%"
"Dec 07, 2016","436.00","436.00","436.00","436.00","0.01K","-0.46%"
"Dec 06, 2016","438.00","438.00","438.00","438.00","0.02K","0.23%"
"Dec 05, 2016","437.00","437.00","437.00","437.00","-","0.00%"
"Dec 02, 2016","437.00","437.00","437.00","437.00","-","-0.23%"
"Dec 01, 2016","438.00","438.00","438.00","438.00","0.02K","3.22%"
"Nov 30, 2016","424.32","424.32","424.32","424.32","-","-0.16%"
"Nov 29, 2016","425.00","425.00","425.00","425.00","-","0.00%"
"Nov 28, 2016","425.00","425.00","425.00","425.00","-","0.00%"
"Nov 25, 2016","425.00","425.00","425.00","425.00","-","0.00%"
"Nov 24, 2016","425.00","425.00","425.00","425.00","-","0.00%"
"Nov 23, 2016","425.00","425.00","425.00","425.00","-","0.00%"
"Nov 22, 2016","425.00","425.00","425.00","425.00","-","0.71%"
"Nov 21, 2016","422.00","422.00","422.00","422.00","-","0.00%"
"Nov 18, 2016","422.00","422.00","422.00","422.00","-","0.24%"
"Nov 17, 2016","421.00","421.00","421.00","421.00","-","0.00%"
"Nov 16, 2016","421.00","421.00","421.00","421.00","-","0.00%"
"Nov 15, 2016","421.00","421.00","421.00","421.00","-","1.20%"
"Nov 14, 2016","416.00","416.00","416.00","416.00","0.00K","0.24%"
"Nov 11, 2016","415.00","415.00","415.00","415.00","0.01K","0.00%"
"Nov 10, 2016","415.00","415.00","415.00","415.00","-","0.00%"
"Nov 09, 2016","415.00","415.00","415.00","415.00","-","0.00%"
"Nov 08, 2016","415.00","415.00","415.00","415.00","-","0.00%"
"Nov 07, 2016","415.00","415.00","415.00","415.00","-","1.47%"
"Nov 04, 2016","409.00","409.00","409.00","409.00","0.00K","-0.24%"
"Nov 03, 2016","410.00","410.00","410.00","410.00","-","1.23%"
"Nov 02, 2016","405.00","405.00","405.00","405.00","-","0.50%"
"Nov 01, 2016","403.00","403.00","403.00","403.00","-","7.29%"
"Oct 31, 2016","375.60","375.60","375.60","375.60","-","0.97%"
"Oct 28, 2016","372.00","372.00","372.00","372.00","-","0.00%"
"Oct 27, 2016","372.00","372.00","372.00","372.00","-","0.00%"
"Oct 26, 2016","372.00","372.00","372.00","372.00","-","0.00%"
"Oct 25, 2016","372.00","372.00","372.00","372.00","-","0.00%"
"Oct 24, 2016","372.00","372.00","372.00","372.00","-","0.00%"
"Oct 21, 2016","372.00","372.00","372.00","372.00","-","0.27%"
"Oct 20, 2016","371.00","371.00","371.00","371.00","-","0.27%"
"Oct 19, 2016","370.00","370.00","370.00","370.00","-","0.27%"
"Oct 18, 2016","369.00","369.00","369.00","369.00","-","0.00%"
"Oct 17, 2016","369.00","369.00","369.00","369.00","-","0.00%"
"Oct 14, 2016","369.00","369.00","369.00","369.00","-","0.00%"
"Oct 13, 2016","369.00","369.00","369.00","369.00","-","0.00%"
"Oct 12, 2016","369.00","369.00","369.00","369.00","-","0.00%"
"Oct 11, 2016","369.00","369.00","369.00","369.00","-","0.00%"
"Oct 10, 2016","369.00","369.00","369.00","369.00","-","0.00%"
"Oct 07, 2016","369.00","369.00","369.00","369.00","-","0.00%"
"Oct 06, 2016","369.00","369.00","369.00","369.00","-","0.00%"
"Oct 05, 2016","369.00","369.00","369.00","369.00","0.09K","0.00%"
"Oct 04, 2016","369.00","369.00","369.00","369.00","-","0.00%"
"Oct 03, 2016","369.00","369.00","369.00","369.00","0.00K","-0.27%"
"Sep 29, 2016","370.00","370.00","370.00","370.00","0.01K","-0.27%"
"Sep 28, 2016","371.00","371.00","371.00","371.00","0.00K","-0.27%"
"Sep 27, 2016","372.00","372.00","372.00","372.00","0.00K","0.54%"
"Sep 26, 2016","370.00","370.00","370.00","370.00","-","0.00%"
"Sep 23, 2016","370.00","370.00","370.00","370.00","-","0.00%"
"Sep 22, 2016","370.00","370.00","370.00","370.00","-","0.00%"
"Sep 21, 2016","370.00","370.00","370.00","370.00","0.01K","-0.54%"
"Sep 20, 2016","372.00","372.00","372.00","372.00","-","0.00%"
"Sep 19, 2016","372.00","372.00","372.00","372.00","-","0.00%"
"Sep 16, 2016","372.00","372.00","372.00","372.00","0.03K","-0.80%"
"Sep 15, 2016","375.00","375.00","375.00","375.00","-","0.00%"
"Sep 14, 2016","375.00","375.00","375.00","375.00","-","-1.32%"
"Sep 13, 2016","380.00","380.00","380.00","380.00","-","0.00%"
"Sep 12, 2016","380.00","380.00","380.00","380.00","0.01K","0.00%"
"Sep 09, 2016","380.00","380.00","380.00","380.00","-","0.00%"
"Sep 08, 2016","380.00","380.00","380.00","380.00","-","-0.52%"
"Sep 07, 2016","382.00","382.00","382.00","382.00","-","0.00%"
"Sep 06, 2016","382.00","382.00","382.00","382.00","-","0.00%"
"Sep 05, 2016","382.00","382.00","382.00","382.00","-","0.00%"
"Sep 02, 2016","382.00","382.00","382.00","382.00","0.01K","0.00%"
"Sep 01, 2016","382.00","382.00","382.00","382.00","0.01K","0.08%"
"Aug 31, 2016","381.68","381.68","381.68","381.68","-","-0.60%"
"Aug 30, 2016","384.00","384.00","384.00","384.00","-","0.00%"
"Aug 26, 2016","384.00","384.00","384.00","384.00","-","0.00%"
"Aug 25, 2016","384.00","384.00","384.00","384.00","-","0.00%"
"Aug 24, 2016","384.00","384.00","384.00","384.00","-","0.00%"
"Aug 23, 2016","384.00","384.00","384.00","384.00","-","0.00%"
"Aug 22, 2016","384.00","384.00","384.00","384.00","-","0.00%"
"Aug 19, 2016","384.00","384.00","384.00","384.00","-","-0.26%"
"Aug 18, 2016","385.00","385.00","385.00","385.00","-","0.00%"
"Aug 17, 2016","385.00","385.00","385.00","385.00","-","0.00%"
"Aug 16, 2016","385.00","385.00","385.00","385.00","-","-0.52%"
"Aug 15, 2016","387.00","387.00","387.00","387.00","-","0.00%"
"Aug 12, 2016","387.00","387.00","387.00","387.00","0.03K","0.00%"
"Aug 11, 2016","387.00","387.00","387.00","387.00","0.00K","0.00%"
"Aug 10, 2016","387.00","387.00","387.00","387.00","-","0.00%"
"Aug 09, 2016","387.00","387.00","387.00","387.00","0.01K","-1.78%"
"Aug 08, 2016","394.00","394.00","394.00","394.00","-","-1.01%"
"Aug 05, 2016","398.00","398.00","398.00","398.00","-","0.00%"
"Aug 04, 2016","398.00","398.00","398.00","398.00","0.06K","-1.73%"
"Aug 03, 2016","405.00","405.00","405.00","405.00","0.20K","4.38%"
"Aug 02, 2016","388.00","388.00","388.00","388.00","-","0.00%"
"Aug 01, 2016","388.00","388.00","388.00","388.00","-","2.19%"
"Jul 29, 2016","379.69","379.69","379.69","379.69","-","-0.34%"
"Jul 28, 2016","381.00","381.00","381.00","381.00","-","0.00%"
"Jul 27, 2016","381.00","381.00","381.00","381.00","-","0.00%"
"Jul 26, 2016","381.00","381.00","381.00","381.00","-","0.00%"
"Jul 25, 2016","381.00","381.00","381.00","381.00","-","0.00%"
"Jul 22, 2016","381.00","381.00","381.00","381.00","-","0.00%"
"Jul 21, 2016","381.00","381.00","381.00","381.00","-","0.00%"
"Jul 20, 2016","381.00","381.00","381.00","381.00","-","0.00%"
"Jul 19, 2016","381.00","381.00","381.00","381.00","-","0.00%"
"Jul 18, 2016","381.00","381.00","381.00","381.00","-","0.00%"
"Jul 15, 2016","381.00","381.00","381.00","381.00","-","0.00%"
"Jul 14, 2016","381.00","381.00","381.00","381.00","-","0.00%"
"Jul 13, 2016","381.00","381.00","381.00","381.00","-","0.00%"
"Jul 12, 2016","381.00","381.00","381.00","381.00","-","0.79%"
"Jul 11, 2016","378.00","378.00","378.00","378.00","0.01K","-1.82%"
"Jul 08, 2016","385.00","385.00","385.00","385.00","-","-1.03%"
"Jul 07, 2016","389.00","389.00","389.00","389.00","-","0.00%"
"Jul 06, 2016","389.00","389.00","389.00","389.00","-","-0.26%"
"Jul 05, 2016","390.00","390.00","390.00","390.00","-","0.00%"
"Jul 04, 2016","390.00","390.00","390.00","390.00","0.01K","-0.26%"
"Jul 01, 2016","391.00","391.00","391.00","391.00","0.05K","-1.90%"
"Jun 30, 2016","398.59","398.59","398.59","398.59","-","-0.60%"
"Jun 29, 2016","401.00","401.00","401.00","401.00","-","0.00%"
"Jun 28, 2016","401.00","401.00","401.00","401.00","-","0.00%"
"Jun 27, 2016","401.00","401.00","401.00","401.00","-","-0.25%"
"Jun 24, 2016","402.00","402.00","402.00","402.00","-","-0.25%"
"Jun 23, 2016","403.00","403.00","403.00","403.00","-","0.00%"
"Jun 22, 2016","403.00","403.00","403.00","403.00","-","0.00%"
"Jun 21, 2016","403.00","403.00","403.00","403.00","-","0.00%"
"Jun 20, 2016","403.00","403.00","403.00","403.00","-","0.00%"
"Jun 17, 2016","403.00","403.00","403.00","403.00","-","0.00%"
"Jun 16, 2016","403.00","403.00","403.00","403.00","-","0.00%"
"Jun 15, 2016","403.00","403.00","403.00","403.00","-","0.00%"
"Jun 14, 2016","403.00","403.00","403.00","403.00","-","0.00%"
"Jun 13, 2016","403.00","403.00","403.00","403.00","-","0.00%"
"Jun 10, 2016","403.00","403.00","403.00","403.00","-","-0.49%"
"Jun 09, 2016","405.00","405.00","405.00","405.00","-","0.00%"
"Jun 08, 2016","405.00","405.00","405.00","405.00","-","0.00%"
"Jun 07, 2016","405.00","405.00","405.00","405.00","-","-1.22%"
"Jun 06, 2016","410.00","410.00","410.00","410.00","-","-0.73%"
"Jun 03, 2016","413.00","413.00","413.00","413.00","0.03K","-1.20%"
"Jun 02, 2016","418.00","418.00","418.00","418.00","-","-0.95%"
"Jun 01, 2016","422.00","422.00","422.00","422.00","0.04K","-11.26%"
"May 31, 2016","475.57","475.57","475.57","475.57","-","0.12%"
"May 27, 2016","475.00","475.00","475.00","475.00","-","0.00%"
"May 26, 2016","475.00","475.00","475.00","475.00","0.01K","0.42%"
"May 25, 2016","473.00","473.00","473.00","473.00","0.03K","-0.42%"
"May 24, 2016","475.00","475.00","475.00","475.00","0.04K","0.00%"
"May 23, 2016","475.00","475.00","475.00","475.00","-","0.00%"
"May 20, 2016","475.00","475.00","475.00","475.00","0.03K","-1.04%"
"May 19, 2016","480.00","480.00","480.00","480.00","-","0.00%"
"May 18, 2016","480.00","480.00","480.00","480.00","-","0.00%"
"May 17, 2016","480.00","480.00","480.00","480.00","-","-2.04%"
"May 16, 2016","490.00","490.00","490.00","490.00","-","-2.39%"
"May 13, 2016","502.00","502.00","502.00","502.00","-","0.00%"
"May 12, 2016","502.00","502.00","502.00","502.00","-","0.00%"
"May 11, 2016","502.00","502.00","502.00","502.00","-","0.00%"
"May 10, 2016","502.00","502.00","502.00","502.00","-","0.40%"
"May 09, 2016","500.00","500.00","500.00","500.00","-","-0.40%"
"May 06, 2016","502.00","502.00","502.00","502.00","-","-0.20%"
"May 05, 2016","503.00","503.00","503.00","503.00","-","0.00%"
"May 04, 2016","503.00","503.00","503.00","503.00","0.02K","-0.98%"
"May 03, 2016","508.00","508.00","508.00","508.00","0.09K","11.89%"
"Apr 29, 2016","454.00","454.00","454.00","454.00","-","-0.44%"
"Apr 28, 2016","456.00","456.00","456.00","456.00","-","-0.22%"
"Apr 27, 2016","457.00","457.00","457.00","457.00","-","0.00%"
"Apr 26, 2016","457.00","457.00","457.00","457.00","0.05K","0.66%"
"Apr 25, 2016","454.00","454.00","454.00","454.00","0.01K","0.00%"
"Apr 22, 2016","454.00","454.00","454.00","454.00","-","0.00%"
"Apr 21, 2016","454.00","454.00","454.00","454.00","-","0.00%"
"Apr 20, 2016","454.00","454.00","454.00","454.00","-","0.89%"
"Apr 19, 2016","450.00","450.00","450.00","450.00","-","0.67%"
"Apr 18, 2016","447.00","447.00","447.00","447.00","-","0.00%"
"Apr 15, 2016","447.00","447.00","447.00","447.00","-","0.00%"
"Apr 14, 2016","447.00","447.00","447.00","447.00","0.01K","2.76%"
"Apr 13, 2016","435.00","435.00","435.00","435.00","0.13K","2.84%"
"Apr 12, 2016","423.00","423.00","423.00","423.00","-","0.00%"
"Apr 11, 2016","423.00","423.00","423.00","423.00","-","0.00%"
"Apr 08, 2016","423.00","423.00","423.00","423.00","0.01K","2.92%"
"Apr 07, 2016","411.00","411.00","411.00","411.00","-","0.00%"
"Apr 06, 2016","411.00","411.00","411.00","411.00","0.00K","2.75%"
"Apr 05, 2016","400.00","400.00","400.00","400.00","-","0.00%"
"Apr 04, 2016","400.00","400.00","400.00","400.00","-","3.23%"
"Apr 01, 2016","387.50","387.50","387.50","387.50","-","6.75%"
"Mar 31, 2016","363.00","363.00","363.00","363.00","0.03K","1.40%"
"Mar 30, 2016","358.00","358.00","358.00","358.00","-","0.00%"
"Mar 29, 2016","358.00","358.00","358.00","358.00","-","0.00%"
"Mar 24, 2016","358.00","358.00","358.00","358.00","-","0.56%"
"Mar 23, 2016","356.00","356.00","356.00","356.00","-","0.28%"
"Mar 22, 2016","355.00","355.00","355.00","355.00","-","0.00%"
"Mar 21, 2016","355.00","355.00","355.00","355.00","-","0.00%"
"Mar 18, 2016","355.00","355.00","355.00","355.00","-","0.00%"
"Mar 17, 2016","355.00","355.00","355.00","355.00","-","0.57%"
"Mar 16, 2016","353.00","353.00","353.00","353.00","-","0.00%"
"Mar 15, 2016","353.00","353.00","353.00","353.00","-","0.00%"
"Mar 14, 2016","353.00","353.00","353.00","353.00","0.01K","1.44%"
"Mar 11, 2016","348.00","348.00","348.00","348.00","-","0.00%"
"Mar 10, 2016","348.00","348.00","348.00","348.00","-","0.72%"
"Mar 09, 2016","345.50","345.50","345.50","345.50","0.03K","2.22%"
"Mar 08, 2016","338.00","338.00","338.00","338.00","0.02K","1.81%"
"Mar 07, 2016","332.00","332.00","332.00","332.00","0.04K","2.00%"
"Mar 04, 2016","325.50","325.50","325.50","325.50","-","0.00%"
"Mar 03, 2016","325.50","325.50","325.50","325.50","-","0.62%"
"Mar 02, 2016","323.50","323.50","323.50","323.50","-","0.00%"
"Mar 01, 2016","323.50","323.50","323.50","323.50","-","1.47%"
"Feb 29, 2016","318.81","318.81","318.81","318.81","-","-0.22%"
"Feb 26, 2016","319.50","319.50","319.50","319.50","-","0.00%"
"Feb 25, 2016","319.50","319.50","319.50","319.50","-","0.00%"
"Feb 24, 2016","319.50","319.50","319.50","319.50","-","-0.31%"
"Feb 23, 2016","320.50","320.50","320.50","320.50","-","0.00%"
"Feb 22, 2016","320.50","320.50","320.50","320.50","-","0.00%"
"Feb 19, 2016","320.50","320.50","320.50","320.50","-","0.00%"
"Feb 18, 2016","320.50","320.50","320.50","320.50","-","0.00%"
"Feb 17, 2016","320.50","320.50","320.50","320.50","-","-0.16%"
"Feb 16, 2016","321.00","321.00","321.00","321.00","-","-0.31%"
"Feb 15, 2016","322.00","322.00","322.00","322.00","-","0.00%"
"Feb 12, 2016","322.00","322.00","322.00","322.00","-","0.00%"
"Feb 11, 2016","322.00","322.00","322.00","322.00","-","0.00%"
"Feb 10, 2016","322.00","322.00","322.00","322.00","-","-0.31%"
"Feb 09, 2016","323.00","323.00","323.00","323.00","-","0.00%"
"Feb 08, 2016","323.00","323.00","323.00","323.00","-","0.00%"
"Feb 05, 2016","323.00","323.00","323.00","323.00","-","0.00%"
"Feb 04, 2016","323.00","323.00","323.00","323.00","-","0.00%"
"Feb 03, 2016","323.00","323.00","323.00","323.00","-","0.00%"
"Feb 02, 2016","323.00","323.00","323.00","323.00","-","0.00%"
"Feb 01, 2016","323.00","323.00","323.00","323.00","-","-0.06%"
"Jan 29, 2016","323.18","323.18","323.18","323.18","-","-0.56%"
"Jan 28, 2016","325.00","325.00","325.00","325.00","-","0.00%"
"Jan 27, 2016","325.00","325.00","325.00","325.00","-","0.00%"
"Jan 26, 2016","325.00","325.00","325.00","325.00","-","0.00%"
"Jan 25, 2016","325.00","325.00","325.00","325.00","0.01K","-0.46%"
"Jan 22, 2016","326.50","326.50","326.50","326.50","-","-0.15%"
"Jan 21, 2016","327.00","327.00","327.00","327.00","-","0.00%"
"Jan 20, 2016","327.00","327.00","327.00","327.00","-","0.00%"
"Jan 19, 2016","327.00","327.00","327.00","327.00","-","0.00%"
"Jan 18, 2016","327.00","327.00","327.00","327.00","-","0.00%"
"Jan 15, 2016","327.00","327.00","327.00","327.00","-","0.00%"
"Jan 14, 2016","327.00","327.00","327.00","327.00","-","0.00%"
"Jan 13, 2016","327.00","327.00","327.00","327.00","-","0.00%"
"Jan 12, 2016","327.00","327.00","327.00","327.00","-","0.00%"
"Jan 11, 2016","327.00","327.00","327.00","327.00","-","0.00%"
"Jan 08, 2016","327.00","327.00","327.00","327.00","-","0.00%"
"Jan 07, 2016","327.00","327.00","327.00","327.00","-","0.00%"
"Jan 06, 2016","327.00","327.00","327.00","327.00","-","0.00%"
"Jan 05, 2016","327.00","327.00","327.00","327.00","-","0.00%"
"Jan 04, 2016","327.00","327.00","327.00","327.00","-","0.19%"
"Dec 31, 2015","326.38","326.38","326.38","326.38","-","0.12%"
"Dec 30, 2015","326.00","326.00","326.00","326.00","-","0.00%"
"Dec 29, 2015","326.00","326.00","326.00","326.00","-","0.00%"
"Dec 24, 2015","326.00","326.00","326.00","326.00","-","0.00%"
"Dec 23, 2015","326.00","326.00","326.00","326.00","-","0.00%"
"Dec 22, 2015","326.00","326.00","326.00","326.00","-","0.00%"
"Dec 21, 2015","326.00","326.00","326.00","326.00","-","0.00%"
"Dec 18, 2015","326.00","326.00","326.00","326.00","-","0.31%"
"Dec 17, 2015","325.00","325.00","325.00","325.00","-","0.00%"
"Dec 16, 2015","325.00","325.00","325.00","325.00","-","0.00%"
"Dec 15, 2015","325.00","325.00","325.00","325.00","-","0.00%"
"Dec 14, 2015","325.00","325.00","325.00","325.00","-","0.00%"
"Dec 11, 2015","325.00","325.00","325.00","325.00","-","0.00%"
"Dec 10, 2015","325.00","325.00","325.00","325.00","-","0.00%"
"Dec 09, 2015","325.00","325.00","325.00","325.00","-","0.00%"
"Dec 08, 2015","325.00","325.00","325.00","325.00","-","-1.52%"
"Dec 07, 2015","330.00","330.00","330.00","330.00","0.00K","0.00%"
"Dec 04, 2015","330.00","330.00","330.00","330.00","-","0.00%"
"Dec 03, 2015","330.00","330.00","330.00","330.00","-","0.00%"
"Dec 02, 2015","330.00","330.00","330.00","330.00","-","0.00%"
"Dec 01, 2015","330.00","330.00","330.00","330.00","-","-3.32%"
"Nov 30, 2015","341.33","341.33","341.33","341.33","-","2.19%"
"Nov 27, 2015","334.00","334.00","334.00","334.00","-","0.00%"
"Nov 26, 2015","334.00","334.00","334.00","334.00","-","-0.30%"
"Nov 25, 2015","335.00","335.00","335.00","335.00","-","-0.59%"
"Nov 24, 2015","337.00","337.00","337.00","337.00","-","-0.30%"
