Date,Price,Open,High,Low,Vol.,Change %
15-Dec-17,100.31,100.26,100.47,100.01,49.11B,0.05%
14-Dec-17,100.26,100.25,100.66,100.23,45.26B,-0.11%
13-Dec-17,100.37,100.07,100.47,99.96,62.62B,0.16%
12-Dec-17,100.21,100.44,100.57,100.05,30.46B,-0.23%
11-Dec-17,100.44,100.43,100.59,100.17,35.56B,0.02%
8-Dec-17,100.42,100.47,100.56,100.11,28.93B,-0.05%
7-Dec-17,100.47,100.59,100.77,100.42,27.96B,-0.26%
6-Dec-17,100.73,101.17,101.22,100.01,47.84B,-0.56%
5-Dec-17,101.3,101.53,101.63,100.89,38.79B,-0.23%
4-Dec-17,101.53,100.71,101.56,100.34,27.92B,0.81%
1-Dec-17,100.71,101.01,101.07,100.4,32.39B,-0.27%
30-Nov-17,100.98,100.66,100.98,100.27,49.10B,0.31%
29-Nov-17,100.67,100.41,100.85,100.3,34.91B,0.25%
28-Nov-17,100.42,100.8,100.84,100.26,25.04B,-0.37%
27-Nov-17,100.79,100.9,101.23,100.69,21.28B,-0.11%
24-Nov-17,100.9,101.72,101.72,100.9,23.49B,-0.81%
23-Nov-17,101.72,101.4,101.77,101.25,23.36B,0.32%
22-Nov-17,101.4,100.42,101.41,100.42,38.62B,0.99%
21-Nov-17,100.41,100.28,100.76,100.15,29.49B,0.13%
20-Nov-17,100.28,100.49,100.54,100.22,25.05B,-0.21%
17-Nov-17,100.49,100.57,100.84,100.3,27.71B,0.19%
16-Nov-17,100.3,100.42,100.63,100.19,41.67B,-0.38%
15-Nov-17,100.68,101.38,101.38,100.68,43.41B,-0.70%
14-Nov-17,101.39,101.89,101.9,101.33,39.05B,-0.47%
13-Nov-17,101.87,101.94,102.21,101.67,38.90B,-0.07%
10-Nov-17,101.94,102.14,102.2,101.41,34.96B,-0.20%
9-Nov-17,102.14,102.13,102.37,101.65,49.04B,0.00%
8-Nov-17,102.14,102.82,102.82,102.14,42.82B,-0.66%
7-Nov-17,102.82,102.83,102.93,102.5,34.88B,-0.01%
6-Nov-17,102.83,102.86,102.94,102.58,39.64B,-0.03%
3-Nov-17,102.86,102.66,103.04,102.52,46.09B,0.19%
2-Nov-17,102.66,101.98,103.48,101.98,166.81B,0.81%
1-Nov-17,101.84,101.71,102.31,101.71,48.29B,0.13%
31-Oct-17,101.71,101.94,102.23,101.71,40.34B,-0.23%
30-Oct-17,101.94,101.9,102.47,101.66,31.43B,0.04%
27-Oct-17,101.9,102.39,102.47,101.74,41.45B,-0.47%
26-Oct-17,102.38,102.37,102.6,102.12,67.76B,0.01%
25-Oct-17,102.37,102.17,102.52,101.99,45.00B,0.21%
24-Oct-17,102.16,102.44,102.44,101.88,27.05B,-0.27%
23-Oct-17,102.44,102.39,102.66,102.15,33.17B,0.06%
20-Oct-17,102.38,102.08,102.38,101.42,42.81B,0.16%
19-Oct-17,102.22,102.17,102.25,101.84,30.33B,0.05%
18-Oct-17,102.17,102.11,102.25,101.52,26.47B,0.06%
17-Oct-17,102.11,102.31,102.44,101.91,32.91B,-0.19%
16-Oct-17,102.3,101.69,102.3,101.4,39.47B,0.60%
13-Oct-17,101.69,101.37,101.69,101.05,34.99B,0.31%
12-Oct-17,101.38,100.51,101.38,100.32,28.39B,0.60%
11-Oct-17,100.78,100.53,101.01,100.2,36.45B,-0.41%
6-Oct-17,101.19,101.18,101.45,100.79,21.57B,-0.13%
5-Oct-17,101.32,100.45,101.32,100.18,35.22B,0.87%
3-Oct-17,100.45,100.79,101.05,100.17,27.33B,-0.34%
2-Oct-17,100.79,100.42,100.91,100.34,25.83B,0.37%
30-Sep-17,100.42,100.29,100.52,100.14,17.08B,0.26%
29-Sep-17,100.16,100.06,100.37,99.74,30.35B,0.09%
28-Sep-17,100.07,99.91,100.37,99.77,32.59B,0.16%
27-Sep-17,99.91,99.9,100.26,99.82,27.39B,0.01%
26-Sep-17,99.9,99.75,100.33,99.62,35.80B,0.02%
25-Sep-17,99.88,100.58,100.74,99.61,45.15B,-0.70%
22-Sep-17,100.58,100.93,101.07,100.14,54.68B,-0.87%
21-Sep-17,101.46,101.15,101.8,100.72,32.11B,0.18%
20-Sep-17,101.28,102.34,102.34,101.05,53.12B,-1.04%
19-Sep-17,102.34,103,103.06,102.32,47.00B,-0.77%
18-Sep-17,103.13,102.61,103.35,102.37,38.25B,0.51%
15-Sep-17,102.61,103.15,103.21,102.34,59.17B,-0.65%
14-Sep-17,103.28,103.34,103.52,103.05,31.45B,-0.06%
13-Sep-17,103.34,104.14,104.14,103.34,30.46B,-0.77%
12-Sep-17,104.14,104.12,104.32,103.54,37.87B,0.02%
11-Sep-17,104.12,103.9,104.15,103.57,39.16B,0.22%
8-Sep-17,103.89,103.64,103.89,103.3,33.41B,0.12%
7-Sep-17,103.77,103.63,104.11,103.32,38.82B,0.26%
6-Sep-17,103.5,104.22,104.22,103.35,45.25B,-0.81%
5-Sep-17,104.35,103.81,104.39,103.81,39.28B,0.40%
4-Sep-17,103.93,103.64,104.26,103.64,53.25B,0.28%
1-Sep-17,103.64,103.71,103.98,103.46,41.46B,-0.44%
31-Aug-17,104.1,104.52,104.6,103.63,46.41B,-0.40%
30-Aug-17,104.52,104.21,104.87,104.09,51.78B,0.31%
29-Aug-17,104.2,104.18,104.29,103.72,51.84B,-0.12%
28-Aug-17,104.33,104.63,104.63,103.65,70.23B,-0.42%
25-Aug-17,104.77,104.79,105.17,104.6,75.91B,0.22%
24-Aug-17,104.54,103.66,104.67,103.66,125.78B,0.69%
23-Aug-17,103.82,104.52,104.77,103.47,77.63B,-0.37%
22-Aug-17,104.21,102.7,104.62,102.7,122.63B,2.50%
21-Aug-17,101.67,101.28,101.98,101.15,66.73B,0.25%
18-Aug-17,101.42,101.6,101.83,100.94,41.49B,-0.18%
17-Aug-17,101.6,100.76,102.07,100.76,53.95B,0.83%
16-Aug-17,100.76,100.99,101.41,100.53,45.75B,-0.62%
15-Aug-17,101.39,101.35,102,101.2,49.85B,0.04%
14-Aug-17,101.35,102,102.22,101.35,55.86B,-0.66%
11-Aug-17,102.02,101.16,102.12,100.97,58.26B,0.44%
10-Aug-17,101.57,103.26,103.26,101.45,66.23B,-1.76%
9-Aug-17,103.39,103.63,103.96,103.04,55.72B,-0.23%
8-Aug-17,103.63,103.99,104.51,103.63,60.55B,-0.34%
7-Aug-17,103.98,104.03,104.34,103.93,60.05B,-0.03%
4-Aug-17,104.01,103.44,104.06,103.36,54.99B,0.21%
3-Aug-17,103.79,102.67,103.79,102.66,51.31B,0.17%
2-Aug-17,103.61,103.34,103.61,103.1,89.32B,0.30%
1-Aug-17,103.3,101.44,103.42,101.44,157.74B,1.97%
31-Jul-17,101.3,100.66,101.3,99.95,50.36B,0.64%
28-Jul-17,100.66,101.43,101.46,100.64,33.01B,-0.77%
27-Jul-17,101.44,100.73,101.44,100.73,53.02B,0.85%
26-Jul-17,100.59,100.6,101.6,100.58,63.53B,-2.07%
25-Jul-17,102.72,102.73,102.99,102.35,44.61B,-0.14%
24-Jul-17,102.86,102.89,102.95,101.93,46.24B,-0.03%
21-Jul-17,102.89,103,103.96,102.75,38.82B,-1.13%
20-Jul-17,104.07,103.9,104.27,103.64,46.08B,0.16%
19-Jul-17,103.9,104.35,104.73,103.61,48.21B,-0.66%
18-Jul-17,104.59,104.33,104.79,104.13,62.44B,0.23%
17-Jul-17,104.35,103.82,104.35,103.79,59.16B,0.80%
14-Jul-17,103.52,103.55,103.89,103.5,56.09B,0.24%
13-Jul-17,103.27,103.28,103.67,103.11,50.24B,0.13%
12-Jul-17,103.14,102.84,103.84,102.72,63.02B,0.29%
11-Jul-17,102.84,102.07,102.91,102.07,37.22B,0.89%
10-Jul-17,101.93,102.54,102.81,101.7,45.55B,-0.73%
7-Jul-17,102.68,103.65,103.66,102.53,33.80B,-1.06%
6-Jul-17,103.78,103.74,103.96,102.84,52.32B,0.16%
5-Jul-17,103.61,103.27,103.61,102.65,64.80B,0.63%
4-Jul-17,102.96,102.67,103.72,102.54,77.88B,0.10%
3-Jul-17,102.86,101.27,102.86,101.27,82.74B,1.86%
30-Jun-17,100.98,101.37,101.99,100.98,95.34B,-0.21%
29-Jun-17,101.19,101.18,101.39,100.82,77.35B,0.17%
28-Jun-17,101.02,100.14,101.03,99.95,59.66B,0.74%
27-Jun-17,100.28,100.37,100.46,99.76,40.74B,-0.10%
26-Jun-17,100.38,99.32,100.38,99.19,48.66B,1.05%
23-Jun-17,99.34,99.4,99.46,98.89,28.51B,-0.36%
22-Jun-17,99.7,99.69,100.11,99.32,27.08B,0.01%
21-Jun-17,99.69,98.24,99.84,98.18,45.28B,1.48%
20-Jun-17,98.24,98.83,99.03,98.24,27.03B,-0.48%
19-Jun-17,98.71,98.7,98.9,98.42,26.12B,0.15%
16-Jun-17,98.56,98.55,99.13,98.53,35.14B,-0.12%
15-Jun-17,98.68,99.04,99.12,98.46,20.79B,-0.49%
14-Jun-17,99.17,99.03,99.37,98.41,33.23B,0.14%
13-Jun-17,99.03,98.94,99.17,98.8,30.98B,0.63%
12-Jun-17,98.41,98.61,99.09,98.41,27.22B,-0.20%
9-Jun-17,98.61,98.83,99.23,98.6,31.54B,-0.09%
8-Jun-17,98.7,99.08,99.3,98.7,24.63B,-0.25%
7-Jun-17,98.95,98.69,99.36,98.6,26.89B,-0.13%
6-Jun-17,99.08,98.99,99.14,98.74,18.00B,-0.05%
5-Jun-17,99.13,99.04,99.13,98.69,25.07B,-0.04%
3-Jun-17,99.17,99.21,99.31,98.87,11.31B,0.10%
2-Jun-17,99.07,98.77,99.07,98.48,29.33B,0.31%
1-Jun-17,98.76,99.89,99.89,98.58,31.01B,-1.15%
31-May-17,99.91,99.4,99.91,98.96,83.52B,-0.02%
26-May-17,99.93,99.79,100,99.57,37.12B,0.14%
25-May-17,99.79,99.26,99.79,99.26,36.72B,0.54%
24-May-17,99.25,98.8,99.76,98.72,56.80B,0.45%
23-May-17,98.81,98.1,98.82,98.06,31.06B,0.45%
22-May-17,98.37,99.07,99.17,98.33,23.22B,-0.71%
19-May-17,99.07,98.47,99.3,98.43,23.20B,0.06%
18-May-17,99.01,98.78,99.04,98.25,28.40B,-0.58%
17-May-17,99.59,99.47,99.61,98.66,40.05B,0.14%
16-May-17,99.45,98.97,99.45,98.65,72.25B,1.72%
15-May-17,97.77,96.97,97.77,96.97,26.44B,0.96%
12-May-17,96.84,96.91,97.01,96.55,27.64B,0.19%
11-May-17,96.66,97.07,97.28,96.66,39.94B,-0.14%
10-May-17,96.8,96.4,96.8,96.05,37.17B,0.41%
9-May-17,96.4,96.68,97.04,95.69,34.11B,-0.29%
8-May-17,96.68,97.37,97.46,96.5,42.64B,-0.71%
5-May-17,97.37,98.86,98.86,97.3,35.22B,-1.24%
4-May-17,98.59,99.13,99.14,98.14,28.11B,-0.53%
3-May-17,99.12,99.15,99.28,98.81,19.15B,0.51%
2-May-17,98.62,98.97,99.24,98.45,31.15B,0.33%
28-Apr-17,98.3,99.26,99.48,98.21,29.29B,-0.97%
27-Apr-17,99.26,100.09,100.25,99.1,31.57B,-1.09%
26-Apr-17,100.35,100.23,100.46,99.29,38.76B,0.40%
25-Apr-17,99.95,98.54,99.95,98.54,29.48B,1.71%
24-Apr-17,98.27,98.46,98.88,97.88,25.00B,-0.05%
21-Apr-17,98.32,97.5,98.32,97.5,31.85B,1.42%
20-Apr-17,96.94,97.76,97.87,96.76,62.83B,-0.82%
19-Apr-17,97.74,100.82,100.82,97.72,92.42B,-3.05%
18-Apr-17,100.82,100.88,101.3,100.73,40.56B,-0.06%
17-Apr-17,100.88,101.37,101.7,100.61,35.80B,-0.49%
14-Apr-17,101.38,102.4,102.4,101.38,62.87B,-1.12%
13-Apr-17,102.53,103.98,103.98,102.52,57.95B,-1.39%
12-Apr-17,103.98,103.93,104.23,103.75,47.12B,0.18%
11-Apr-17,103.79,104.02,104.55,103.28,43.96B,-0.21%
10-Apr-17,104.01,103.2,104.01,103.15,41.37B,0.92%
7-Apr-17,103.06,103.49,103.79,102.77,40.53B,-0.92%
6-Apr-17,104.02,104.61,104.69,103.5,41.15B,-0.70%
5-Apr-17,104.75,103.09,104.75,102.96,62.17B,1.61%
31-Mar-17,103.09,103.6,103.79,103.09,31.25B,-0.49%
30-Mar-17,103.6,103.15,103.65,102.98,34.62B,0.30%
29-Mar-17,103.29,103.14,103.4,102.88,37.47B,-0.12%
28-Mar-17,103.41,103.84,104.07,102.17,69.14B,-0.23%
27-Mar-17,103.65,104.02,104.11,103.53,63.20B,-0.37%
24-Mar-17,104.03,104.71,104.83,103.9,43.47B,-0.78%
23-Mar-17,104.85,105.2,105.41,104.54,38.63B,-0.20%
22-Mar-17,105.06,105.44,105.44,104.76,40.76B,-0.61%
21-Mar-17,105.71,105.69,105.81,105.26,44.39B,-0.11%
20-Mar-17,105.83,105.72,105.84,105.14,47.68B,0.13%
17-Mar-17,105.69,105.02,105.69,104.84,63.71B,0.76%
16-Mar-17,104.89,104.49,105.12,104.49,41.84B,0.42%
15-Mar-17,104.45,103.99,104.67,103.77,58.57B,0.56%
14-Mar-17,103.87,104.05,104.37,103.72,55.91B,-0.04%
13-Mar-17,103.91,103.98,104.43,103.56,41.04B,0.38%
10-Mar-17,103.52,103.93,104.01,102.46,71.88B,-0.52%
9-Mar-17,104.06,105.19,105.22,104.06,61.56B,-1.07%
8-Mar-17,105.19,105.81,105.92,104.86,51.26B,-0.83%
7-Mar-17,106.07,105.15,106.07,105.03,46.50B,0.87%
6-Mar-17,105.15,104.63,105.32,104.48,53.64B,0.37%
3-Mar-17,104.76,105.2,105.61,104.68,63.72M,-1.04%
2-Mar-17,105.86,106.14,106.89,104.94,91.13M,0.27%
1-Mar-17,105.57,105.87,106.59,105.57,116.07M,0.23%
24-Feb-17,105.33,105.94,105.94,105.23,56.55M,-0.83%
23-Feb-17,106.21,106.65,106.67,105.73,64.09M,-0.26%
22-Feb-17,106.49,106.3,106.75,106.25,92.28M,0.31%
21-Feb-17,106.16,105.92,106.54,105.77,69.82M,0.61%
20-Feb-17,105.52,105.64,106.59,105.35,65.71M,-0.11%
18-Feb-17,105.64,105.54,105.8,105.27,33.82M,0.09%
17-Feb-17,105.54,105.92,106.12,105.17,63.03M,-0.36%
16-Feb-17,105.92,107.11,107.71,105.53,116.45M,-1.17%
15-Feb-17,107.17,104.45,107.19,104.45,198.18M,2.65%
14-Feb-17,104.4,104.04,104.58,103.87,97.95M,0.54%
13-Feb-17,103.84,103.79,104,103.3,76.98M,0.13%
10-Feb-17,103.71,102.48,103.71,102.48,127.67M,1.39%
9-Feb-17,102.29,101.66,102.33,101.63,62.13M,0.64%
8-Feb-17,101.64,103.08,103.08,101.61,72.62M,-1.34%
7-Feb-17,103.02,103.13,103.21,102.78,55.68M,-0.23%
6-Feb-17,103.26,103.38,103.6,102.94,87.73M,-0.01%
3-Feb-17,103.27,102.76,104.07,102.74,154.91M,0.85%
2-Feb-17,102.4,102.01,102.99,101.54,166.02M,1.25%
24-Jan-17,101.14,100.93,101.42,100.73,54.33M,0.23%
23-Jan-17,100.91,100.44,101.09,100.41,73.73M,0.74%
20-Jan-17,100.17,99.97,100.26,99.8,34.66M,-0.07%
19-Jan-17,100.24,100.12,100.6,99.36,41.76M,-0.01%
18-Jan-17,100.25,99.71,100.68,99.53,50.12M,0.67%
17-Jan-17,99.58,99.17,100.32,98.95,47.32M,0.46%
16-Jan-17,99.12,99.97,100.03,98.96,43.44M,-0.98%
13-Jan-17,100.1,99.85,100.16,99.45,37.13M,0.25%
12-Jan-17,99.85,99.73,100.63,99.66,57.28M,0.15%
11-Jan-17,99.7,99,99.96,99,71.75M,1.66%
10-Jan-17,98.07,98.02,98.45,97.81,32.14M,0.06%
9-Jan-17,98.01,98.26,99.47,98.01,31.23M,-0.52%
6-Jan-17,98.52,99.33,99.39,98.25,33.32M,-0.41%
5-Jan-17,98.93,98.27,99.24,98.1,38.91M,0.56%
4-Jan-17,98.38,97.88,98.4,97.8,41.21M,0.92%
3-Jan-17,97.48,98.2,98.41,96.9,27.02M,-0.59%
30-Dec-16,98.06,98.07,98.53,97.86,23.05M,0.53%
29-Dec-16,97.54,98.23,98.33,97.5,25.41M,-0.83%
28-Dec-16,98.36,96.93,98.64,96.93,35.66M,1.77%
27-Dec-16,96.65,96.97,97.09,96.21,39.52M,-0.46%
26-Dec-16,97.1,98.03,98.03,96.82,32.39M,-0.64%
23-Dec-16,97.73,98.67,98.92,97.67,56.16M,-1.22%
22-Dec-16,98.94,99.84,100.33,98.87,47.02M,-1.29%
21-Dec-16,100.23,101.29,101.36,100.2,41.02M,-1.05%
20-Dec-16,101.29,100.32,102.44,100.32,60.23M,1.78%
19-Dec-16,99.52,100.99,101.35,99.5,62.11M,-1.46%
16-Dec-16,100.99,101.43,101.77,100.7,61.31M,-0.82%
15-Dec-16,101.83,102.08,102.09,101.38,40.19M,-0.37%
14-Dec-16,102.21,102.48,102.61,101.99,41.45M,-0.26%
13-Dec-16,102.48,101.86,102.54,101.8,69.69M,0.61%
12-Dec-16,101.86,102.06,102.37,101.6,51.40M,0.20%
9-Dec-16,101.66,102.1,102.3,101.47,54.55M,-0.54%
8-Dec-16,102.21,101.52,102.48,101.52,98.56M,1.11%
7-Dec-16,101.09,100.85,101.26,100.65,67.99M,0.38%
6-Dec-16,100.71,100.09,101.01,100.05,71.51M,1.06%
5-Dec-16,99.65,99.95,100.22,99.06,62.18M,-0.30%
2-Dec-16,99.95,99.22,100.06,98.95,68.92M,0.47%
1-Dec-16,99.48,100.09,100.09,98.44,82.35M,-0.61%
30-Nov-16,100.09,101.38,101.53,99.97,91.85M,-1.26%
29-Nov-16,101.37,101.73,101.77,100.91,66.83M,-0.35%
28-Nov-16,101.73,100.02,102.15,100.02,126.12M,1.68%
25-Nov-16,100.05,99.53,100.81,99.34,121.95M,0.79%
24-Nov-16,99.27,98.8,99.27,98.6,85.55M,0.56%
23-Nov-16,98.72,99.13,99.81,98.36,186.00M,0.03%
22-Nov-16,98.69,98.44,99.06,97.96,112.85M,0.17%
21-Nov-16,98.52,96.93,98.56,96.48,107.49M,1.70%
18-Nov-16,96.87,97.02,97.42,96.47,62.19M,-0.73%
17-Nov-16,97.58,96.56,97.66,96.36,78.72M,0.75%
16-Nov-16,96.85,98.12,98.27,96.46,104.83M,-1.30%
15-Nov-16,98.13,97.65,99.72,97.65,155.67M,0.48%
14-Nov-16,97.66,97.35,98.05,96.16,132.50M,-0.09%
11-Nov-16,97.75,97.3,98.78,97.03,214.56M,-0.02%
10-Nov-16,97.77,95.68,98.03,95.68,265.44M,5.05%
9-Nov-16,93.07,94.64,96.72,92.35,174.42M,-1.66%
8-Nov-16,94.64,92.55,94.64,92.55,140.15M,2.58%
7-Nov-16,92.26,90.65,92.62,90.65,123.54M,2.24%
4-Nov-16,90.24,89.78,90.33,89.68,24.87M,0.66%
3-Nov-16,89.65,89.5,90.12,89.31,29.23M,0.17%
2-Nov-16,89.5,90.37,90.64,89.35,41.81M,-1.55%
1-Nov-16,90.91,90.8,91.31,90.72,28.68M,-0.32%
31-Oct-16,91.2,90.23,91.32,89.47,41.03M,0.64%
28-Oct-16,90.62,90.99,91.08,90.3,41.41M,-0.41%
27-Oct-16,90.99,91.3,91.75,90.72,57.79M,-0.31%
26-Oct-16,91.27,89.87,91.3,89.87,99.04M,1.72%
25-Oct-16,89.73,89.43,89.92,88.62,35.95M,0.34%
24-Oct-16,89.43,89.09,89.46,88.84,34.75M,0.42%
21-Oct-16,89.06,89.5,89.8,87.72,77.74M,-0.28%
20-Oct-16,89.31,88.51,89.72,88.51,93.70M,0.90%
19-Oct-16,88.51,87.62,88.53,87.62,35.82M,1.02%
18-Oct-16,87.62,87.04,87.62,86.89,21.53M,0.83%
17-Oct-16,86.9,86.73,87.19,85.59,22.81M,-0.10%
14-Oct-16,86.99,86.89,87.62,86.68,22.82M,0.10%
13-Oct-16,86.9,87.13,87.46,86.79,27.90M,-0.23%
12-Oct-16,87.1,87.59,87.83,87.09,26.06M,-0.72%
11-Oct-16,87.73,88.32,88.42,87.25,29.91M,-0.22%
7-Oct-16,87.92,87.94,88.35,87.63,20.82M,-0.18%
6-Oct-16,88.08,87.78,88.33,87.78,18.56M,0.34%
5-Oct-16,87.78,87.81,88.23,87.75,18.36M,-0.94%
4-Oct-16,88.61,88.59,88.77,88.15,21.01M,0.02%
3-Oct-16,88.59,88.42,88.88,88.27,22.15M,0.50%
30-Sep-16,88.15,88.77,88.85,87.94,32.59M,-0.85%
29-Sep-16,88.91,88.56,89.14,88.25,41.11M,0.00%
28-Sep-16,88.91,88.56,89.14,88.25,41.11K,1.48%
27-Sep-16,87.61,88.05,88.3,87.57,20.02K,0.00%
26-Sep-16,87.61,88.05,88.3,87.57,20.02M,-1.10%
23-Sep-16,88.58,88.4,88.63,87.93,37.76M,0.19%
22-Sep-16,88.41,88.08,88.41,87.83,23.12M,0.52%
21-Sep-16,87.95,87.49,88.04,87.04,26.68M,0.53%
20-Sep-16,87.49,86.42,87.49,86.41,17.20M,1.23%
19-Sep-16,86.43,86.47,87,86.41,23.62M,0.57%
14-Sep-16,85.94,86.31,86.64,85.53,46.78M,-0.73%
13-Sep-16,86.57,87.25,87.56,86.37,28.38M,-0.62%
12-Sep-16,87.11,87.73,87.86,87.11,34.02M,-1.15%
10-Sep-16,88.12,88.18,89.1,87.46,26.56M,-0.97%
9-Sep-16,88.98,89.21,89.21,88.65,27.13M,-1.00%
8-Sep-16,89.88,89.76,89.91,89.17,29.42M,-0.17%
7-Sep-16,90.03,89.43,90.22,89.28,45.08M,0.82%
6-Sep-16,89.3,88.47,89.4,88.15,44.16M,0.94%
5-Sep-16,88.47,87.56,88.57,87.56,24.85M,1.24%
2-Sep-16,87.39,86.95,87.54,86.81,24.64M,0.66%
1-Sep-16,86.82,87.59,87.6,86.66,31.54M,-0.89%
31-Aug-16,87.6,88.57,88.74,87.6,44.92M,-1.40%
30-Aug-16,88.84,88.59,89.39,88.59,38.26M,0.59%
29-Aug-16,88.32,89,89.13,87.94,30.81M,-0.94%
26-Aug-16,89.16,89.02,89.55,88.92,27.98M,0.16%
25-Aug-16,89.02,89.21,89.29,88.83,38.19M,-0.50%
24-Aug-16,89.47,90.25,90.25,89.47,30.42M,-0.86%
23-Aug-16,90.25,89.65,90.57,89.37,32.39M,0.51%
22-Aug-16,89.79,89.75,90.15,89.15,50.73M,-0.10%
19-Aug-16,89.88,91.1,91.22,89.74,52.92M,-1.05%
18-Aug-16,90.83,90.2,91.58,90.2,90.32M,1.29%
17-Aug-16,89.67,89.57,89.98,89.32,42.22M,0.27%
16-Aug-16,89.43,88.93,89.49,88.8,31.36M,0.71%
15-Aug-16,88.8,89.45,89.46,88.33,29.14M,-0.86%
12-Aug-16,89.57,89.24,89.62,89.07,35.19M,0.21%
11-Aug-16,89.38,89.45,89.73,87.37,33.17M,-0.55%
10-Aug-16,89.87,89.57,89.92,89.09,32.60M,0.18%
9-Aug-16,89.71,88.83,89.71,88.83,41.09M,0.99%
8-Aug-16,88.83,88.57,88.83,87.97,17.77M,0.29%
5-Aug-16,88.57,87.99,88.57,87.93,22.07M,0.66%
4-Aug-16,87.99,88,88.16,87.3,16.90M,-0.01%
3-Aug-16,88,87.8,88.16,87.15,19.45M,-0.99%
2-Aug-16,88.88,88.24,89.09,88.06,35.56M,0.89%
1-Aug-16,88.1,87.1,88.1,87.01,21.99M,0.99%
29-Jul-16,87.24,88.29,88.33,87.24,27.54M,-1.19%
28-Jul-16,88.29,87.97,88.3,87.58,22.44M,0.10%
27-Jul-16,88.2,88.09,88.63,87.91,23.87M,0.11%
26-Jul-16,88.1,87.72,88.26,87.48,31.82M,-1.40%
25-Jul-16,89.35,89.36,89.64,88.74,44.28M,-0.04%
22-Jul-16,89.39,89.47,89.51,88.56,36.25M,-0.23%
21-Jul-16,89.6,88.48,90.11,88.48,58.99M,1.59%
20-Jul-16,88.2,87.97,88.2,87.53,50.55M,-1.11%
19-Jul-16,89.19,89.13,89.21,88.21,48.12M,-0.29%
18-Jul-16,89.45,89.79,89.79,88.96,42.18M,0.07%
15-Jul-16,89.39,89.14,89.46,88.2,69.95M,-0.18%
14-Jul-16,89.55,87.28,90.15,87.28,129.91M,4.06%
13-Jul-16,86.06,84.85,86.33,84.85,78.90M,2.43%
12-Jul-16,84.02,84.17,84.54,83.74,29.55M,-0.12%
11-Jul-16,84.12,83.45,84.39,83.45,32.55M,0.97%
8-Jul-16,83.31,82.78,83.43,82.78,16.02M,0.00%
7-Jul-16,83.31,82.78,83.43,82.78,16.02M,0.81%
6-Jul-16,82.64,83.44,83.59,82.57,28.65M,-1.28%
5-Jul-16,83.71,83.66,84.01,83.32,17.11M,-0.26%
4-Jul-16,83.93,82.73,84.49,82.73,36.66M,1.45%
1-Jul-16,82.73,83.16,83.41,82.7,28.19M,-0.68%
30-Jun-16,83.3,83.26,83.47,82.82,23.07M,0.05%
29-Jun-16,83.26,81.95,83.41,81.95,25.92M,1.93%
28-Jun-16,81.68,81.74,82.07,81.29,13.87M,-0.23%
27-Jun-16,81.87,81.19,82.16,80.89,17.43M,-0.13%
24-Jun-16,81.98,84.03,84.08,81.64,38.98M,-2.14%
23-Jun-16,83.77,83.45,83.77,83.13,16.71M,0.05%
22-Jun-16,83.73,83.94,84.05,83.14,17.78M,-0.10%
21-Jun-16,83.81,83.43,83.96,83.43,25.14M,0.65%
20-Jun-16,83.27,82.91,83.37,82.72,15.46M,0.75%
17-Jun-16,82.65,82.12,83.02,82.02,23.99M,0.80%
16-Jun-16,81.99,82.86,83.08,81.94,20.99M,-1.05%
15-Jun-16,82.86,82.88,83.28,82.25,15.68M,-0.18%
14-Jun-16,83.01,82.01,83.23,81.86,17.62M,0.57%
13-Jun-16,82.54,84.47,84.67,82.39,30.72M,-2.89%
8-Jun-16,85,84.4,85,84.03,33.12M,0.70%
7-Jun-16,84.41,84.11,84.51,83.89,31.20M,0.99%
6-Jun-16,83.58,83.86,84.6,83.07,19.60M,0.30%
4-Jun-16,83.33,83.32,83.63,82.94,7.65M,0.01%
3-Jun-16,83.32,82.77,83.75,82.56,23.68M,0.65%
2-Jun-16,82.78,83.77,83.79,82.69,20.31M,-1.10%
1-Jun-16,83.7,81.26,84.33,81.19,37.82M,2.67%
31-May-16,81.52,81.98,82.21,81.41,53.91M,-0.55%
30-May-16,81.97,82.27,82.43,81.63,23.91M,-0.05%
27-May-16,82.01,82.19,82.29,81.08,25.62M,0.27%
26-May-16,81.79,81.46,82.09,81.28,22.23M,0.89%
25-May-16,81.07,80.72,81.33,80.72,21.86M,1.26%
24-May-16,80.06,81.41,81.41,80.01,21.81M,-1.66%
23-May-16,81.41,79.88,81.54,79.25,36.72M,1.99%
20-May-16,79.82,79.27,80.16,78.53,25.45M,0.86%
19-May-16,79.14,80.1,80.1,78.56,40.69M,-1.36%
18-May-16,80.23,79.85,80.24,79.01,25.08M,-0.02%
17-May-16,80.25,79.78,80.89,78.97,28.74M,0.59%
16-May-16,79.78,80.3,80.3,79.41,26.62M,-0.81%
13-May-16,80.43,82.01,82.01,80.11,47.01M,-2.08%
12-May-16,82.14,81.73,83.02,81.73,27.23M,0.33%
11-May-16,81.87,82.65,82.75,81.41,37.30M,-0.32%
10-May-16,82.13,82.48,82.95,80.87,36.28M,-1.37%
9-May-16,83.27,83.95,84.35,82.48,37.08M,-0.49%
6-May-16,83.68,83.71,84.56,83.39,44.49M,0.28%
5-May-16,83.45,84.04,84.48,82.07,51.12M,-0.84%
4-May-16,84.16,87.85,87.85,83.29,74.64M,-4.77%
3-May-16,88.38,89.15,89.62,88.09,30.51M,-0.72%
29-Apr-16,89.02,89.84,89.99,88.9,38.51M,-1.93%
