ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,High,High_lower,High_upper,Low,Low_lower,Low_upper,Open,Open_lower,Open_upper,additive_terms,additive_terms_lower,additive_terms_upper,extra_regressors_additive,extra_regressors_additive_lower,extra_regressors_additive_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2004-02-01,121.72530530197074,-4.333630578047977,13.09061049758376,121.72530530197074,121.72530530197074,-96.56827803678785,-96.56827803678785,-96.56827803678785,-92.5992660614662,-92.5992660614662,-92.5992660614662,74.0863418092469,74.0863418092469,74.0863418092469,-117.76895013950434,-117.76895013950434,-117.76895013950434,-115.08120228900714,-115.08120228900714,-115.08120228900714,-2.6877478504972183,-2.6877478504972183,-2.6877478504972183,0.0,0.0,0.0,3.9563551624663944
2004-03-01,123.00694976809334,3.8469291038321294,21.128976588976514,123.00694976809334,123.00694976809334,-92.58173289338508,-92.58173289338508,-92.58173289338508,-90.32064192715448,-90.32064192715448,-90.32064192715448,68.62090795712554,68.62090795712554,68.62090795712554,-110.10556287400102,-110.10556287400102,-110.10556287400102,-114.28146686341404,-114.28146686341404,-114.28146686341404,4.1759039894130305,4.1759039894130305,4.1759039894130305,0.0,0.0,0.0,12.901386894092312
2004-04-01,124.37698350774163,1.6172859480907555,18.63424465911547,124.37698350774163,124.37698350774163,-92.01124882222965,-92.01124882222965,-92.01124882222965,-91.7699966683126,-91.7699966683126,-91.7699966683126,68.1245485757064,68.1245485757064,68.1245485757064,-114.25548211930713,-114.25548211930713,-114.25548211930713,-115.65669691483582,-115.65669691483582,-115.65669691483582,1.4012147955286685,1.4012147955286685,1.4012147955286685,0.0,0.0,0.0,10.121501388434496
2004-05-01,125.70282261062708,0.29950366542301116,17.335090287873804,125.70282261062708,125.70282261062708,-99.09767107561957,-99.09767107561957,-99.09767107561957,-96.81284831324446,-96.81284831324446,-96.81284831324446,75.29179077723099,75.29179077723099,75.29179077723099,-117.27035729191748,-117.27035729191748,-117.27035729191748,-120.61872861163303,-120.61872861163303,-120.61872861163303,3.348371319715546,3.348371319715546,3.348371319715546,0.0,0.0,0.0,8.432465318709603
2004-06-01,127.07285635027537,13.036441768262568,31.54936875050748,127.07285635027537,127.07285635027537,-87.91472756046687,-87.91472756046687,-87.91472756046687,-87.69835747583537,-87.69835747583537,-87.69835747583537,70.91726142045852,70.91726142045852,70.91726142045852,-105.03691197881588,-105.03691197881588,-105.03691197881588,-104.69582361584371,-104.69582361584371,-104.69582361584371,-0.34108836297216266,-0.34108836297216266,-0.34108836297216266,0.0,0.0,0.0,22.035944371459493
2004-07-01,128.39869545316083,29.05732991927489,46.68513094409485,128.39869545316083,128.39869545316083,-80.39528613992162,-80.39528613992162,-80.39528613992162,-76.40984592636458,-76.40984592636458,-76.40984592636458,61.79730333497693,61.79730333497693,61.79730333497693,-90.52278212106576,-90.52278212106576,-90.52278212106576,-95.00782873130927,-95.00782873130927,-95.00782873130927,4.485046610243509,4.485046610243509,4.485046610243509,0.0,0.0,0.0,37.87591333209507
2004-08-01,129.76872919280913,17.704317445407476,34.593570572924236,129.76872919280913,129.76872919280913,-80.5121318327167,-80.5121318327167,-80.5121318327167,-74.78119138934125,-74.78119138934125,-74.78119138934125,55.666417074857456,55.666417074857456,55.666417074857456,-103.2847058869942,-103.2847058869942,-103.2847058869942,-99.6269061472005,-99.6269061472005,-99.6269061472005,-3.6577997397937096,-3.6577997397937096,-3.6577997397937096,0.0,0.0,0.0,26.48402330581493
2004-09-01,131.13876293245744,37.514954936316265,55.300750305122435,131.13876293245744,131.13876293245744,-75.02719616233293,-75.02719616233293,-75.02719616233293,-69.52914999942261,-69.52914999942261,-69.52914999942261,58.52458984893025,58.52458984893025,58.52458984893025,-85.20334137317299,-85.20334137317299,-85.20334137317299,-86.03175631282531,-86.03175631282531,-86.03175631282531,0.8284149396523327,0.8284149396523327,0.8284149396523327,0.0,0.0,0.0,45.93542155928445
2004-10-01,132.4646020353429,35.10433575003539,52.145662258446436,132.4646020353429,132.4646020353429,-67.1984508418625,-67.1984508418625,-67.1984508418625,-74.0042180074749,-74.0042180074749,-74.0042180074749,51.548255101797636,51.548255101797636,51.548255101797636,-88.89975904979201,-88.89975904979201,-88.89975904979201,-89.65441374753978,-89.65441374753978,-89.65441374753978,0.7546546977477692,0.7546546977477692,0.7546546977477692,0.0,0.0,0.0,43.56484298555088
2004-11-01,133.8346357749912,68.39572037466282,85.65119354417496,133.8346357749912,133.8346357749912,-54.090977694908354,-54.090977694908354,-54.090977694908354,-62.95476335276156,-62.95476335276156,-62.95476335276156,54.248242063197985,54.248242063197985,54.248242063197985,-56.68091795564484,-56.68091795564484,-56.68091795564484,-62.79749898447193,-62.79749898447193,-62.79749898447193,6.116581028827084,6.116581028827084,6.116581028827084,0.0,0.0,0.0,77.15371781934635
2004-12-01,135.16047487787662,62.67129781538528,80.28221254507781,135.16047487787662,135.16047487787662,-52.59258192397737,-52.59258192397737,-52.59258192397737,-49.47728041683057,-49.47728041683057,-49.47728041683057,36.188317809779456,36.188317809779456,36.188317809779456,-63.9775233633521,-63.9775233633521,-63.9775233633521,-65.88154453102848,-65.88154453102848,-65.88154453102848,1.9040211676763754,1.9040211676763754,1.9040211676763754,0.0,0.0,0.0,71.18295151452452
2005-01-01,136.53050861752493,55.74369124048289,72.42259885508768,136.53050861752493,136.53050861752493,-51.135435063356326,-51.135435063356326,-51.135435063356326,-51.41223853429711,-51.41223853429711,-51.41223853429711,37.15922214480471,37.15922214480471,37.15922214480471,-72.49235323089873,-72.49235323089873,-72.49235323089873,-65.38845145284873,-65.38845145284873,-65.38845145284873,-7.103901778050004,-7.103901778050004,-7.103901778050004,0.0,0.0,0.0,64.0381553866262
2005-02-01,137.90054235717324,98.91791017930383,116.35552727501815,137.90054235717324,137.90054235717324,-35.32672988164539,-35.32672988164539,-35.32672988164539,-35.932550795213785,-35.932550795213785,-35.932550795213785,33.24287900151377,33.24287900151377,33.24287900151377,-30.266920014369873,-30.266920014369873,-30.266920014369873,-38.01640167534541,-38.01640167534541,-38.01640167534541,7.749481660975538,7.749481660975538,7.749481660975538,0.0,0.0,0.0,107.63362234280336
2005-03-01,139.13799218653298,83.5844700681241,101.01565634487406,139.13799218653298,139.13799218653298,-35.2305034000553,-35.2305034000553,-35.2305034000553,-39.58581619755517,-39.58581619755517,-39.58581619755517,21.613833086083012,21.613833086083012,21.613833086083012,-47.1290454914659,-47.1290454914659,-47.1290454914659,-53.202486511527454,-53.202486511527454,-53.202486511527454,6.073441020061556,6.073441020061556,6.073441020061556,0.0,0.0,0.0,92.00894669506708
2005-04-01,140.5080259261813,59.71095400542188,76.83894380419696,140.5080259261813,140.5080259261813,-51.10106621538132,-51.10106621538132,-51.10106621538132,-56.40279986777942,-56.40279986777942,-56.40279986777942,33.99014591748671,33.99014591748671,33.99014591748671,-72.30807841912616,-72.30807841912616,-72.30807841912616,-73.51372016567404,-73.51372016567404,-73.51372016567404,1.2056417465478872,1.2056417465478872,1.2056417465478872,0.0,0.0,0.0,68.19994750705513
2005-05-01,141.83386502906674,55.17281520917039,72.45942217650001,141.83386502906674,141.83386502906674,-64.34601475423548,-64.34601475423548,-64.34601475423548,-63.14153563590718,-63.14153563590718,-63.14153563590718,46.96645122756782,46.96645122756782,46.96645122756782,-78.30437424135263,-78.30437424135263,-78.30437424135263,-80.52109916257484,-80.52109916257484,-80.52109916257484,2.216724921222216,2.216724921222216,2.216724921222216,0.0,0.0,0.0,63.52949078771411
2005-06-01,143.20389876871505,55.804266605583656,72.19965348920334,143.20389876871505,143.20389876871505,-63.90612076869516,-63.90612076869516,-63.90612076869516,-62.86511630474781,-62.86511630474781,-62.86511630474781,46.9173625227829,46.9173625227829,46.9173625227829,-78.84304500621457,-78.84304500621457,-78.84304500621457,-79.85387455066007,-79.85387455066007,-79.85387455066007,1.0108295444454967,1.0108295444454967,1.0108295444454967,0.0,0.0,0.0,64.36085376250048
2005-07-01,144.5297378716005,73.02459082407088,90.53655408287254,144.5297378716005,144.5297378716005,-56.62036548979015,-56.62036548979015,-56.62036548979015,-62.32721121731437,-62.32721121731437,-62.32721121731437,53.735515618713485,53.735515618713485,53.735515618713485,-62.4122488435988,-62.4122488435988,-62.4122488435988,-65.21206108839104,-65.21206108839104,-65.21206108839104,2.7998122447922436,2.7998122447922436,2.7998122447922436,0.0,0.0,0.0,82.1174890280017
2005-08-01,145.8997716112488,75.42978158685092,92.86119600554262,145.8997716112488,145.8997716112488,-52.083960730386956,-52.083960730386956,-52.083960730386956,-47.52737732480325,-47.52737732480325,-47.52737732480325,37.933763337749525,37.933763337749525,37.933763337749525,-62.05092147048227,-62.05092147048227,-62.05092147048227,-61.677574717440685,-61.677574717440685,-61.677574717440685,-0.3733467530415972,-0.3733467530415972,-0.3733467530415972,0.0,0.0,0.0,83.84885014076653
2005-09-01,147.2698053508971,84.23508245480137,100.84119917301447,147.2698053508971,147.2698053508971,-49.753884985220445,-49.753884985220445,-49.753884985220445,-41.33401343155157,-41.33401343155157,-41.33401343155157,38.52831261314967,38.52831261314967,38.52831261314967,-55.058800264047605,-55.058800264047605,-55.058800264047605,-52.559585803622326,-52.559585803622326,-52.559585803622326,-2.499214460425282,-2.499214460425282,-2.499214460425282,0.0,0.0,0.0,92.21100508684948
2005-10-01,148.59564445378257,75.12924115401994,92.63355806483852,148.59564445378257,148.59564445378257,-49.609550506785276,-49.609550506785276,-49.609550506785276,-50.373785095994464,-50.373785095994464,-50.373785095994464,31.742885320409048,31.742885320409048,31.742885320409048,-65.13961231738776,-65.13961231738776,-65.13961231738776,-68.2404502823707,-68.2404502823707,-68.2404502823707,3.100837964982939,3.100837964982939,3.100837964982939,0.0,0.0,0.0,83.45603213639481
2005-11-01,149.96567819343085,104.1392611136894,121.4952166015124,149.96567819343085,149.96567819343085,-39.37513265866318,-39.37513265866318,-39.37513265866318,-37.55373284495674,-37.55373284495674,-37.55373284495674,35.5937768573201,35.5937768573201,35.5937768573201,-37.14406468845366,-37.14406468845366,-37.14406468845366,-41.335088646299816,-41.335088646299816,-41.335088646299816,4.191023957846162,4.191023957846162,4.191023957846162,0.0,0.0,0.0,112.8216135049772
2005-12-01,151.2915172963163,109.12215176859915,126.46004251454423,151.2915172963163,151.2915172963163,-33.883322169894434,-33.883322169894434,-33.883322169894434,-24.987699562750432,-24.987699562750432,-24.987699562750432,23.512004577566664,23.512004577566664,23.512004577566664,-33.63546534804369,-33.63546534804369,-33.63546534804369,-35.3590171550782,-35.3590171550782,-35.3590171550782,1.7235518070345102,1.7235518070345102,1.7235518070345102,0.0,0.0,0.0,117.65605194827262
2006-01-01,152.66155103596458,141.15851541263967,159.04833722804972,152.66155103596458,152.66155103596458,-2.252172657602415,-2.252172657602415,-2.252172657602415,-19.055810026097326,-19.055810026097326,-19.055810026097326,22.262922592486113,22.262922592486113,22.262922592486113,-2.746483871448083,-2.746483871448083,-2.746483871448083,0.9549399087863695,0.9549399087863695,0.9549399087863695,-3.7014237802344536,-3.7014237802344536,-3.7014237802344536,0.0,0.0,0.0,149.9150671645165
2006-02-01,154.0315847756129,148.74229518491256,165.5555977015709,154.0315847756129,154.0315847756129,0.3390832587943532,0.3390832587943532,0.3390832587943532,2.7741353399371813,2.7741353399371813,2.7741353399371813,-5.036964068208013,-5.036964068208013,-5.036964068208013,2.3740899695411586,2.3740899695411586,2.3740899695411586,-1.923745469476478,-1.923745469476478,-1.923745469476478,4.297835439017637,4.297835439017637,4.297835439017637,0.0,0.0,0.0,156.40567474515407
2006-03-01,155.26903460497266,189.09056310153514,206.00248371238703,155.26903460497266,155.26903460497266,24.650129620006137,24.650129620006137,24.650129620006137,10.827755277202455,10.827755277202455,10.827755277202455,-1.2787984146487148,-1.2787984146487148,-1.2787984146487148,42.19389753073829,42.19389753073829,42.19389753073829,34.19908648255988,34.19908648255988,34.19908648255988,7.994811048178415,7.994811048178415,7.994811048178415,0.0,0.0,0.0,197.46293213571096
2006-04-01,156.63906834462094,208.44734258700618,224.73775471381398,156.63906834462094,156.63906834462094,39.30411702263625,39.30411702263625,39.30411702263625,42.86292953056047,42.86292953056047,42.86292953056047,-22.94415403517218,-22.94415403517218,-22.94415403517218,60.20694348229267,60.20694348229267,60.20694348229267,59.22289251802454,59.22289251802454,59.22289251802454,0.9840509642681484,0.9840509642681484,0.9840509642681484,0.0,0.0,0.0,216.8460118269136
2006-05-01,157.96490744750642,199.77416336926768,216.32310848455367,157.96490744750642,157.96490744750642,55.209038198037376,55.209038198037376,55.209038198037376,25.597710620267485,25.597710620267485,25.597710620267485,-31.764124204255857,-31.764124204255857,-31.764124204255857,50.142488599769564,50.142488599769564,50.142488599769564,49.042624614049004,49.042624614049004,49.042624614049004,1.099863985720561,1.099863985720561,1.099863985720561,0.0,0.0,0.0,208.10739604727598
2006-06-01,159.33494118715473,172.7988271198713,191.04619394883534,159.33494118715473,159.33494118715473,29.179664804974298,29.179664804974298,29.179664804974298,13.62933952438681,13.62933952438681,13.62933952438681,-22.256895522301853,-22.256895522301853,-22.256895522301853,22.918927252597683,22.918927252597683,22.918927252597683,20.552108807059255,20.552108807059255,20.552108807059255,2.3668184455384327,2.3668184455384327,2.3668184455384327,0.0,0.0,0.0,182.2538684397524
2006-07-01,160.66078029004015,175.58364049797427,192.77035202451964,160.66078029004015,160.66078029004015,31.386004307110884,31.386004307110884,31.386004307110884,22.049037240500642,22.049037240500642,22.049037240500642,-31.229575009017534,-31.229575009017534,-31.229575009017534,23.33864127981967,23.33864127981967,23.33864127981967,22.205466538593992,22.205466538593992,22.205466538593992,1.1331747412256783,1.1331747412256783,1.1331747412256783,0.0,0.0,0.0,183.9994215698598
2006-08-01,162.03081402968846,176.28976124802398,193.6710035952558,162.03081402968846,162.03081402968846,17.82489802574636,17.82489802574636,17.82489802574636,22.2208645490855,22.2208645490855,22.2208645490855,-20.135078288825103,-20.135078288825103,-20.135078288825103,22.801064590595043,22.801064590595043,22.801064590595043,19.91068428600676,19.91068428600676,19.91068428600676,2.890380304588286,2.890380304588286,2.890380304588286,0.0,0.0,0.0,184.8318786202835
2006-09-01,163.40084776933676,166.3250986587574,183.34180430466776,163.40084776933676,163.40084776933676,13.900200028058782,13.900200028058782,13.900200028058782,13.97300554123195,13.97300554123195,13.97300554123195,-10.398760661600738,-10.398760661600738,-10.398760661600738,11.631471785882868,11.631471785882868,11.631471785882868,17.474444907689993,17.474444907689993,17.474444907689993,-5.842973121807124,-5.842973121807124,-5.842973121807124,0.0,0.0,0.0,175.03231955521963
2006-10-01,164.7266868722222,209.31381157179717,226.30326407795198,164.7266868722222,164.7266868722222,39.84023748976663,39.84023748976663,39.84023748976663,19.217563044194737,19.217563044194737,19.217563044194737,-11.353302095031017,-11.353302095031017,-11.353302095031017,53.15885477314934,53.15885477314934,53.15885477314934,47.704498438930344,47.704498438930344,47.704498438930344,5.454356334218995,5.454356334218995,5.454356334218995,0.0,0.0,0.0,217.88554164537152
2006-11-01,166.09672061187052,224.6965551669886,242.99322481562078,166.09672061187052,166.09672061187052,49.44916747570341,49.44916747570341,49.44916747570341,50.2516519954898,50.2516519954898,50.2516519954898,-34.47502254103311,-34.47502254103311,-34.47502254103311,67.47523119089844,67.47523119089844,67.47523119089844,65.22579693016009,65.22579693016009,65.22579693016009,2.2494342607383606,2.2494342607383606,2.2494342607383606,0.0,0.0,0.0,233.57195180276898
2006-12-01,167.42255971475598,240.33609950181835,258.27610021075475,167.42255971475598,167.42255971475598,63.96567948643351,63.96567948643351,63.96567948643351,62.66826973111471,62.66826973111471,62.66826973111471,-46.616794900948385,-46.616794900948385,-46.616794900948385,81.61448071899513,81.61448071899513,81.61448071899513,80.01715431659983,80.01715431659983,80.01715431659983,1.5973264023953044,1.5973264023953044,1.5973264023953044,0.0,0.0,0.0,249.0370404337511
2007-01-01,168.79259345440425,250.1155248355965,267.2388032395156,168.79259345440425,168.79259345440425,72.05562595393398,72.05562595393398,72.05562595393398,58.71616183593505,58.71616183593505,58.71616183593505,-40.51318291780081,-40.51318291780081,-40.51318291780081,89.9287926141426,89.9287926141426,89.9287926141426,90.25860487206823,90.25860487206823,90.25860487206823,-0.32981225792564267,-0.32981225792564267,-0.32981225792564267,0.0,0.0,0.0,258.72138606854685
2007-02-01,170.16262719405253,274.50904037262876,291.4385274431554,170.16262719405253,170.16262719405253,86.45528178396908,86.45528178396908,86.45528178396908,90.3778029226773,90.3778029226773,90.3778029226773,-65.0803401680231,-65.0803401680231,-65.0803401680231,112.57060766534859,112.57060766534859,112.57060766534859,111.75274453862329,111.75274453862329,111.75274453862329,0.8178631267253046,0.8178631267253046,0.8178631267253046,0.0,0.0,0.0,282.73323485940114
2007-03-01,171.40007702341234,288.71911656260426,305.13835000266425,171.40007702341234,171.40007702341234,96.03673347216575,96.03673347216575,96.03673347216575,84.37119991289579,84.37119991289579,84.37119991289579,-64.88398534888346,-64.88398534888346,-64.88398534888346,125.46257747451892,125.46257747451892,125.46257747451892,115.52394803617808,115.52394803617808,115.52394803617808,9.938629438340847,9.938629438340847,9.938629438340847,0.0,0.0,0.0,296.86265449793126
2007-04-01,172.77011076306061,323.13060960193945,340.9135617141551,172.77011076306061,172.77011076306061,118.03833378731593,118.03833378731593,118.03833378731593,121.68831120513177,121.68831120513177,121.68831120513177,-81.06210101241331,-81.06210101241331,-81.06210101241331,159.4011001977945,159.4011001977945,159.4011001977945,158.6645439800344,158.6645439800344,158.6645439800344,0.736556217760082,0.736556217760082,0.736556217760082,0.0,0.0,0.0,332.1712109608551
2007-05-01,174.09594986594604,330.4551819314821,348.5289981675767,174.09594986594604,174.09594986594604,127.00118816356208,127.00118816356208,127.00118816356208,128.56154034463117,128.56154034463117,128.56154034463117,-90.16024050861145,-90.16024050861145,-90.16024050861145,165.40127923574076,165.40127923574076,165.40127923574076,165.40248799958178,165.40248799958178,165.40248799958178,-0.0012087638410273806,-0.0012087638410273806,-0.0012087638410273806,0.0,0.0,0.0,339.4972291016868
2007-06-01,175.46598360559437,316.01905203242455,333.23985717472544,175.46598360559437,175.46598360559437,131.38636789429526,131.38636789429526,131.38636789429526,121.09064901880622,121.09064901880622,121.09064901880622,-106.69835665311224,-106.69835665311224,-106.69835665311224,149.50465179901207,149.50465179901207,149.50465179901207,145.77866025998927,145.77866025998927,145.77866025998927,3.7259915390228344,3.7259915390228344,3.7259915390228344,0.0,0.0,0.0,324.97063540460647
2007-07-01,176.79182270847983,321.0615983138805,338.19382547544456,176.79182270847983,176.79182270847983,128.7401448945183,128.7401448945183,128.7401448945183,114.62830978248687,114.62830978248687,114.62830978248687,-89.96932889274909,-89.96932889274909,-89.96932889274909,152.88499349488478,152.88499349488478,152.88499349488478,153.39912578425609,153.39912578425609,153.39912578425609,-0.5141322893712895,-0.5141322893712895,-0.5141322893712895,0.0,0.0,0.0,329.67681620336464
2007-08-01,178.1618564481281,250.4218696664143,267.7036572874465,178.1618564481281,178.1618564481281,88.44169002518537,88.44169002518537,88.44169002518537,62.51884278485782,62.51884278485782,62.51884278485782,-76.52939416590918,-76.52939416590918,-76.52939416590918,80.56208116572668,80.56208116572668,80.56208116572668,74.431138644134,74.431138644134,74.431138644134,6.130942521592679,6.130942521592679,6.130942521592679,0.0,0.0,0.0,258.7239376138548
2007-09-01,179.5318901877764,309.61075374057907,326.32055170609874,179.5318901877764,179.5318901877764,118.40262050247117,118.40262050247117,118.40262050247117,106.34309403806908,106.34309403806908,106.34309403806908,-76.67120043110506,-76.67120043110506,-76.67120043110506,138.87408898245565,138.87408898245565,138.87408898245565,148.07451410943517,148.07451410943517,148.07451410943517,-9.200425126979525,-9.200425126979525,-9.200425126979525,0.0,0.0,0.0,318.40597917023206
2007-10-01,180.85772929066187,353.52200738934073,371.0930830203505,180.85772929066187,180.85772929066187,136.39704597511368,136.39704597511368,136.39704597511368,135.92035006108796,135.92035006108796,135.92035006108796,-98.79474226511007,-98.79474226511007,-98.79474226511007,181.33648832029118,181.33648832029118,181.33648832029118,173.52265377109154,173.52265377109154,173.52265377109154,7.8138345491995995,7.8138345491995995,7.8138345491995995,0.0,0.0,0.0,362.19421761095305
2007-11-01,182.22776303031017,295.762257591632,312.6937190954064,182.22776303031017,182.22776303031017,123.98377741049507,123.98377741049507,123.98377741049507,104.75926872489033,104.75926872489033,104.75926872489033,-106.72562260714332,-106.72562260714332,-106.72562260714332,122.31094996374142,122.31094996374142,122.31094996374142,122.01742352824206,122.01742352824206,122.01742352824206,0.2935264354993719,0.2935264354993719,0.2935264354993719,0.0,0.0,0.0,304.5387129940516
2007-12-01,183.55360213319562,338.5219310389273,355.31286609809587,183.55360213319562,183.55360213319562,126.45818763409677,126.45818763409677,126.45818763409677,128.6735991546483,128.6735991546483,128.6735991546483,-92.79476754069117,-92.79476754069117,-92.79476754069117,163.86211316663972,163.86211316663972,163.86211316663972,162.3370192480539,162.3370192480539,162.3370192480539,1.5250939185858101,1.5250939185858101,1.5250939185858101,0.0,0.0,0.0,347.41571529983537
2008-01-01,184.92363587284393,271.8940146250564,289.8517974990799,184.92363587284393,184.92363587284393,121.17945980761301,121.17945980761301,121.17945980761301,75.30154969900681,75.30154969900681,75.30154969900681,-103.10382833844346,-103.10382833844346,-103.10382833844346,96.38518980165526,96.38518980165526,96.38518980165526,93.37718116817636,93.37718116817636,93.37718116817636,3.0080086334789105,3.0080086334789105,3.0080086334789105,0.0,0.0,0.0,281.3088256744992
2008-02-01,186.2936696124922,339.41668996735996,355.9349782061592,186.2936696124922,186.2936696124922,137.66861993488953,137.66861993488953,137.66861993488953,109.24928170750343,109.24928170750343,109.24928170750343,-82.58936064754911,-82.58936064754911,-82.58936064754911,161.6407931443519,161.6407931443519,161.6407931443519,164.32854099484385,164.32854099484385,164.32854099484385,-2.687747850491945,-2.687747850491945,-2.687747850491945,0.0,0.0,0.0,347.93446275684414
2008-03-01,187.57531407861484,360.49607495087145,378.0606625288514,187.57531407861484,187.57531407861484,147.68995512072658,147.68995512072658,147.68995512072658,132.40156663044263,132.40156663044263,132.40156663044263,-102.83654541788347,-102.83654541788347,-102.83654541788347,181.43088032268196,181.43088032268196,181.43088032268196,177.25497633328573,177.25497633328573,177.25497633328573,4.175903989396232,4.175903989396232,4.175903989396232,0.0,0.0,0.0,369.0061944012968
2008-04-01,188.94534781826312,409.36961171780825,425.8613768047541,188.94534781826312,188.94534781826312,181.17691754466978,181.17691754466978,181.17691754466978,160.88060071659118,160.88060071659118,160.88060071659118,-114.45468828087812,-114.45468828087812,-114.45468828087812,229.00404477591923,229.00404477591923,229.00404477591923,227.60282998038284,227.60282998038284,227.60282998038284,1.401214795536398,1.401214795536398,1.401214795536398,0.0,0.0,0.0,417.9493925941823
2008-05-01,190.27118692114857,455.33661275298795,472.9430615865439,190.27118692114857,190.27118692114857,222.26582445372804,222.26582445372804,222.26582445372804,190.0992685475551,190.0992685475551,190.0992685475551,-141.8200182250114,-141.8200182250114,-141.8200182250114,273.89344609597816,273.89344609597816,273.89344609597816,270.54507477627175,270.54507477627175,270.54507477627175,3.3483713197064464,3.3483713197064464,3.3483713197064464,0.0,0.0,0.0,464.16463301712673
2008-06-01,191.6412206607969,454.9352340582524,472.4309518032707,191.6412206607969,191.6412206607969,221.9358751228481,221.9358751228481,221.9358751228481,218.65301610683204,218.65301610683204,218.65301610683204,-167.94173435616372,-167.94173435616372,-167.94173435616372,272.30606851054455,272.30606851054455,272.30606851054455,272.6471568735164,272.6471568735164,272.6471568735164,-0.34108836297187295,-0.34108836297187295,-0.34108836297187295,0.0,0.0,0.0,463.9472891713415
2008-07-01,192.96705976368233,367.22525866078473,384.400881711501,192.96705976368233,192.96705976368233,208.31977029440364,208.31977029440364,208.31977029440364,143.89927932457567,143.89927932457567,143.89927932457567,-173.65260340926883,-173.65260340926883,-173.65260340926883,183.05149281996373,183.05149281996373,183.05149281996373,178.5664462097105,178.5664462097105,178.5664462097105,4.4850466102532405,4.4850466102532405,4.4850466102532405,0.0,0.0,0.0,376.01855258364606
2008-08-01,194.33709350333064,328.08009425640086,344.8260838824641,194.33709350333064,194.33709350333064,146.8582856343909,146.8582856343909,146.8582856343909,124.40772659142054,124.40772659142054,124.40772659142054,-124.75827258358997,-124.75827258358997,-124.75827258358997,142.84993990242407,142.84993990242407,142.84993990242407,146.50773964222148,146.50773964222148,146.50773964222148,-3.6577997397974134,-3.6577997397974134,-3.6577997397974134,0.0,0.0,0.0,337.18703340575473
2008-09-01,195.7071272429789,211.54131259109838,228.73051242172332,195.7071272429789,195.7071272429789,109.31605085899487,109.31605085899487,109.31605085899487,9.602529555754163,9.602529555754163,9.602529555754163,-95.08567363927645,-95.08567363927645,-95.08567363927645,24.661321715129866,24.661321715129866,24.661321715129866,23.83290677547259,23.83290677547259,23.83290677547259,0.8284149396572789,0.8284149396572789,0.8284149396572789,0.0,0.0,0.0,220.3684489581088
2008-10-01,197.0329663458644,124.97792076090798,141.8814780202534,197.0329663458644,197.0329663458644,6.449491059513612,6.449491059513612,6.449491059513612,-57.194712524368796,-57.194712524368796,-57.194712524368796,-13.327836568271458,-13.327836568271458,-13.327836568271458,-63.31840333537957,-63.31840333537957,-63.31840333537957,-64.07305803312664,-64.07305803312664,-64.07305803312664,0.7546546977470694,0.7546546977470694,0.7546546977470694,0.0,0.0,0.0,133.71456301048482
2008-11-01,198.40300008551267,106.62260700516079,123.25467411360582,198.40300008551267,198.40300008551267,-33.16161831401893,-33.16161831401893,-33.16161831401893,-82.70780184219079,-82.70780184219079,-82.70780184219079,26.261088566692706,26.261088566692706,26.261088566692706,-83.49175056068921,-83.49175056068921,-83.49175056068921,-89.60833158951701,-89.60833158951701,-89.60833158951701,6.116581028827812,6.116581028827812,6.116581028827812,0.0,0.0,0.0,114.91124952482346
2008-12-01,199.72883918839813,143.87816671334198,160.9549884405602,199.72883918839813,199.72883918839813,-26.94124488283952,-26.94124488283952,-26.94124488283952,-63.089245324457664,-63.089245324457664,-63.089245324457664,40.715573130065515,40.715573130065515,40.715573130065515,-47.41089590955869,-47.41089590955869,-47.41089590955869,-49.31491707723167,-49.31491707723167,-49.31491707723167,1.9040211676729768,1.9040211676729768,1.9040211676729768,0.0,0.0,0.0,152.31794327883944
2009-01-01,201.09887292804643,138.474647111897,154.6762777217953,201.09887292804643,201.09887292804643,-27.49110449884,-27.49110449884,-27.49110449884,-43.99364891959717,-43.99364891959717,-43.99364891959717,23.697464667210987,23.697464667210987,23.697464667210987,-54.89119052926958,-54.89119052926958,-54.89119052926958,-47.787288751226185,-47.787288751226185,-47.787288751226185,-7.103901778043392,-7.103901778043392,-7.103901778043392,0.0,0.0,0.0,146.20768239877685
