ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2018-03-31,433611527.0420584,379007932.8907045,659087820.1895626,432654058.84580266,434966746.0798059,84000240.86550586,84000240.86550586,84000240.86550586,84000240.86550586,84000240.86550586,84000240.86550586,0.0,0.0,0.0,517611767.9075643
2018-04-30,440302763.7777977,287140063.9443854,554045638.067866,438822749.00976825,442384381.56238025,-15325317.881229144,-15325317.881229144,-15325317.881229144,-15325317.881229144,-15325317.881229144,-15325317.881229144,0.0,0.0,0.0,424977445.89656854
2018-05-31,447217041.73806167,259801960.90964562,545176889.5562654,444987958.6222339,450073346.4084003,-44304893.610616595,-44304893.610616595,-44304893.610616595,-44304893.610616595,-44304893.610616595,-44304893.610616595,0.0,0.0,0.0,402912148.1274451
2018-06-30,453908278.473801,304196096.1802987,589841887.8801085,450877170.07111794,457606796.97263473,-391367.51004899095,-391367.51004899095,-391367.51004899095,-391367.51004899095,-391367.51004899095,-391367.51004899095,0.0,0.0,0.0,453516910.96375203
2018-07-31,460822556.4340649,299791475.5527341,571837988.9417648,456948532.20866203,465083321.5780439,-25818140.83064175,-25818140.83064175,-25818140.83064175,-25818140.83064175,-25818140.83064175,-25818140.83064175,0.0,0.0,0.0,435004415.6034232
2018-08-31,467736834.394329,347440504.2262052,608906800.2535499,462942446.35615957,472850741.4824241,10883036.998957405,10883036.998957405,10883036.998957405,10883036.998957405,10883036.998957405,10883036.998957405,0.0,0.0,0.0,478619871.3932864
2018-09-30,474428071.1300683,399401486.99707514,669715532.3382711,468732124.1177031,480776933.7051133,54010680.452801935,54010680.452801935,54010680.452801935,54010680.452801935,54010680.452801935,54010680.452801935,0.0,0.0,0.0,528438751.58287024
2018-10-31,481342349.09033215,408779128.66413665,681026159.6777272,474693335.2342829,488884563.4187093,59696282.62547147,59696282.62547147,59696282.62547147,59696282.62547147,59696282.62547147,59696282.62547147,0.0,0.0,0.0,541038631.7158036
2018-11-30,488033585.82607144,292662602.5394034,577960832.0953076,480387598.4704147,496673278.752137,-52437959.529334314,-52437959.529334314,-52437959.529334314,-52437959.529334314,-52437959.529334314,-52437959.529334314,0.0,0.0,0.0,435595626.29673713
2018-12-31,494947863.78633535,294448180.3643564,560505836.1371198,486324475.5966876,504567165.5838366,-76000929.15794389,-76000929.15794389,-76000929.15794389,-76000929.15794389,-76000929.15794389,-76000929.15794389,0.0,0.0,0.0,418946934.62839144
2019-01-31,501862141.74659944,339153735.27922845,604905433.7212104,492115249.64440274,512560789.9312787,-26039060.54738911,-26039060.54738911,-26039060.54738911,-26039060.54738911,-26039060.54738911,-26039060.54738911,0.0,0.0,0.0,475823081.19921035
2019-02-28,508107296.0332894,575461635.999478,853511225.0330698,497419098.94208956,519979106.84252024,205822114.1789899,205822114.1789899,205822114.1789899,205822114.1789899,205822114.1789899,205822114.1789899,0.0,0.0,0.0,713929410.2122793
2019-03-31,515021573.99355346,472235209.2033864,749068505.5414019,503163709.17622316,527824433.7191042,91464541.33013357,91464541.33013357,91464541.33013357,91464541.33013357,91464541.33013357,91464541.33013357,0.0,0.0,0.0,606486115.3236871
2019-04-30,521712810.72929263,357875771.6803819,635333555.3640903,508802665.1352504,536176698.60178596,-24138353.93424653,-24138353.93424653,-24138353.93424653,-24138353.93424653,-24138353.93424653,-24138353.93424653,0.0,0.0,0.0,497574456.7950461
