ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2014-03-01,227.70250510342976,189.17102180989295,285.250433660629,227.70250510342976,227.70250510342976,9.5575912617435,9.5575912617435,9.5575912617435,9.5575912617435,9.5575912617435,9.5575912617435,0.0,0.0,0.0,237.26009636517327
2014-04-01,227.4676010361425,188.58083195779597,283.1374683279148,227.4676010361425,227.4676010361425,7.950496809585665,7.950496809585665,7.950496809585665,7.950496809585665,7.950496809585665,7.950496809585665,0.0,0.0,0.0,235.41809784572817
2014-05-01,227.24027451941288,173.5070948187964,268.923506263162,227.24027451941288,227.24027451941288,-3.285766168499058,-3.285766168499058,-3.285766168499058,-3.285766168499058,-3.285766168499058,-3.285766168499058,0.0,0.0,0.0,223.9545083509138
2014-06-01,227.01223576810878,173.22759476124008,271.4718159052502,227.01223576810878,227.01223576810878,-4.731904763375299,-4.731904763375299,-4.731904763375299,-4.731904763375299,-4.731904763375299,-4.731904763375299,0.0,0.0,0.0,222.28033100473348
2014-07-01,226.7915531055565,182.1201725835748,273.5056689838088,226.7915531055565,226.7915531055565,-0.21537088937987078,-0.21537088937987078,-0.21537088937987078,-0.21537088937987078,-0.21537088937987078,-0.21537088937987078,0.0,0.0,0.0,226.57618221617662
2014-08-01,226.57362307559958,172.85272699717268,267.81716514745307,226.57362307559958,226.57362307559958,-9.012755652186462,-9.012755652186462,-9.012755652186462,-9.012755652186462,-9.012755652186462,-9.012755652186462,0.0,0.0,0.0,217.56086742341313
2014-09-01,226.35569304564274,166.23627831655455,262.91843798051536,226.35569304564274,226.35569304564274,-12.925794366009027,-12.925794366009027,-12.925794366009027,-12.925794366009027,-12.925794366009027,-12.925794366009027,0.0,0.0,0.0,213.4298986796337
2014-10-01,226.1544123476864,173.80643490798354,269.44114252950067,226.1544123476864,226.1544123476864,-4.548706085932684,-4.548706085932684,-4.548706085932684,-4.548706085932684,-4.548706085932684,-4.548706085932684,0.0,0.0,0.0,221.6057062617537
2014-11-01,225.94642229313155,184.88312248119354,277.67013900808314,225.94642229313155,225.94642229313155,4.133739613186753,4.133739613186753,4.133739613186753,4.133739613186753,4.133739613186753,4.133739613186753,0.0,0.0,0.0,230.0801619063183
2014-12-01,225.75094571665687,186.50942791304655,279.67181436022196,225.75094571665687,225.75094571665687,6.379403788523304,6.379403788523304,6.379403788523304,6.379403788523304,6.379403788523304,6.379403788523304,0.0,0.0,0.0,232.13034950518016
2015-01-01,225.5489532542997,184.65927892174415,277.11069254902486,225.5489532542997,225.5489532542997,5.505445238445446,5.505445238445446,5.505445238445446,5.505445238445446,5.505445238445446,5.505445238445446,0.0,0.0,0.0,231.05439849274515
2015-02-01,225.35988734787432,186.60392704608674,281.60881200344056,225.35988734787432,225.35988734787432,9.00709956739331,9.00709956739331,9.00709956739331,9.00709956739331,9.00709956739331,9.00709956739331,0.0,0.0,0.0,234.36698691526763
2015-03-01,225.18911814207075,190.89462960313634,284.1506220858874,225.18911814207075,225.18911814207075,10.427849648034213,10.427849648034213,10.427849648034213,10.427849648034213,10.427849648034213,10.427849648034213,0.0,0.0,0.0,235.61696779010498
2015-04-01,225.00812903580896,185.79810014990915,282.3905989872043,225.00812903580896,225.00812903580896,8.215571852582139,8.215571852582139,8.215571852582139,8.215571852582139,8.215571852582139,8.215571852582139,0.0,0.0,0.0,233.2237008883911
2015-05-01,224.83297828781372,178.24807074196195,270.84881193887594,224.83297828781372,224.83297828781372,-3.3203904516476572,-3.3203904516476572,-3.3203904516476572,-3.3203904516476572,-3.3203904516476572,-3.3203904516476572,0.0,0.0,0.0,221.51258783616606
2015-06-01,224.66254008279364,170.67486922445946,269.45306308283324,224.66254008279364,224.66254008279364,-4.786361938554116,-4.786361938554116,-4.786361938554116,-4.786361938554116,-4.786361938554116,-4.786361938554116,0.0,0.0,0.0,219.87617814423953
2015-07-01,224.49759988438709,175.05272677014256,268.0706725429364,224.49759988438709,224.49759988438709,-0.404299049630526,-0.404299049630526,-0.404299049630526,-0.404299049630526,-0.404299049630526,-0.404299049630526,0.0,0.0,0.0,224.09330083475655
2015-08-01,224.32716167936695,170.36602173861658,263.8962285836049,224.32716167936695,224.32716167936695,-9.17784264244335,-9.17784264244335,-9.17784264244335,-9.17784264244335,-9.17784264244335,-9.17784264244335,0.0,0.0,0.0,215.1493190369236
2015-09-01,224.18726011606572,166.25111591538104,259.5332350510574,224.18726011606572,224.18726011606572,-13.125142386581022,-13.125142386581022,-13.125142386581022,-13.125142386581022,-13.125142386581022,-13.125142386581022,0.0,0.0,0.0,211.0621177294847
2015-10-01,224.05187150641933,171.80660050960807,269.8742377264136,224.05187150641933,224.05187150641933,-4.088188363721191,-4.088188363721191,-4.088188363721191,-4.088188363721191,-4.088188363721191,-4.088188363721191,0.0,0.0,0.0,219.96368314269813
2015-11-01,223.92968480282843,180.4800475309552,275.6216743581156,223.92968480282843,223.92968480282843,4.371938216419981,4.371938216419981,4.371938216419981,4.371938216419981,4.371938216419981,4.371938216419981,0.0,0.0,0.0,228.3016230192484
2015-12-01,223.81143960580496,180.56332210353753,277.3383531259714,223.81143960580496,223.81143960580496,6.309226160719942,6.309226160719942,6.309226160719942,6.309226160719942,6.309226160719942,6.309226160719942,0.0,0.0,0.0,230.1206657665249
2016-01-01,223.69299306355646,180.34747522450436,273.6148125880192,223.69299306355646,223.69299306355646,5.23178656307811,5.23178656307811,5.23178656307811,5.23178656307811,5.23178656307811,5.23178656307811,0.0,0.0,0.0,228.92477962663457
2016-02-01,223.57454652130795,184.01411702692664,273.41445776644235,223.57454652130795,223.57454652130795,8.111017726816396,8.111017726816396,8.111017726816396,8.111017726816396,8.111017726816396,8.111017726816396,0.0,0.0,0.0,231.68556424812434
2016-03-01,223.46591186631395,185.09888680797386,279.2971508055646,223.46591186631395,223.46591186631395,7.859387179121001,7.859387179121001,7.859387179121001,7.859387179121001,7.859387179121001,7.859387179121001,0.0,0.0,0.0,231.32529904543495
2016-04-01,223.3497851661479,183.8004630080907,277.1900171367748,223.3497851661479,223.3497851661479,7.387355351643265,7.387355351643265,7.387355351643265,7.387355351643265,7.387355351643265,7.387355351643265,0.0,0.0,0.0,230.73714051779118
2016-05-01,223.2374045713055,170.64079629433215,265.9578662510779,223.2374045713055,223.2374045713055,-3.2374202981802145,-3.2374202981802145,-3.2374202981802145,-3.2374202981802145,-3.2374202981802145,-3.2374202981802145,0.0,0.0,0.0,219.99998427312528
2016-06-01,223.12127795663503,172.5397405489436,266.99035422668993,223.12127795663503,223.12127795663503,-4.637406915111059,-4.637406915111059,-4.637406915111059,-4.637406915111059,-4.637406915111059,-4.637406915111059,0.0,0.0,0.0,218.48387104152397
2016-07-01,223.0088973572837,177.84999179909698,269.684323993706,223.0088973572837,223.0088973572837,0.14889287641773938,0.14889287641773938,0.14889287641773938,0.14889287641773938,0.14889287641773938,0.14889287641773938,0.0,0.0,0.0,223.15779023370143
2016-08-01,222.892770737954,169.83836978365122,264.38889934892177,222.892770737954,222.892770737954,-8.668513388422328,-8.668513388422328,-8.668513388422328,-8.668513388422328,-8.668513388422328,-8.668513388422328,0.0,0.0,0.0,214.22425734953168
2016-09-01,222.7766441210715,163.32176211391297,261.9807022242194,222.7766441210715,222.7766441210715,-12.481970886604747,-12.481970886604747,-12.481970886604747,-12.481970886604747,-12.481970886604747,-12.481970886604747,0.0,0.0,0.0,210.29467323446676
2016-10-01,222.66426352408845,171.54384524429892,267.25851982976417,222.66426352408845,222.66426352408845,-5.449381309825554,-5.449381309825554,-5.449381309825554,-5.449381309825554,-5.449381309825554,-5.449381309825554,0.0,0.0,0.0,217.2148822142629
