ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,High,High_lower,High_upper,Low,Low_lower,Low_upper,Open,Open_lower,Open_upper,additive_terms,additive_terms_lower,additive_terms_upper,extra_regressors_additive,extra_regressors_additive_lower,extra_regressors_additive_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2006-01-01,215.4170667628509,214.57391556909607,238.98369865457096,215.4170667628509,215.4170667628509,8.921096259759747,8.921096259759747,8.921096259759747,-5.251384753515886,-5.251384753515886,-5.251384753515886,10.08855595299105,10.08855595299105,10.08855595299105,11.532890865014458,11.532890865014458,11.532890865014458,13.75826745923491,13.75826745923491,13.75826745923491,-2.2253765942204504,-2.2253765942204504,-2.2253765942204504,0.0,0.0,0.0,226.94995762786536
2006-02-01,215.45764065067323,217.87344650949964,240.8922147542545,215.45764065067323,215.45764065067323,11.605251568650806,11.605251568650806,11.605251568650806,15.64265930948514,15.64265930948514,15.64265930948514,-10.708379718624613,-10.708379718624613,-10.708379718624613,14.08111894360003,14.08111894360003,14.08111894360003,16.53953115951133,16.53953115951133,16.53953115951133,-2.458412215911302,-2.458412215911302,-2.458412215911302,0.0,0.0,0.0,229.53875959427324
2006-03-01,215.4942880332224,258.2499678083592,281.685335862326,215.4942880332224,215.4942880332224,36.78787584834066,36.78787584834066,36.78787584834066,23.351001543712705,23.351001543712705,23.351001543712705,-7.84542536603827,-7.84542536603827,-7.84542536603827,54.72220920149247,54.72220920149247,54.72220920149247,52.293452026015096,52.293452026015096,52.293452026015096,2.428757175477369,2.428757175477369,2.428757175477369,0.0,0.0,0.0,270.2164972347149
2006-04-01,215.53486182156885,282.5711017394117,304.8244540140822,215.53486182156885,215.53486182156885,51.967224917762955,51.967224917762955,51.967224917762955,54.01275223489949,54.01275223489949,54.01275223489949,-24.349999642950195,-24.349999642950195,-24.349999642950195,78.04630880341314,78.04630880341314,78.04630880341314,81.62997750971225,81.62997750971225,81.62997750971225,-3.5836687062991093,-3.5836687062991093,-3.5836687062991093,0.0,0.0,0.0,293.581170624982
2006-05-01,215.5741267780332,278.2412696940925,300.97680511846346,215.5741267780332,215.5741267780332,68.44235512019021,68.44235512019021,68.44235512019021,37.48773402618237,37.48773402618237,37.48773402618237,-31.06901479901307,-31.06901479901307,-31.06901479901307,74.39989743503021,74.39989743503021,74.39989743503021,74.86107434735953,74.86107434735953,74.86107434735953,-0.461176912329326,-0.461176912329326,-0.461176912329326,0.0,0.0,0.0,289.9740242130634
2006-06-01,215.61470056637964,246.45215556379827,269.3569064913685,215.61470056637964,215.61470056637964,41.479799882786175,41.479799882786175,41.479799882786175,26.032475259077888,26.032475259077888,26.032475259077888,-23.826449078086018,-23.826449078086018,-23.826449078086018,42.747202328189495,42.747202328189495,42.747202328189495,43.68582606377805,43.68582606377805,43.68582606377805,-0.9386237355885566,-0.9386237355885566,-0.9386237355885566,0.0,0.0,0.0,258.36190289456914
2006-07-01,215.65396552284395,248.10864100973853,271.7836150477383,215.65396552284395,215.65396552284395,43.765239097956766,43.765239097956766,43.765239097956766,34.09120065338647,34.09120065338647,34.09120065338647,-30.661797532331466,-30.661797532331466,-30.661797532331466,44.07464301142448,44.07464301142448,44.07464301142448,47.19464221901177,47.19464221901177,47.19464221901177,-3.1199992075872998,-3.1199992075872998,-3.1199992075872998,0.0,0.0,0.0,259.7286085342684
2006-08-01,215.6945310254933,248.35257326424613,271.82970168618414,215.6945310254933,215.6945310254933,29.717952147551614,29.717952147551614,29.717952147551614,34.255661319531114,34.255661319531114,34.255661319531114,-22.21005787983701,-22.21005787983701,-22.21005787983701,45.08156383531973,45.08156383531973,45.08156383531973,41.76355558724571,41.76355558724571,41.76355558724571,3.3180082480740163,3.3180082480740163,3.3180082480740163,0.0,0.0,0.0,260.77609486081303
2006-09-01,215.73509652814266,237.66307987295758,259.48961763603234,215.73509652814266,215.73509652814266,25.65254938295868,25.65254938295868,25.65254938295868,26.361407502311565,26.361407502311565,26.361407502311565,-14.792973190495141,-14.792973190495141,-14.792973190495141,32.42243253989722,32.42243253989722,32.42243253989722,37.22098369477511,37.22098369477511,37.22098369477511,-4.798551154877877,-4.798551154877877,-4.798551154877877,0.0,0.0,0.0,248.15752906803988
2006-10-01,215.77435346619043,274.7153166900186,298.30145850465345,215.77435346619043,215.77435346619043,52.52256589699521,52.52256589699521,52.52256589699521,31.38111844159518,31.38111844159518,31.38111844159518,-15.520138729080442,-15.520138729080442,-15.520138729080442,70.55910595941018,70.55910595941018,70.55910595941018,68.38354560950994,68.38354560950994,68.38354560950994,2.1755603499002447,2.1755603499002447,2.1755603499002447,0.0,0.0,0.0,286.3334594256006
2006-11-01,215.81491486650725,298.6598696453194,320.97594316977063,215.81491486650725,215.81491486650725,62.47598665768148,62.47598665768148,62.47598665768148,61.084702721395956,61.084702721395956,61.084702721395956,-33.13416543582575,-33.13416543582575,-33.13416543582575,93.46275169045948,93.46275169045948,93.46275169045948,90.4265239432517,90.4265239432517,90.4265239432517,3.036227747207801,3.036227747207801,3.036227747207801,0.0,0.0,0.0,309.2776665569667
2006-12-01,215.8541678345558,311.3396762171421,334.37600374094393,215.8541678345558,215.8541678345558,77.51293169025226,77.51293169025226,77.51293169025226,72.96899073639221,72.96899073639221,72.96899073639221,-42.383715144474195,-42.383715144474195,-42.383715144474195,106.12131160558138,106.12131160558138,106.12131160558138,108.09820728217028,108.09820728217028,108.09820728217028,-1.9768956765888765,-1.9768956765888765,-1.9768956765888765,0.0,0.0,0.0,321.9754794401372
2007-01-01,215.8947292348726,322.38059751251785,346.1163177907408,215.8947292348726,215.8947292348726,85.89291169222014,85.89291169222014,85.89291169222014,69.18631903845481,69.18631903845481,69.18631903845481,-37.73400991471647,-37.73400991471647,-37.73400991471647,118.14632019325686,118.14632019325686,118.14632019325686,117.34522081595846,117.34522081595846,117.34522081595846,0.8010993772983833,0.8010993772983833,0.8010993772983833,0.0,0.0,0.0,334.04104942812944
2007-02-01,215.93529063518946,345.80320067091407,368.94207212122393,215.93529063518946,215.93529063518946,100.80881112068654,100.80881112068654,100.80881112068654,99.49055081187076,99.49055081187076,99.49055081187076,-56.44916413192994,-56.44916413192994,-56.44916413192994,141.21523819324022,141.21523819324022,141.21523819324022,143.85019780062737,143.85019780062737,143.85019780062737,-2.634959607387169,-2.634959607387169,-2.634959607387169,0.0,0.0,0.0,357.1505288284297
2007-03-01,215.97192361303675,355.13038880737116,379.11505271935556,215.97192361303675,215.97192361303675,110.7337684562469,110.7337684562469,110.7337684562469,93.7414650559989,93.7414650559989,93.7414650559989,-56.29958187932893,-56.29958187932893,-56.29958187932893,151.6287143799569,151.6287143799569,151.6287143799569,148.1756516329169,148.1756516329169,148.1756516329169,3.453062747040017,3.453062747040017,3.453062747040017,0.0,0.0,0.0,367.60063799299365
2007-04-01,216.0124815527963,393.28658174757385,416.440778723904,216.0124815527963,216.0124815527963,133.5241504931275,133.5241504931275,133.5241504931275,129.45870367341868,129.45870367341868,129.45870367341868,-68.62400047212878,-68.62400047212878,-68.62400047212878,189.47813141114753,189.47813141114753,189.47813141114753,194.3588536944174,194.3588536944174,194.3588536944174,-4.880722283269863,-4.880722283269863,-4.880722283269863,0.0,0.0,0.0,405.4906129639438
2007-05-01,216.05173117191842,408.2099928141144,430.7645763862031,216.05173117191842,216.05173117191842,142.80833311846678,142.80833311846678,142.80833311846678,136.0372612505369,136.0372612505369,136.0372612505369,-75.55492381937643,-75.55492381937643,-75.55492381937643,203.525007021096,203.525007021096,203.525007021096,203.29067054962724,203.29067054962724,203.29067054962724,0.23433647146876974,0.23433647146876974,0.23433647146876974,0.0,0.0,0.0,419.5767381930144
2007-06-01,216.09228911167793,391.7716753925041,414.72393808497736,216.09228911167793,216.09228911167793,147.35072639587656,147.35072639587656,147.35072639587656,128.8866646762297,128.8866646762297,128.8866646762297,-88.15358922270548,-88.15358922270548,-88.15358922270548,186.76057195834025,186.76057195834025,186.76057195834025,188.0838018494008,188.0838018494008,188.0838018494008,-1.3232298910605675,-1.3232298910605675,-1.3232298910605675,0.0,0.0,0.0,402.8528610700182
2007-07-01,216.1220393643095,389.3464623769124,412.55547634412056,216.1220393643095,216.1220393643095,144.60963337283087,144.60963337283087,144.60963337283087,122.70138118194288,122.70138118194288,122.70138118194288,-75.40948817550724,-75.40948817550724,-75.40948817550724,184.38788273124976,184.38788273124976,184.38788273124976,191.9015263792665,191.9015263792665,191.9015263792665,-7.513643648016757,-7.513643648016757,-7.513643648016757,0.0,0.0,0.0,400.50992209555926
2007-08-01,216.15278129202872,324.5061132214119,347.7062466637296,216.15278129202872,216.15278129202872,102.8664342958223,102.8664342958223,102.8664342958223,72.82597007615047,72.82597007615047,72.82597007615047,-65.17100398622173,-65.17100398622173,-65.17100398622173,119.7730536514096,119.7730536514096,119.7730536514096,110.52140038575104,110.52140038575104,110.52140038575104,9.251653265658573,9.251653265658573,9.251653265658573,0.0,0.0,0.0,335.9258349434383
2007-09-01,216.18352321974797,383.09418305982837,406.22479584869126,216.18352321974797,216.18352321974797,133.90149729019805,133.90149729019805,133.90149729019805,114.77137219966289,114.77137219966289,114.77137219966289,-65.27903138618001,-65.27903138618001,-65.27903138618001,178.300602943417,178.300602943417,178.300602943417,183.3938381036809,183.3938381036809,183.3938381036809,-5.0932351602638875,-5.0932351602638875,-5.0932351602638875,0.0,0.0,0.0,394.484126163165
2007-10-01,216.2132734723795,421.4119422440944,443.7430936272382,216.2132734723795,216.2132734723795,152.541042831497,152.541042831497,152.541042831497,143.08058141871825,143.08058141871825,143.08058141871825,-82.13264994030196,-82.13264994030196,-82.13264994030196,216.39792648874746,216.39792648874746,216.39792648874746,213.48897430991332,213.48897430991332,213.48897430991332,2.908952178834145,2.908952178834145,2.908952178834145,0.0,0.0,0.0,432.611199961127
2007-11-01,216.0673235891135,369.5862934701031,393.48244198947947,216.0673235891135,216.0673235891135,139.6827448503609,139.6827448503609,139.6827448503609,113.25544921741199,113.25544921741199,113.25544921741199,-88.1743603086465,-88.1743603086465,-88.1743603086465,165.38063523924586,165.38063523924586,165.38063523924586,164.7638337591264,164.7638337591264,164.7638337591264,0.6168014801194733,0.6168014801194733,0.6168014801194733,0.0,0.0,0.0,381.44795882835933
2007-12-01,215.926081766598,400.94373423005135,423.37452709799993,215.926081766598,215.926081766598,142.24586541905038,142.24586541905038,142.24586541905038,136.14451583477367,136.14451583477367,136.14451583477367,-77.5618951263372,-77.5618951263372,-77.5618951263372,196.55852516312532,196.55852516312532,196.55852516312532,200.82848612748683,200.82848612748683,200.82848612748683,-4.269960964361529,-4.269960964361529,-4.269960964361529,0.0,0.0,0.0,412.4846069297233
2008-01-01,215.78013188333196,344.6094113305601,367.32643533406457,215.78013188333196,215.78013188333196,136.7778893577165,136.7778893577165,136.7778893577165,85.06065216217226,85.06065216217226,85.06065216217226,-85.41529308766697,-85.41529308766697,-85.41529308766697,140.30032109278835,140.30032109278835,140.30032109278835,136.42324843222178,136.42324843222178,136.42324843222178,3.8770726605665904,3.8770726605665904,3.8770726605665904,0.0,0.0,0.0,356.08045297612034
2008-02-01,215.63418200006592,402.8274137250965,426.37658326890073,215.63418200006592,215.63418200006592,153.8582041250546,153.8582041250546,153.8582041250546,117.55296474157507,117.55296474157507,117.55296474157507,-69.78746026156102,-69.78746026156102,-69.78746026156102,198.80063391087072,198.80063391087072,198.80063391087072,201.62370860506866,201.62370860506866,201.62370860506866,-2.8230746941979117,-2.8230746941979117,-2.8230746941979117,0.0,0.0,0.0,414.43481591093666
2008-03-01,215.39467567698193,422.7016866493182,446.1760287505819,215.39467567698193,215.39467567698193,164.23881526849004,164.23881526849004,164.23881526849004,139.71265654234844,139.71265654234844,139.71265654234844,-85.21167811394582,-85.21167811394582,-85.21167811394582,219.03324409144764,219.03324409144764,219.03324409144764,218.7397936968927,218.7397936968927,218.7397936968927,0.2934503945549454,0.2934503945549454,0.2934503945549454,0.0,0.0,0.0,434.42791976842955
2008-04-01,215.13865167644386,474.25162628234705,497.698070043511,215.13865167644386,215.13865167644386,198.9263223572726,198.9263223572726,198.9263223572726,166.97072719210507,166.97072719210507,166.97072719210507,-94.0623291348976,-94.0623291348976,-94.0623291348976,270.7942509576281,270.7942509576281,270.7942509576281,271.83472041448005,271.83472041448005,271.83472041448005,-1.0404694568519415,-1.0404694568519415,-1.0404694568519415,0.0,0.0,0.0,485.932902634072
2008-05-01,214.89088651463277,523.703679439472,544.651247081055,214.89088651463277,214.89088651463277,241.48831205446925,241.48831205446925,241.48831205446925,194.9367217416026,194.9367217416026,194.9367217416026,-114.909119217,-114.909119217,-114.909119217,319.64362799654947,319.64362799654947,319.64362799654947,321.5159145790719,321.5159145790719,321.5159145790719,-1.872286582522364,-1.872286582522364,-1.872286582522364,0.0,0.0,0.0,534.5345145111822
2008-06-01,214.6348625140947,531.5157388772514,554.9449568096489,214.6348625140947,214.6348625140947,241.1465336749034,241.1465336749034,241.1465336749034,222.26630272148006,222.26630272148006,222.26630272148006,-134.80852967110798,-134.80852967110798,-134.80852967110798,328.3085154537522,328.3085154537522,328.3085154537522,328.6043067252755,328.6043067252755,328.6043067252755,-0.29579127152329404,-0.29579127152329404,-0.29579127152329404,0.0,0.0,0.0,542.9433779678469
2008-07-01,214.38709735778514,447.27080475568863,471.9313687323949,214.38709735778514,214.38709735778514,227.04227641863545,227.04227641863545,227.04227641863545,150.71743514471385,150.71743514471385,150.71743514471385,-139.15904503414237,-139.15904503414237,-139.15904503414237,244.54795954731344,244.54795954731344,244.54795954731344,238.60066652920696,238.60066652920696,238.60066652920696,5.947293018106473,5.947293018106473,5.947293018106473,0.0,0.0,0.0,458.9350569050986
2008-08-01,214.13107336293191,387.8462482405655,410.53907597424666,214.13107336293191,214.13107336293191,163.37732951061298,163.37732951061298,163.37732951061298,132.0615313009732,132.0615313009732,132.0615313009732,-101.91155512597425,-101.91155512597425,-101.91155512597425,185.1661819863746,185.1661819863746,185.1661819863746,193.5273056856119,193.5273056856119,193.5273056856119,-8.361123699237309,-8.361123699237309,-8.361123699237309,0.0,0.0,0.0,399.2972553493065
2008-09-01,213.8750493680787,265.37184563115505,289.0848305268523,213.8750493680787,213.8750493680787,124.48916406837563,124.48916406837563,124.48916406837563,22.178304141964094,22.178304141964094,22.178304141964094,-79.30709749124615,-79.30709749124615,-79.30709749124615,62.9692844568947,62.9692844568947,62.9692844568947,67.36037071909357,67.36037071909357,67.36037071909357,-4.391086262198884,-4.391086262198884,-4.391086262198884,0.0,0.0,0.0,276.8443338249734
2008-10-01,213.62728421176914,161.9210637666182,185.25449757435493,213.62728421176914,213.62728421176914,17.934724251764443,17.934724251764443,17.934724251764443,-41.75518244754279,-41.75518244754279,-41.75518244754279,-17.02433055711805,-17.02433055711805,-17.02433055711805,-40.32220279296849,-40.32220279296849,-40.32220279296849,-40.8447887528964,-40.8447887528964,-40.8447887528964,0.5225859599279038,0.5225859599279038,0.5225859599279038,0.0,0.0,0.0,173.30508141880065
2008-11-01,213.37126021707695,133.24038862241662,157.44839582028408,213.37126021707695,213.37126021707695,-23.096487232694685,-23.096487232694685,-23.096487232694685,-66.17446538442391,-66.17446538442391,-66.17446538442391,13.134341512596848,13.134341512596848,13.134341512596848,-68.39168709233722,-68.39168709233722,-68.39168709233722,-76.13661110452175,-76.13661110452175,-76.13661110452175,7.744924012184529,7.744924012184529,7.744924012184529,0.0,0.0,0.0,144.97957312473972
2008-12-01,213.12349506092323,164.6716691725504,187.08173408417989,213.12349506092323,213.12349506092323,-16.653106529563633,-16.653106529563633,-16.653106529563633,-47.39700270823335,-47.39700270823335,-47.39700270823335,24.14570538260284,24.14570538260284,24.14570538260284,-37.06023821176247,-37.06023821176247,-37.06023821176247,-39.90440385519413,-39.90440385519413,-39.90440385519413,2.844165643431676,2.844165643431676,2.844165643431676,0.0,0.0,0.0,176.06325684916078
2009-01-01,212.86747106623105,161.90077689241295,184.28481190891034,212.86747106623105,212.86747106623105,-17.222679221358888,-17.222679221358888,-17.222679221358888,-29.1200796100554,-29.1200796100554,-29.1200796100554,11.181383905615258,11.181383905615258,11.181383905615258,-40.36096060598837,-40.36096060598837,-40.36096060598837,-35.161374925799024,-35.161374925799024,-35.161374925799024,-5.19958568018934,-5.19958568018934,-5.19958568018934,0.0,0.0,0.0,172.50651046024268
2009-02-01,212.61144707201984,151.63098694219224,175.77095695809768,212.61144707201984,212.61144707201984,-20.996158055967296,-20.996158055967296,-20.996158055967296,-45.158862488972986,-45.158862488972986,-45.158862488972986,19.48768791424051,19.48768791424051,19.48768791424051,-48.959761605742386,-48.959761605742386,-48.959761605742386,-46.66733263069977,-46.66733263069977,-46.66733263069977,-2.2924289750426303,-2.2924289750426303,-2.2924289750426303,0.0,0.0,0.0,163.65168546627746
2009-03-01,212.38019959337743,132.4730769825531,155.7805938012679,212.38019959337743,212.38019959337743,-46.30693293214024,-46.30693293214024,-46.30693293214024,-56.278042344209496,-56.278042344209496,-56.278042344209496,33.08776566668401,33.08776566668401,33.08776566668401,-68.12197163196502,-68.12197163196502,-68.12197163196502,-69.49720960966573,-69.49720960966573,-69.49720960966573,1.375237977700712,1.375237977700712,1.375237977700712,0.0,0.0,0.0,144.2582279614124
2009-04-01,212.12417559916622,162.21720495637504,184.70065058176036,212.12417559916622,212.12417559916622,-25.61689093588975,-25.61689093588975,-25.61689093588975,-37.414765089685005,-37.414765089685005,-37.414765089685005,26.784280015907353,26.784280015907353,26.784280015907353,-38.55061197980382,-38.55061197980382,-38.55061197980382,-36.2473760096674,-36.2473760096674,-36.2473760096674,-2.303235970136414,-2.303235970136414,-2.303235970136414,0.0,0.0,0.0,173.5735636193624
2009-05-01,211.87641044347794,183.544018761358,205.87680462038654,211.87641044347794,211.87641044347794,-10.57994590331898,-10.57994590331898,-10.57994590331898,-17.292986766022466,-17.292986766022466,-17.292986766022466,11.68832267403084,11.68832267403084,11.68832267403084,-17.348051993851204,-17.348051993851204,-17.348051993851204,-16.18460999531061,-16.18460999531061,-16.18460999531061,-1.1634419985405982,-1.1634419985405982,-1.1634419985405982,0.0,0.0,0.0,194.52835844962672
2009-06-01,211.62038643888008,209.97548130024262,233.1542380653519,211.62038643888008,211.62038643888008,8.942465556409653,8.942465556409653,8.942465556409653,-0.5105357332480125,-0.5105357332480125,-0.5105357332480125,2.122977642590854,2.122977642590854,2.122977642590854,9.959259800505375,9.959259800505375,9.959259800505375,10.554907465752494,10.554907465752494,10.554907465752494,-0.5956476652471185,-0.5956476652471185,-0.5956476652471185,0.0,0.0,0.0,221.57964623938545
2009-07-01,211.3726212731402,184.85735961667822,207.2045444632902,211.3726212731402,211.3726212731402,-4.87700535396067,-4.87700535396067,-4.87700535396067,-13.310110147824515,-13.310110147824515,-13.310110147824515,1.6991422390803592,1.6991422390803592,1.6991422390803592,-15.119773968662207,-15.119773968662207,-15.119773968662207,-16.487973262704827,-16.487973262704827,-16.487973262704827,1.3681992940426204,1.3681992940426204,1.3681992940426204,0.0,0.0,0.0,196.252847304478
2009-08-01,211.11659726854234,208.88875415525206,231.5772600233807,211.11659726854234,211.11659726854234,2.20004506701261,2.20004506701261,2.20004506701261,8.921091983069733,8.921091983069733,8.921091983069733,0.7102014180629692,0.7102014180629692,0.7102014180629692,9.276546505931202,9.276546505931202,9.276546505931202,11.831338468145313,11.831338468145313,11.831338468145313,-2.554791962214111,-2.554791962214111,-2.554791962214111,0.0,0.0,0.0,220.39314377447354
2009-09-01,210.8605732639445,220.06585758014904,244.00452397501354,210.8605732639445,210.8605732639445,19.444122303949406,19.444122303949406,19.444122303949406,7.569629666963461,7.569629666963461,7.569629666963461,-1.6084186029575285,-1.6084186029575285,-1.6084186029575285,20.840272913729326,20.840272913729326,20.840272913729326,25.405333367955336,25.405333367955336,25.405333367955336,-4.565060454226013,-4.565060454226013,-4.565060454226013,0.0,0.0,0.0,231.70084617767384
2009-10-01,210.64064234208413,203.37558035838165,227.31543761480037,210.64064234208413,210.64064234208413,10.309459571743112,10.309459571743112,10.309459571743112,0.7265144190426494,0.7265144190426494,0.7265144190426494,-7.463144815170493,-7.463144815170493,-7.463144815170493,4.9528568636933015,4.9528568636933015,4.9528568636933015,3.5728291756152686,3.5728291756152686,3.5728291756152686,1.3800276880780324,1.3800276880780324,1.3800276880780324,0.0,0.0,0.0,215.59349920577745
2009-11-01,210.41338038949505,211.5831355648316,234.84389861343098,210.41338038949505,210.41338038949505,4.478368425901688,4.478368425901688,4.478368425901688,-2.2195278780696825,-2.2195278780696825,-2.2195278780696825,5.268484703930646,5.268484703930646,5.268484703930646,12.940709499211986,12.940709499211986,12.940709499211986,7.527325251762651,7.527325251762651,7.527325251762651,5.413384247449334,5.413384247449334,5.413384247449334,0.0,0.0,0.0,223.35408988870702
2009-12-01,210.19344946763468,242.30608997356174,264.9798876073803,210.19344946763468,210.19344946763468,28.941878392857852,28.941878392857852,28.941878392857852,22.02813681308809,22.02813681308809,22.02813681308809,-7.778940137962073,-7.778940137962073,-7.778940137962073,43.586456759984316,43.586456759984316,43.586456759984316,43.191075067983874,43.191075067983874,43.191075067983874,0.3953816920004444,0.3953816920004444,0.3953816920004444,0.0,0.0,0.0,253.779906227619
2010-01-01,209.9661875150456,247.74293184124915,271.83541406205063,209.9661875150456,209.9661875150456,49.94519188793736,49.94519188793736,49.94519188793736,21.377440817143903,21.377440817143903,21.377440817143903,-19.093634143042863,-19.093634143042863,-19.093634143042863,50.00362196782711,50.00362196782711,50.00362196782711,52.228998562038406,52.228998562038406,52.228998562038406,-2.225376594211303,-2.225376594211303,-2.225376594211303,0.0,0.0,0.0,259.9698094828727
2010-02-01,209.8951910050816,230.80503942951242,254.97640025302363,209.8951910050816,209.8951910050816,25.481681920981192,25.481681920981192,25.481681920981192,15.606904144424707,15.606904144424707,15.606904144424707,-6.145930802884159,-6.145930802884159,-6.145930802884159,32.48424304658407,32.48424304658407,32.48424304658407,34.94265526252174,34.94265526252174,34.94265526252174,-2.45841221593767,-2.45841221593767,-2.45841221593767,0.0,0.0,0.0,242.37943405166567
2010-03-01,209.83106512511415,277.87904717532217,300.5733458102984,209.83106512511415,209.83106512511415,51.58985639288695,51.58985639288695,51.58985639288695,42.77202445815755,42.77202445815755,42.77202445815755,-18.050673281666004,-18.050673281666004,-18.050673281666004,78.73996474485918,78.73996474485918,78.73996474485918,76.3112075693785,76.3112075693785,76.3112075693785,2.42875717548069,2.42875717548069,2.42875717548069,0.0,0.0,0.0,288.57102986997336
2010-04-01,209.76006861515015,277.88619659945886,299.7482793825926,209.76006861515015,209.76006861515015,61.35817797903275,61.35817797903275,61.35817797903275,55.17830296801379,55.17830296801379,55.17830296801379,-33.75745018318458,-33.75745018318458,-33.75745018318458,79.19536205757034,79.19536205757034,79.19536205757034,82.77903076386197,82.77903076386197,82.77903076386197,-3.5836687062916246,-3.5836687062916246,-3.5836687062916246,0.0,0.0,0.0,288.95543067272047
2010-05-01,209.691362315185,234.56320789388218,257.4912154063191,209.691362315185,209.691362315185,37.74904877757488,37.74904877757488,37.74904877757488,24.52369894546128,24.52369894546128,24.52369894546128,-25.28492676398844,-25.28492676398844,-25.28492676398844,36.526644046727185,36.526644046727185,36.526644046727185,36.98782095904772,36.98782095904772,36.98782095904772,-0.4611769123205278,-0.4611769123205278,-0.4611769123205278,0.0,0.0,0.0,246.21800636191216
2010-06-01,209.72175927540502,213.24352369293194,237.2647930550124,209.72175927540502,209.72175927540502,20.46225467514369,20.46225467514369,20.46225467514369,14.326952158439319,14.326952158439319,14.326952158439319,-17.57281783779604,-17.57281783779604,-17.57281783779604,16.277765260205904,16.277765260205904,16.277765260205904,17.21638899578697,17.21638899578697,17.21638899578697,-0.9386237355810679,-0.9386237355810679,-0.9386237355810679,0.0,0.0,0.0,225.99952453561093
2010-07-01,209.75117568852113,218.6487830596663,242.1073227940702,209.75117568852113,209.75117568852113,15.76319305661125,15.76319305661125,15.76319305661125,9.536043724897926,9.536043724897926,9.536043724897926,-1.508697101223499,-1.508697101223499,-1.508697101223499,20.670540472707412,20.670540472707412,20.670540472707412,23.79053968028568,23.79053968028568,23.79053968028568,-3.1199992075782665,-3.1199992075782665,-3.1199992075782665,0.0,0.0,0.0,230.42171616122855
2010-08-01,209.78157264874113,224.34194680929744,247.12166249764942,209.78157264874113,209.78157264874113,16.781325427805534,16.781325427805534,16.781325427805534,16.229002554887217,16.229002554887217,16.229002554887217,-10.459063283528954,-10.459063283528954,-10.459063283528954,25.869272947255,25.869272947255,25.869272947255,22.5512646991638,22.5512646991638,22.5512646991638,3.3180082480912025,3.3180082480912025,3.3180082480912025,0.0,0.0,0.0,235.65084559599615
2010-09-01,209.81196960896114,229.9743024216591,252.32761641919188,209.81196960896114,209.81196960896114,19.21628453610914,19.21628453610914,19.21628453610914,23.157932381141958,23.157932381141958,23.157932381141958,-6.420177613413334,-6.420177613413334,-6.420177613413334,31.155488148959186,31.155488148959186,31.155488148959186,35.95403930383776,35.95403930383776,35.95403930383776,-4.798551154878572,-4.798551154878572,-4.798551154878572,0.0,0.0,0.0,240.96745775792033
2010-10-01,209.84138641789502,235.68343559755206,258.8574067484064,209.84138641789502,209.84138641789502,20.569046838879615,20.569046838879615,20.569046838879615,27.262378742734253,27.262378742734253,27.262378742734253,-11.984032537887918,-11.984032537887918,-11.984032537887918,38.02295339362169,38.02295339362169,38.02295339362169,35.84739304372595,35.84739304372595,35.84739304372595,2.175560349895743,2.175560349895743,2.175560349895743,0.0,0.0,0.0,247.86433981151671
2010-11-01,209.8717837871267,249.95642947572958,273.6279710969943,209.8717837871267,209.8717837871267,27.653202252231647,27.653202252231647,27.653202252231647,35.15663255995377,35.15663255995377,35.15663255995377,-13.446675853663141,-13.446675853663141,-13.446675853663141,52.399386705707066,52.399386705707066,52.399386705707066,49.363158958522284,49.363158958522284,49.363158958522284,3.0362277471847867,3.0362277471847867,3.0362277471847867,0.0,0.0,0.0,262.2711704928338
2010-12-01,209.9012005960606,271.83458386265914,295.43319545120994,209.9012005960606,209.9012005960606,51.04876885402311,51.04876885402311,51.04876885402311,42.91503420745483,42.91503420745483,42.91503420745483,-17.9052376377968,-17.9052376377968,-17.9052376377968,74.08166974708733,74.08166974708733,74.08166974708733,76.05856542368115,76.05856542368115,76.05856542368115,-1.9768956765938184,-1.9768956765938184,-1.9768956765938184,0.0,0.0,0.0,283.9828703431479
2011-01-01,209.93159796529227,295.5266934364083,319.10343655037235,209.93159796529227,209.93159796529227,62.01320612962217,62.01320612962217,62.01320612962217,67.63465180208799,67.63465180208799,67.63465180208799,-33.51229303758139,-33.51229303758139,-33.51229303758139,96.93666427143918,96.93666427143918,96.93666427143918,96.13556489412878,96.13556489412878,96.13556489412878,0.8010993773104191,0.8010993773104191,0.8010993773104191,0.0,0.0,0.0,306.8682622367314
2011-02-01,209.96199527121757,315.9246395723809,339.55292351239495,209.96199527121757,209.96199527121757,79.49222612677802,79.49222612677802,79.49222612677802,79.98372423003636,79.98372423003636,79.98372423003636,-39.57477449186699,-39.57477449186699,-39.57477449186699,117.2662162575614,117.2662162575614,117.2662162575614,119.9011758649474,119.9011758649474,119.9011758649474,-2.6349596073859995,-2.6349596073859995,-2.6349596073859995,0.0,0.0,0.0,327.22821152877896
2011-03-01,209.98945090237592,294.59399450114586,317.1775872491839,209.98945090237592,209.98945090237592,69.1258466959056,69.1258466959056,69.1258466959056,69.32933969869654,69.32933969869654,69.32933969869654,-45.83671163038127,-45.83671163038127,-45.83671163038127,96.07153751126417,96.07153751126417,96.07153751126417,92.61847476422088,92.61847476422088,92.61847476422088,3.453062747043283,3.453062747043283,3.453062747043283,0.0,0.0,0.0,306.0609884136401
