ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,Adj Close,Adj Close_lower,Adj Close_upper,High,High_lower,High_upper,Low,Low_lower,Low_upper,Open,Open_lower,Open_upper,Volume,Volume_lower,Volume_upper,additive_terms,additive_terms_lower,additive_terms_upper,extra_regressors_additive,extra_regressors_additive_lower,extra_regressors_additive_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2006-04-01,212.00605751565928,286.06051050581755,286.4662178004036,212.00605751565928,212.00605751565928,74.26956368743478,74.26956368743478,74.26956368743478,-0.010538314893490454,-0.010538314893490454,-0.010538314893490454,-0.00014575946176704222,-0.00014575946176704222,-0.00014575946176704222,-0.0005849140244831933,-0.0005849140244831933,-0.0005849140244831933,1.1850766408704331e-06,1.1850766408704331e-06,1.1850766408704331e-06,74.25792104202203,74.25792104202203,74.25792104202203,74.25829588413168,74.25829588413168,74.25829588413168,-0.00037484210964263776,-0.00037484210964263776,-0.00037484210964263776,0.0,0.0,0.0,286.2639785576813
2006-05-01,212.00188875346953,268.81248838381373,269.23352236106814,212.00188875346953,212.00188875346953,57.026131364978845,57.026131364978845,57.026131364978845,-0.013879268932486848,-0.013879268932486848,-0.013879268932486848,-0.00010116484919633057,-0.00010116484919633057,-0.00010116484919633057,-0.0007463122278968895,-0.0007463122278968895,-0.0007463122278968895,1.163603473020712e-06,1.163603473020712e-06,1.163603473020712e-06,57.01144378198603,57.01144378198603,57.01144378198603,57.01140578257274,57.01140578257274,57.01140578257274,3.7999413300558186e-05,3.7999413300558186e-05,3.7999413300558186e-05,0.0,0.0,0.0,269.01333253545556
2006-06-01,212.00455435889918,285.344776680606,285.76721285344485,212.00455435889918,212.00455435889918,73.55940121088628,73.55940121088628,73.55940121088628,-0.008411593914732101,-0.008411593914732101,-0.008411593914732101,-7.025155033250255e-05,-7.025155033250255e-05,-7.025155033250255e-05,-0.0005723377586759857,-0.0005723377586759857,-0.0005723377586759857,1.1539311523998373e-06,1.1539311523998373e-06,1.1539311523998373e-06,73.5499159214499,73.5499159214499,73.5499159214499,73.55034818159369,73.55034818159369,73.55034818159369,-0.0004322601437987785,-0.0004322601437987785,-0.0004322601437987785,0.0,0.0,0.0,285.55447028034905
2006-07-01,212.00713397705687,265.0794007688441,265.4839684577248,212.00713397705687,212.00713397705687,53.27538928992167,53.27538928992167,53.27538928992167,-0.008875052915236992,-0.008875052915236992,-0.008875052915236992,-9.199892345087964e-05,-9.199892345087964e-05,-9.199892345087964e-05,-0.0007365304170637735,-0.0007365304170637735,-0.0007365304170637735,1.1702123787188295e-06,1.1702123787188295e-06,1.1702123787188295e-06,53.267364629077505,53.267364629077505,53.267364629077505,53.265686877878295,53.265686877878295,53.265686877878295,0.0016777511992134805,0.0016777511992134805,0.0016777511992134805,0.0,0.0,0.0,265.2744986061344
2006-08-01,212.0097995824865,247.0107368973227,247.42689455449067,212.0097995824865,212.0097995824865,35.21183316014415,35.21183316014415,35.21183316014415,-0.00602643566625264,-0.00602643566625264,-0.00602643566625264,-9.244273897938373e-05,-9.244273897938373e-05,-9.244273897938373e-05,-0.0005335102475971191,-0.0005335102475971191,-0.0005335102475971191,1.1776591414898384e-06,1.1776591414898384e-06,1.1776591414898384e-06,35.20276092730512,35.20276092730512,35.20276092730512,35.205181949150465,35.205181949150465,35.205181949150465,-0.0024210218453443095,-0.0024210218453443095,-0.0024210218453443095,0.0,0.0,0.0,247.21256050979162
2006-09-01,212.0131660498701,248.80774966898838,249.22073008928763,212.0131660498701,212.0131660498701,37.00218066210899,37.00218066210899,37.00218066210899,-0.005202021921436664,-0.005202021921436664,-0.005202021921436664,-7.11392108339163e-05,-7.11392108339163e-05,-7.11392108339163e-05,-0.00035534363900615527,-0.00035534363900615527,-0.00035534363900615527,1.176742735316363e-06,1.176742735316363e-06,1.176742735316363e-06,36.9983368601404,36.9983368601404,36.9983368601404,36.99655333408045,36.99655333408045,36.99655333408045,0.001783526059948101,0.001783526059948101,0.001783526059948101,0.0,0.0,0.0,249.0115029100105
2006-10-01,212.0164239215316,291.06828788115837,291.45413419217283,212.0164239215316,212.0164239215316,79.26054137442007,79.26054137442007,79.26054137442007,-0.01065093122275703,-0.01065093122275703,-0.01065093122275703,-8.468546305143169e-05,-8.468546305143169e-05,-8.468546305143169e-05,-0.0003728109625328952,-0.0003728109625328952,-0.0003728109625328952,1.170086084086519e-06,1.170086084086519e-06,1.170086084086519e-06,79.24694496951973,79.24694496951973,79.24694496951973,79.24943411685781,79.24943411685781,79.24943411685781,-0.002489147338082185,-0.002489147338082185,-0.002489147338082185,0.0,0.0,0.0,291.26336889105136
2006-11-01,212.02044015855262,313.4252352156538,313.8303728483767,212.02044015855262,212.02044015855262,101.6249819929087,101.6249819929087,101.6249819929087,-0.01266936269392962,-0.01266936269392962,-0.01266936269392962,-0.00016484391226998947,-0.00016484391226998947,-0.00016484391226998947,-0.0007959194388970693,-0.0007959194388970693,-0.0007959194388970693,1.1811430251274847e-06,1.1811430251274847e-06,1.1811430251274847e-06,101.61320910170274,101.61320910170274,101.61320910170274,101.61135304800662,101.61135304800662,101.61135304800662,0.0018560536961117692,0.0018560536961117692,0.0018560536961117692,0.0,0.0,0.0,313.63364926025537
2006-12-01,212.02432683954063,302.0607700690638,302.4580260529735,212.02432683954063,212.02432683954063,90.24272515868975,90.24272515868975,90.24272515868975,-0.0157186704458849,-0.0157186704458849,-0.0157186704458849,-0.00019691499461396795,-0.00019691499461396795,-0.00019691499461396795,-0.0010181038916311073,-0.0010181038916311073,-0.0010181038916311073,1.1808534715802354e-06,1.1808534715802354e-06,1.1808534715802354e-06,90.22642811496563,90.22642811496563,90.22642811496563,90.22579265021109,90.22579265021109,90.22579265021109,0.0006354647545494463,0.0006354647545494463,0.0006354647545494463,0.0,0.0,0.0,302.25075495450625
2007-01-01,212.02834307656164,347.13158181578996,347.5204294268824,212.02834307656164,212.02834307656164,135.31163949068767,135.31163949068767,135.31163949068767,-0.01741802745795627,-0.01741802745795627,-0.01741802745795627,-0.00018670703134753529,-0.00018670703134753529,-0.00018670703134753529,-0.0009064128099687905,-0.0009064128099687905,-0.0009064128099687905,1.1826092750050439e-06,1.1826092750050439e-06,1.1826092750050439e-06,135.29275652866357,135.29275652866357,135.29275652866357,135.29312952599764,135.29312952599764,135.29312952599764,-0.0003729973340708922,-0.0003729973340708922,-0.0003729973340708922,0.0,0.0,0.0,347.3210996052252
2007-02-01,212.0294052023817,347.52090697401445,347.93380611408514,212.0294052023817,212.0294052023817,135.72172428706128,135.72172428706128,135.72172428706128,-0.02044278864821727,-0.02044278864821727,-0.02044278864821727,-0.00026848639510494715,-0.00026848639510494715,-0.00026848639510494715,-0.0013559715915921495,-0.0013559715915921495,-0.0013559715915921495,1.1883479798829713e-06,1.1883479798829713e-06,1.1883479798829713e-06,135.69758796205662,135.69758796205662,135.69758796205662,135.69965822877433,135.69965822877433,135.69965822877433,-0.002070266717716683,-0.002070266717716683,-0.002070266717716683,0.0,0.0,0.0,347.72699316443834
2007-03-01,212.0303645418321,376.3686031425016,376.77135829432575,212.0303645418321,212.0303645418321,164.56742767613386,164.56742767613386,164.56742767613386,-0.022455448086394086,-0.022455448086394086,-0.022455448086394086,-0.0002529718432490431,-0.0002529718432490431,-0.0002529718432490431,-0.0013523784598203613,-0.0013523784598203613,-0.0013523784598203613,1.1789359494189316e-06,1.1789359494189316e-06,1.1789359494189316e-06,164.53715374481078,164.53715374481078,164.53715374481078,164.54336805668035,164.54336805668035,164.54336805668035,-0.006214311869569834,-0.006214311869569834,-0.006214311869569834,0.0,0.0,0.0,376.5675182866429
2007-04-01,212.02825253260733,393.16287436232466,393.54644477508896,212.02825253260733,212.02825253260733,181.37073996294316,181.37073996294316,181.37073996294316,-0.027077057626400586,-0.027077057626400586,-0.027077057626400586,-0.00034935881227515135,-0.00034935881227515135,-0.00034935881227515135,-0.0016484246768319962,-0.0016484246768319962,-0.0016484246768319962,1.1875794308400066e-06,1.1875794308400066e-06,1.1875794308400066e-06,181.34187197651895,181.34187197651895,181.34187197651895,181.3416663094071,181.3416663094071,181.3416663094071,0.00020566711187008056,0.00020566711187008056,0.00020566711187008056,0.0,0.0,0.0,393.3701245091263
2007-05-01,212.0262086527124,423.44102420498984,423.84847719842514,212.0262086527124,212.0262086527124,211.6467495279198,211.6467495279198,211.6467495279198,-0.028959775824059352,-0.028959775824059352,-0.028959775824059352,-0.0003671117867481811,-0.0003671117867481811,-0.0003671117867481811,-0.0018149131502557254,-0.0018149131502557254,-0.0018149131502557254,1.184799408750726e-06,1.184799408750726e-06,1.184799408750726e-06,211.61621891560304,211.61621891560304,211.61621891560304,211.61560891195816,211.61560891195816,211.61560891195816,0.0006100036449003508,0.0006100036449003508,0.0006100036449003508,0.0,0.0,0.0,423.64242756831544
2007-06-01,212.0240966434876,392.9222203245656,393.3523534477006,212.0240966434876,212.0240966434876,181.15069520692848,181.15069520692848,181.15069520692848,-0.029880917385941303,-0.029880917385941303,-0.029880917385941303,-0.00034781510096828437,-0.00034781510096828437,-0.00034781510096828437,-0.0021175470801215878,-0.0021175470801215878,-0.0021175470801215878,1.1813586501094785e-06,1.1813586501094785e-06,1.1813586501094785e-06,181.11915673901476,181.11915673901476,181.11915673901476,181.1183501087201,181.1183501087201,181.1183501087201,0.0008066302946417642,0.0008066302946417642,0.0008066302946417642,0.0,0.0,0.0,393.1432533825024
2007-07-01,212.02349512122768,368.39371782830045,368.79209085103,212.02349512122768,212.02349512122768,156.58583755190992,156.58583755190992,156.58583755190992,-0.029325057390051246,-0.029325057390051246,-0.029325057390051246,-0.0003311234206576245,-0.0003311234206576245,-0.0003311234206576245,-0.0018114196246291874,-0.0018114196246291874,-0.0018114196246291874,1.1824044312721495e-06,1.1824044312721495e-06,1.1824044312721495e-06,156.55941168920174,156.55941168920174,156.55941168920174,156.55437113387902,156.55437113387902,156.55437113387902,0.005040555322735513,0.005040555322735513,0.005040555322735513,0.0,0.0,0.0,368.58290681042945
2007-08-01,212.0228735482258,368.7334629678726,369.12086679820186,212.0228735482258,212.0228735482258,156.9359129169721,156.9359129169721,156.9359129169721,-0.02086004935409561,-0.02086004935409561,-0.02086004935409561,-0.00019652903734284537,-0.00019652903734284537,-0.00019652903734284537,-0.0015654798677677802,-0.0015654798677677802,-0.0015654798677677802,1.1754335836399708e-06,1.1754335836399708e-06,1.1754335836399708e-06,156.90629243675414,156.90629243675414,156.90629243675414,156.91329203414645,156.91329203414645,156.91329203414645,-0.006999597392304975,-0.006999597392304975,-0.006999597392304975,0.0,0.0,0.0,368.92916598497993
2007-09-01,212.0239106847353,409.17558720936466,409.5796582535705,212.0239106847353,212.0239106847353,197.3839178962782,197.3839178962782,197.3839178962782,-0.027153578921849247,-0.027153578921849247,-0.027153578921849247,-0.0003097234031943764,-0.0003097234031943764,-0.0003097234031943764,-0.0015680748058454223,-0.0015680748058454223,-0.0015680748058454223,1.1951062828900414e-06,1.1951062828900414e-06,1.1951062828900414e-06,197.35716891230783,197.35716891230783,197.35716891230783,197.3548877142536,197.3548877142536,197.3548877142536,0.002281198054239519,0.002281198054239519,0.002281198054239519,0.0,0.0,0.0,409.38107959704314
2007-10-01,212.0249143652284,424.0448190346428,424.4335340909166,212.0249143652284,212.0249143652284,212.25685558745963,212.25685558745963,212.25685558745963,-0.030933449805788313,-0.030933449805788313,-0.030933449805788313,-0.00038611897513033,-0.00038611897513033,-0.00038611897513033,-0.0019729174341881353,-0.0019729174341881353,-0.0019729174341881353,1.1900668190251523e-06,1.1900668190251523e-06,1.1900668190251523e-06,212.21697395616107,212.21697395616107,212.21697395616107,212.22356429131133,212.22356429131133,212.22356429131133,-0.006590335150282162,-0.006590335150282162,-0.006590335150282162,0.0,0.0,0.0,424.24188832138947
2007-11-01,212.02595150173792,398.09254386951545,398.50170750829415,212.02595150173792,212.02595150173792,186.29172699580977,186.29172699580977,186.29172699580977,-0.028325944915273592,-0.028325944915273592,-0.028325944915273592,-0.00030563251523124815,-0.00030563251523124815,-0.00030563251523124815,-0.0021180460246656868,-0.0021180460246656868,-0.0021180460246656868,1.1901777118730345e-06,1.1901777118730345e-06,1.1901777118730345e-06,186.2671016804041,186.2671016804041,186.2671016804041,186.2609785625323,186.2609785625323,186.2609785625323,0.0061231178718143976,0.0061231178718143976,0.0061231178718143976,0.0,0.0,0.0,398.293053182142
2007-12-01,212.02961677493977,416.5287965934661,416.92215596396505,212.02961677493977,212.02961677493977,204.71535497526514,204.71535497526514,204.71535497526514,-0.028845714283477812,-0.028845714283477812,-0.028845714283477812,-0.00036740122525711716,-0.00036740122525711716,-0.00036740122525711716,-0.0018631228291629118,-0.0018631228291629118,-0.0018631228291629118,1.1998454119585817e-06,1.1998454119585817e-06,1.1998454119585817e-06,204.68677665398675,204.68677665398675,204.68677665398675,204.68427993677264,204.68427993677264,204.68427993677264,0.0024967172141165924,0.0024967172141165924,0.0024967172141165924,0.0,0.0,0.0,416.7163934289265
2008-01-01,212.03340422391503,378.99270711351943,379.38252644632814,212.03340422391503,212.03340422391503,167.18794125546177,167.18794125546177,167.18794125546177,-0.02773687590206353,-0.02773687590206353,-0.02773687590206353,-0.0002295456973344305,-0.0002295456973344305,-0.0002295456973344305,-0.0020517701669364634,-0.0020517701669364634,-0.0020517701669364634,1.1829173106936067e-06,1.1829173106936067e-06,1.1829173106936067e-06,167.1570685419426,167.1570685419426,167.1570685419426,167.15792424661274,167.15792424661274,167.15792424661274,-0.0008557046701231104,-0.0008557046701231104,-0.0008557046701231104,0.0,0.0,0.0,379.19047276585763
2008-02-01,212.03460482019457,416.3875470171813,416.8080185066272,212.03460482019457,212.03460482019457,204.6053478590663,204.6053478590663,204.6053478590663,-0.0312005539372672,-0.0312005539372672,-0.0312005539372672,-0.0003172298422293858,-0.0003172298422293858,-0.0003172298422293858,-0.0016763722726324006,-0.0016763722726324006,-0.0016763722726324006,1.1960827560227858e-06,1.1960827560227858e-06,1.1960827560227858e-06,204.56962472474243,204.56962472474243,204.56962472474243,204.57215489909692,204.57215489909692,204.57215489909692,-0.002530174354501061,-0.002530174354501061,-0.002530174354501061,0.0,0.0,0.0,416.60422954493697
2008-03-01,212.03572795864963,437.24992886342994,437.66049205078497,212.03572795864963,212.03572795864963,225.4494681546835,225.4494681546835,225.4494681546835,-0.03330561437082917,-0.03330561437082917,-0.03330561437082917,-0.0003770302526168658,-0.0003770302526168658,-0.0003770302526168658,-0.0020468791092169312,-0.0020468791092169312,-0.0020468791092169312,1.1933412383945759e-06,1.1933412383945759e-06,1.1933412383945759e-06,225.41512508967705,225.41512508967705,225.41512508967705,225.41373982429207,225.41373982429207,225.41373982429207,0.0013852653849631548,0.0013852653849631548,0.0013852653849631548,0.0,0.0,0.0,437.4508530483267
2008-04-01,212.03692855492915,488.4991246978692,488.9014038696026,212.03692855492915,212.03692855492915,276.6995981007076,276.6995981007076,276.6995981007076,-0.040339814737507314,-0.040339814737507314,-0.040339814737507314,-0.00045058920938762187,-0.00045058920938762187,-0.00045058920938762187,-0.002259481572620251,-0.002259481572620251,-0.002259481572620251,1.1927344080881066e-06,1.1927344080881066e-06,1.1927344080881066e-06,276.6551988499452,276.6551988499452,276.6551988499452,276.65654940792245,276.65654940792245,276.65654940792245,-0.0013505579772633838,-0.0013505579772633838,-0.0013505579772633838,0.0,0.0,0.0,488.6921274048743
2008-05-01,212.03816402398527,535.9273148817047,536.3191892051259,212.03816402398527,212.03816402398527,324.1389765403628,324.1389765403628,324.1389765403628,-0.04897086345393093,-0.04897086345393093,-0.04897086345393093,-0.0005260585780949797,-0.0005260585780949797,-0.0005260585780949797,-0.0027602446142332353,-0.0027602446142332353,-0.0027602446142332353,1.191297421600961e-06,1.191297421600961e-06,1.191297421600961e-06,324.0857183399858,324.0857183399858,324.0857183399858,324.086720565014,324.086720565014,324.086720565014,-0.0010022250281991971,-0.0010022250281991971,-0.0010022250281991971,0.0,0.0,0.0,536.1238823639711
2008-06-01,212.03944067534331,546.8100640634638,547.2187031006916,212.03944067534331,212.03944067534331,335.0311461776651,335.0311461776651,335.0311461776651,-0.04890155499666097,-0.04890155499666097,-0.04890155499666097,-0.0005998105135012971,-0.0005998105135012971,-0.0005998105135012971,-0.003238250545412995,-0.003238250545412995,-0.003238250545412995,1.190223917226319e-06,1.190223917226319e-06,1.190223917226319e-06,334.9755668497183,334.9755668497183,334.9755668497183,334.97840775183346,334.97840775183346,334.97840775183346,-0.00284090211521236,-0.00284090211521236,-0.00284090211521236,0.0,0.0,0.0,547.0150075250616
2008-07-01,212.04067614439947,457.1123895567161,457.520317654002,212.04067614439947,212.04067614439947,245.33340702569888,245.33340702569888,245.33340702569888,-0.04604138486942093,-0.04604138486942093,-0.04604138486942093,-0.0004067278802987563,-0.0004067278802987563,-0.0004067278802987563,-0.003342754754319838,-0.003342754754319838,-0.003342754754319838,1.1760157710913544e-06,1.1760157710913544e-06,1.1760157710913544e-06,245.27828359130092,245.27828359130092,245.27828359130092,245.28361733421062,245.28361733421062,245.28361733421062,-0.005333742909676625,-0.005333742909676625,-0.005333742909676625,0.0,0.0,0.0,457.3189597357004
2008-08-01,212.03837979073268,403.0162493124644,403.4036607798747,212.03837979073268,212.03837979073268,191.2027022822521,191.2027022822521,191.2027022822521,-0.033130915640867495,-0.033130915640867495,-0.033130915640867495,-0.0003563828341656633,-0.0003563828341656633,-0.0003563828341656633,-0.0024480286950366546,-0.0024480286950366546,-0.0024480286950366546,1.1929854571742854e-06,1.1929854571742854e-06,1.1929854571742854e-06,191.17330170721328,191.17330170721328,191.17330170721328,191.16676814806746,191.16676814806746,191.16676814806746,0.006533559145803676,0.006533559145803676,0.006533559145803676,0.0,0.0,0.0,403.21168149794596
2008-09-01,212.03608343706586,252.56700959288133,252.97054917485283,212.03608343706586,212.03608343706586,40.762919221781914,40.762919221781914,40.762919221781914,-0.025244873357313277,-0.025244873357313277,-0.025244873357313277,-5.9850637874914474e-05,-5.9850637874914474e-05,-5.9850637874914474e-05,-0.0019050445274694668,-0.0019050445274694668,-0.0019050445274694668,1.1720867758837348e-06,1.1720867758837348e-06,1.1720867758837348e-06,40.736513560517274,40.736513560517274,40.736513560517274,40.73571062534603,40.73571062534603,40.73571062534603,0.0008029351712468214,0.0008029351712468214,0.0008029351712468214,0.0,0.0,0.0,252.77259699758312
2008-10-01,212.03715784428277,179.82286423178243,180.2249492363137,212.03715784428277,212.03715784428277,-32.01147351894344,-32.01147351894344,-32.01147351894344,-0.0036369417838282617,-0.0036369417838282617,-0.0036369417838282617,0.00011268103674979883,0.00011268103674979883,0.00011268103674979883,-0.00040894332017697184,-0.00040894332017697184,-0.00040894332017697184,1.149871242024578e-06,1.149871242024578e-06,1.149871242024578e-06,-32.00943641958638,-32.00943641958638,-32.00943641958638,-32.015405573139454,-32.015405573139454,-32.015405573139454,0.00596915355307907,0.00596915355307907,0.00596915355307907,0.0,0.0,0.0,180.02772142469638
2008-11-01,212.03826806507357,153.66734093727743,154.06845445719688,212.03826806507357,212.03826806507357,-58.17665389737648,-58.17665389737648,-58.17665389737648,0.00468368391378974,0.00468368391378974,0.00468368391378974,0.00017857920691038352,0.00017857920691038352,0.00017857920691038352,0.00031550146471126956,0.00031550146471126956,0.00031550146471126956,1.1823212616362376e-06,1.1823212616362376e-06,1.1823212616362376e-06,-58.177869297770755,-58.177869297770755,-58.177869297770755,-58.17147495046981,-58.17147495046981,-58.17147495046981,-0.006394347300943586,-0.006394347300943586,-0.006394347300943586,0.0,0.0,0.0,153.8603987673028
2008-12-01,212.03934247229049,184.57542569300816,184.9918171146798,212.03934247229049,212.03934247229049,-27.260533557204297,-27.260533557204297,-27.260533557204297,0.0033770454520344836,0.0033770454520344836,0.0033770454520344836,0.00012790612065236102,0.00012790612065236102,0.00012790612065236102,0.0005800066495447628,0.0005800066495447628,0.0005800066495447628,1.1819639402375048e-06,1.1819639402375048e-06,1.1819639402375048e-06,-27.259704246739965,-27.259704246739965,-27.259704246739965,-27.256447417018126,-27.256447417018126,-27.256447417018126,-0.003256829721843189,-0.003256829721843189,-0.003256829721843189,0.0,0.0,0.0,184.7796382255505
2009-01-01,212.04344170108988,164.73070834979143,165.1386318060928,212.04344170108988,212.04344170108988,-47.10445596613954,-47.10445596613954,-47.10445596613954,0.0034925477977989557,0.0034925477977989557,0.0034925477977989557,7.858379651005014e-05,7.858379651005014e-05,7.858379651005014e-05,0.0002685892548429057,0.0002685892548429057,0.0002685892548429057,1.1835780472455744e-06,1.1835780472455744e-06,1.1835780472455744e-06,-47.100220935385124,-47.100220935385124,-47.100220935385124,-47.10061506171234,-47.10061506171234,-47.10061506171234,0.00039412632720936487,0.00039412632720936487,0.00039412632720936487,0.0,0.0,0.0,164.94322076570475
2009-02-01,212.04754092988927,131.93956442027581,132.33815973846862,212.04754092988927,212.04754092988927,-79.9109497016682,-79.9109497016682,-79.9109497016682,0.004257762955351697,0.004257762955351697,0.004257762955351697,0.00012186624858104353,0.00012186624858104353,0.00012186624858104353,0.00046811589868302157,0.00046811589868302157,0.00046811589868302157,1.1824737393020765e-06,1.1824737393020765e-06,1.1824737393020765e-06,-79.90739436362512,-79.90739436362512,-79.90739436362512,-79.90610077409184,-79.90610077409184,-79.90610077409184,-0.0012935895332639386,-0.0012935895332639386,-0.0012935895332639386,0.0,0.0,0.0,132.14014656626415
2009-03-01,212.04818226198563,147.29229652198123,147.7275158544323,212.04818226198563,212.04818226198563,-64.54790955176158,-64.54790955176158,-64.54790955176158,0.009390477204870639,0.009390477204870639,0.009390477204870639,0.00015187260085766397,0.00015187260085766397,0.00015187260085766397,0.0007948048649298511,0.0007948048649298511,0.0007948048649298511,1.168333361018596e-06,1.168333361018596e-06,1.168333361018596e-06,-64.53874644487792,-64.53874644487792,-64.53874644487792,-64.53757122875756,-64.53757122875756,-64.53757122875756,-0.0011752161203616265,-0.0011752161203616265,-0.0011752161203616265,0.0,0.0,0.0,147.50943581710771
2009-04-01,212.04889230823522,183.30656921031292,183.68306828982102,212.04889230823522,212.04889230823522,-28.570790346868247,-28.570790346868247,-28.570790346868247,0.005194790826368216,0.005194790826368216,0.005194790826368216,0.00010096793434808677,0.00010096793434808677,0.00010096793434808677,0.0006433881415486951,0.0006433881415486951,0.0006433881415486951,1.1799062618379043e-06,1.1799062618379043e-06,1.1799062618379043e-06,-28.565743585912667,-28.565743585912667,-28.565743585912667,-28.56485002005972,-28.56485002005972,-28.56485002005972,-0.0008935658529489576,-0.0008935658529489576,-0.0008935658529489576,0.0,0.0,0.0,183.48314872232257
2009-05-01,212.04957944976707,205.6196265115503,206.04415679340602,212.04957944976707,212.04957944976707,-6.21636147480393,-6.21636147480393,-6.21636147480393,0.0021454830744129373,0.0021454830744129373,0.0021454830744129373,4.6667061741233856e-05,4.6667061741233856e-05,4.6667061741233856e-05,0.0002807664868572133,0.0002807664868572133,0.0002807664868572133,1.1846361498357877e-06,1.1846361498357877e-06,1.1846361498357877e-06,-6.214387237154892,-6.214387237154892,-6.214387237154892,-6.213887373544769,-6.213887373544769,-6.213887373544769,-0.0004998636101227725,-0.0004998636101227725,-0.0004998636101227725,0.0,0.0,0.0,205.83519221261218
2009-06-01,212.0474467525872,207.07924741119902,207.47130479105004,212.0474467525872,212.0474467525872,-4.776089337901147,-4.776089337901147,-4.776089337901147,-0.0018134221734327188,-0.0018134221734327188,-0.0018134221734327188,1.3777378602638803e-06,1.3777378602638803e-06,1.3777378602638803e-06,5.099627987777654e-05,5.099627987777654e-05,5.099627987777654e-05,1.1792747886763502e-06,1.1792747886763502e-06,1.1792747886763502e-06,-4.7794982132617525,-4.7794982132617525,-4.7794982132617525,-4.777849206782052,-4.777849206782052,-4.777849206782052,-0.001649006479700242,-0.001649006479700242,-0.001649006479700242,0.0,0.0,0.0,207.26794853932546
2009-07-01,212.0453828520906,208.8953416362049,209.30224539518156,212.0453828520906,212.0453828520906,-2.945725373856201,-2.945725373856201,-2.945725373856201,0.0009889967809250807,0.0009889967809250807,0.0009889967809250807,3.5918823072922424e-05,3.5918823072922424e-05,3.5918823072922424e-05,4.081528294878656e-05,4.081528294878656e-05,4.081528294878656e-05,1.184221841834671e-06,1.184221841834671e-06,1.184221841834671e-06,-2.9464398634638553,-2.9464398634638553,-2.9464398634638553,-2.9446584587474125,-2.9446584587474125,-2.9446584587474125,-0.0017814047164427327,-0.0017814047164427327,-0.0017814047164427327,0.0,0.0,0.0,209.09894298862673
2009-08-01,212.04750886448588,215.3311433963911,215.75755508151624,212.04750886448588,212.04750886448588,3.4855549736489384,3.4855549736489384,3.4855549736489384,-0.0004461421161652931,-0.0004461421161652931,-0.0004461421161652931,-2.4074565950118882e-05,-2.4074565950118882e-05,-2.4074565950118882e-05,1.7059826518442843e-05,1.7059826518442843e-05,1.7059826518442843e-05,1.1922677340199337e-06,1.1922677340199337e-06,1.1922677340199337e-06,3.487194484256644,3.487194484256644,3.487194484256644,3.485103009061075,3.485103009061075,3.485103009061075,0.0020914751955685056,0.0020914751955685056,0.0020914751955685056,0.0,0.0,0.0,215.5347033487425
2009-09-01,212.04963487688119,229.4613829234399,229.87109921760444,212.04963487688119,212.04963487688119,17.61834073443467,17.61834073443467,17.61834073443467,-0.003943029168688968,-0.003943029168688968,-0.003943029168688968,-2.0427493515494627e-05,-2.0427493515494627e-05,-2.0427493515494627e-05,-3.863600048889147e-05,-3.863600048889147e-05,-3.863600048889147e-05,1.1872097880137306e-06,1.1872097880137306e-06,1.1872097880137306e-06,17.615631251565606,17.615631251565606,17.615631251565606,17.614339828981766,17.614339828981766,17.614339828981766,0.0012914225838371633,0.0012914225838371633,0.0012914225838371633,0.0,0.0,0.0,229.6652661284468
2009-10-01,212.05169230823145,198.663491765649,199.04679142634302,212.05169230823145,212.05169230823145,-13.207750196961626,-13.207750196961626,-13.207750196961626,-0.002090631768786289,-0.002090631768786289,-0.002090631768786289,-1.9605805352245236e-06,-1.9605805352245236e-06,-1.9605805352245236e-06,-0.0001792730239487332,-0.0001792730239487332,-0.0001792730239487332,1.1827525116002257e-06,1.1827525116002257e-06,1.1827525116002257e-06,-13.208322299325635,-13.208322299325635,-13.208322299325635,-13.210020879582386,-13.210020879582386,-13.210020879582386,0.001698580256749509,0.001698580256749509,0.001698580256749509,0.0,0.0,0.0,198.84337000890582
2009-11-01,212.0546525473489,229.83074966719346,230.22670395626406,212.0546525473489,212.0546525473489,17.978412584112508,17.978412584112508,17.978412584112508,-0.0009081581084212378,-0.0009081581084212378,-0.0009081581084212378,5.989644583883086e-06,5.989644583883086e-06,5.989644583883086e-06,0.00012655485159304271,0.00012655485159304271,0.00012655485159304271,1.1916116180032947e-06,1.1916116180032947e-06,1.1916116180032947e-06,17.975320272519674,17.975320272519674,17.975320272519674,17.97763816211188,17.97763816211188,17.97763816211188,-0.002317889592208108,-0.002317889592208108,-0.002317889592208108,0.0,0.0,0.0,230.02997281986856
2009-12-01,212.0575172948819,257.0005252128175,257.4156933579896,212.0575172948819,212.0575172948819,45.163799080267495,45.163799080267495,45.163799080267495,-0.005869057441410374,-0.005869057441410374,-0.005869057441410374,-5.9445394517998176e-05,-5.9445394517998176e-05,-5.9445394517998176e-05,-0.00018685877819413303,-0.00018685877819413303,-0.00018685877819413303,1.1909354796668997e-06,1.1909354796668997e-06,1.1909354796668997e-06,45.15640138384407,45.15640138384407,45.15640138384407,45.15768490958885,45.15768490958885,45.15768490958885,-0.0012835257447812865,-0.0012835257447812865,-0.0012835257447812865,0.0,0.0,0.0,257.213918678726
