Date,Price,Open,High,Low,Vol.,Change %
13-Jan-15,101.67,101.64,101.96,101.44,26.40K,-0.32%
12-Jan-15,101.44,102.07,102.32,101.74,23.92K,-0.04%
9-Jan-15,101.77,101.24,102.12,101.05,34.09K,0.85%
8-Jan-15,101.81,100.55,102.18,99.99,51.84K,0.91%
7-Jan-15,100.95,100.83,101.02,100.04,42.77K,-1.41%
6-Jan-15,100.04,101.14,101.62,100.3,28.47K,0.32%
5-Jan-15,101.47,101.57,101.91,100.88,24.56K,-0.40%
31-Dec-14,101.15,101.82,102.35,101.56,30.65K,-0.38%
30-Dec-14,101.56,101.7,102.44,101.55,40.46K,0.12%
29-Dec-14,101.95,101.62,101.85,101.3,25.12K,0.08%
27-Dec-14,101.83,100.84,101.91,100.66,54.63K,0.77%
26-Dec-14,101.75,101.01,101.12,100.57,33.17K,-0.04%
25-Dec-14,100.97,99.61,101.01,99.6,57.56K,1.41%
24-Dec-14,101.01,99.42,100.11,99.33,31.96K,0.18%
23-Dec-14,99.61,99.52,99.79,99.31,27.92K,-0.09%
22-Dec-14,99.43,98.86,99.52,98.66,44.76K,0.93%
19-Dec-14,99.52,98.42,98.9,97.99,29.82K,0.85%
18-Dec-14,98.6,98.68,99.15,97.77,39.13K,-1.05%
17-Dec-14,97.77,98.54,99.42,98.32,30.07K,0.27%
16-Dec-14,98.81,98.64,98.87,98.24,24.27K,-0.23%
15-Dec-14,98.54,99.09,99.32,98.74,23.22K,0.08%
12-Dec-14,98.77,98.62,99.33,98.28,21.42K,0.05%
11-Dec-14,98.69,99.91,99.94,98.59,29.34K,-1.41%
10-Dec-14,98.64,99.96,100.26,99.66,26.41K,-0.17%
9-Dec-14,100.05,100.49,100.49,99.94,31.29K,-0.29%
8-Dec-14,100.22,99.42,100.62,99.42,55.38K,0.57%
5-Dec-14,100.51,99.88,100.05,99.45,29.55K,0.08%
4-Dec-14,99.94,99.05,99.9,98.18,44.24K,1.13%
3-Dec-14,99.86,97.96,98.74,97.82,32.00K,0.54%
2-Dec-14,98.74,98.06,98.58,97.47,26.90K,-0.91%
1-Dec-14,98.21,98.54,99.33,98.51,31.54K,0.06%
28-Nov-14,99.11,98.87,99.18,98.78,27.22K,0.18%
27-Nov-14,99.05,98.89,99.27,98.36,36.58K,0.40%
26-Nov-14,98.87,99.02,99.02,98.48,42.53K,-0.55%
25-Nov-14,98.48,97.8,99.08,97.8,53.59K,1.25%
24-Nov-14,99.02,98.52,98.55,97.8,19.81K,-0.71%
21-Nov-14,97.8,98.13,98.54,98.04,26.15K,0.38%
20-Nov-14,98.5,97.59,98.4,97.2,44.81K,0.42%
19-Nov-14,98.13,97.76,98.02,96.95,25.02K,-0.04%
18-Nov-14,97.72,98.14,98.31,97.31,27.18K,-0.39%
17-Nov-14,97.76,98.03,98.29,97.64,18.93K,0.11%
14-Nov-14,98.14,98.34,98.46,97.56,22.38K,-0.18%
13-Nov-14,98.03,99,99,97.48,23.21K,-0.80%
12-Nov-14,98.21,99.35,99.35,98.84,22.35K,-0.48%
11-Nov-14,99,98.43,99.6,98.43,30.18K,1.07%
10-Nov-14,99.48,99.19,99.32,98.43,21.73K,-0.64%
7-Nov-14,98.43,99.15,99.34,98.74,18.35K,-0.09%
6-Nov-14,99.06,98.96,99.29,98.52,23.47K,0.19%
5-Nov-14,99.15,99.58,99.68,98.94,32.11K,-0.62%
4-Nov-14,98.96,99.81,99.9,99.13,30.81K,-0.23%
3-Nov-14,99.58,99.19,99.81,98.98,34.76K,0.76%
31-Oct-14,99.81,99.1,99.12,98.47,20.71K,-0.04%
30-Oct-14,99.06,98.61,99.12,98.6,29.68K,0.76%
29-Oct-14,99.1,98.32,98.93,98.32,31.28K,0.30%
28-Oct-14,98.35,98.16,98.32,97.52,29.00K,-0.10%
27-Oct-14,98.06,98.6,98.6,97.55,26.55K,-0.45%
24-Oct-14,98.16,99.04,99.04,98.27,18.01K,-0.44%
23-Oct-14,98.6,98.69,99.08,98.27,27.72K,0.50%
22-Oct-14,99.04,98.3,98.55,97.64,31.82K,0.91%
21-Oct-14,98.55,97.3,98.23,97.3,38.94K,0.86%
20-Oct-14,97.66,99.37,99.4,96.83,86.55K,-2.43%
17-Oct-14,96.83,99.13,99.5,98.43,57.82K,-0.02%
16-Oct-14,99.24,99.26,99.64,98.5,53.43K,0.00%
15-Oct-14,99.26,98.6,99.26,98.39,31.09K,0.40%
14-Oct-14,99.26,99.5,100.06,98.86,37.21K,-1.67%
13-Oct-14,98.86,99.9,100.54,99.85,32.67K,0.64%
9-Oct-14,100.54,100.17,100.33,99.74,27.22K,-0.41%
8-Oct-14,99.9,99.76,100.31,99.18,29.24K,0.55%
7-Oct-14,100.31,100.25,100.25,99.6,26.51K,-0.08%
6-Oct-14,99.76,99.42,100.23,99.39,29.15K,0.42%
3-Oct-14,99.84,100.62,100.62,99.32,43.44K,-1.19%
2-Oct-14,99.42,101.2,101.2,99.88,27.21K,-0.75%
1-Oct-14,100.62,100.31,101.38,99.24,47.12K,1.07%
30-Sep-14,101.38,101.39,101.39,100.31,34.14K,-1.06%
29-Sep-14,100.31,101.59,101.59,100.91,25.92K,-0.59%
26-Sep-14,101.38,102.71,102.8,101.48,30.87K,-0.70%
25-Sep-14,101.98,101.74,102.7,101.59,31.42K,0.91%
24-Sep-14,102.7,103.02,103.07,101.73,47.76K,-1.34%
23-Sep-14,101.77,103.56,103.56,102.14,35.92K,-0.52%
22-Sep-14,103.15,104.11,104.24,103.36,36.39K,-0.13%
19-Sep-14,103.69,102.6,104.13,102.56,65.82K,1.20%
18-Sep-14,103.82,101.7,102.9,101.7,49.14K,0.90%
17-Sep-14,102.59,102.61,102.61,101.56,36.68K,-0.92%
16-Sep-14,101.67,102.83,102.83,102.19,38.15K,-0.21%
15-Sep-14,102.61,103.44,103.44,102.55,49.10K,-0.59%
12-Sep-14,102.83,103.32,103.44,103.01,60.27K,0.21%
11-Sep-14,103.44,103.6,103.6,102.76,47.19K,-0.48%
10-Sep-14,103.22,103.72,103.85,103.48,68.19K,0.22%
9-Sep-14,103.72,103.09,103.54,103.01,90.52K,0.45%
5-Sep-14,103.49,102.77,103.05,102.6,53.18K,0.25%
4-Sep-14,103.03,102.64,102.87,102.52,48.98K,0.13%
3-Sep-14,102.77,102.95,102.95,102.2,56.17K,-0.20%
2-Sep-14,102.64,102.82,103.12,102.7,87.72K,0.04%
1-Sep-14,102.85,103.04,103.16,102.6,94.36K,-0.24%
29-Aug-14,102.81,103.44,103.45,102.77,63.10K,-0.41%
28-Aug-14,103.06,103.52,103.95,103,126.19K,0.07%
27-Aug-14,103.48,102.82,103.54,102.81,141.27K,0.40%
26-Aug-14,103.41,102.53,103.08,102.43,74.76K,0.24%
25-Aug-14,103,101.86,102.8,101.8,94.94K,0.93%
22-Aug-14,102.75,101.72,102,101.45,90.98K,0.10%
21-Aug-14,101.8,100.87,101.7,100.63,63.61K,0.83%
20-Aug-14,101.7,100.28,100.86,100.18,55.35K,0.86%
19-Aug-14,100.86,100.32,100.32,99.64,57.89K,-0.15%
18-Aug-14,100,99.94,100.15,99.46,82.25K,0.24%
15-Aug-14,100.15,100.46,100.83,99.77,74.20K,-1.62%
14-Aug-14,99.91,100.87,101.68,100.82,96.88K,0.73%
13-Aug-14,101.56,100.58,100.95,100.05,70.80K,0.57%
12-Aug-14,100.82,100.33,100.62,100.2,43.72K,0.59%
11-Aug-14,100.25,100.35,100.47,99.44,47.64K,-0.72%
8-Aug-14,99.66,99.82,100.38,99.66,52.57K,0.84%
7-Aug-14,100.38,100.26,100.39,99.23,74.70K,-1.08%
6-Aug-14,99.54,102.25,102.33,100.48,125.21K,-1.76%
5-Aug-14,100.63,101.26,102.75,101.26,186.47K,1.41%
4-Aug-14,102.43,100.37,101.69,100.11,66.74K,0.17%
1-Aug-14,101.01,101.82,101.83,100.82,48.78K,-0.82%
31-Jul-14,100.84,101.18,101.68,101.02,67.71K,0.50%
30-Jul-14,101.67,100.92,101.55,100.64,91.81K,0.56%
29-Jul-14,101.16,99.3,100.65,99.3,86.55K,1.32%
28-Jul-14,100.6,98.88,99.32,98.75,37.20K,0.41%
25-Jul-14,99.29,98.59,98.88,98.43,37.07K,0.26%
24-Jul-14,98.88,98.25,98.62,98.08,44.00K,0.00%
23-Jul-14,98.62,98.25,98.62,98.08,44.00K,0.38%
22-Jul-14,98.62,97.11,98.25,97.11,51.46K,1.16%
21-Jul-14,98.25,96.91,97.29,96.74,42.30K,-0.09%
18-Jul-14,97.12,96.92,97.31,96.75,34.57K,0.30%
17-Jul-14,97.21,96.84,97.16,96.67,28.87K,0.03%
16-Jul-14,96.92,97,97.12,96.83,27.73K,-0.04%
15-Jul-14,96.89,97.02,97.23,96.74,28.04K,-0.11%
14-Jul-14,96.93,97.55,97.55,97.02,32.01K,-0.51%
11-Jul-14,97.04,97.24,97.58,97.2,32.41K,-0.07%
10-Jul-14,97.54,97.84,97.91,97.33,23.39K,-0.24%
9-Jul-14,97.61,97.83,97.88,97.3,24.59K,0.28%
8-Jul-14,97.84,97.42,97.59,97.06,31.53K,0.20%
7-Jul-14,97.57,97.75,97.81,97.23,41.16K,-0.56%
4-Jul-14,97.38,97.92,98.08,97.58,45.28K,-0.02%
3-Jul-14,97.93,98.22,98.36,97.54,40.37K,-0.15%
2-Jul-14,97.95,97.84,98.26,97.71,30.92K,-0.16%
1-Jul-14,98.1,97.94,98.26,97.94,27.67K,0.19%
30-Jun-14,98.26,98.33,98.41,98.06,22.78K,-0.53%
27-Jun-14,98.07,98.05,98.59,97.82,30.60K,0.57%
26-Jun-14,98.59,98.71,98.82,98.03,25.32K,-0.95%
25-Jun-14,98.03,98.76,99.15,98.66,25.65K,0.21%
24-Jun-14,98.97,99.34,99.46,98.76,32.17K,-0.70%
23-Jun-14,98.76,99.66,99.85,98.99,36.38K,-0.08%
20-Jun-14,99.46,99.28,99.6,98.8,48.86K,0.38%
19-Jun-14,99.54,97.65,99.38,97.6,63.71K,1.53%
18-Jun-14,99.16,97.53,98,97.53,36.40K,0.16%
17-Jun-14,97.67,97.75,97.8,97.02,31.79K,-0.25%
16-Jun-14,97.51,97.22,97.75,97.16,28.38K,0.53%
13-Jun-14,97.75,97.33,97.59,96.93,30.19K,-0.09%
12-Jun-14,97.23,97.23,97.32,96.95,27.92K,0.13%
11-Jun-14,97.32,96.87,97.19,96.63,34.62K,0.26%
10-Jun-14,97.19,97.19,97.26,96.63,33.08K,-0.19%
9-Jun-14,96.94,96.84,97.12,96.59,32.52K,0.33%
6-Jun-14,97.12,96.84,96.84,96.39,37.08K,-0.05%
5-Jun-14,96.8,97.32,97.32,96.61,38.08K,-0.74%
4-Jun-14,96.85,96.97,97.58,96.85,47.76K,1.03%
3-Jun-14,97.57,97.69,98.06,96.58,94.55K,-1.15%
30-May-14,96.58,98.04,98.22,97.7,32.10K,-0.45%
29-May-14,97.7,97.86,98.3,97.76,35.14K,0.35%
28-May-14,98.14,98.03,98.06,97.52,28.87K,-0.19%
27-May-14,97.8,98.47,98.5,97.99,29.98K,-0.41%
26-May-14,97.99,97.85,98.45,97.85,33.52K,0.50%
23-May-14,98.39,97.31,98.03,97.31,32.37K,0.64%
22-May-14,97.9,97.49,97.78,97.1,31.72K,-0.27%
21-May-14,97.28,97.97,98.12,97.5,50.68K,-0.49%
20-May-14,97.54,98.04,98.17,97.79,35.17K,-0.37%
19-May-14,98.02,98.71,98.71,98.01,45.87K,-0.58%
16-May-14,98.38,99.01,99.29,98.67,35.07K,-0.73%
15-May-14,98.95,100.13,100.19,99.15,40.47K,-0.47%
14-May-14,99.68,100,100.5,99.84,60.54K,0.37%
13-May-14,100.15,99.95,99.95,99.34,60.72K,-0.08%
12-May-14,99.78,99.12,99.89,99.12,64.81K,0.69%
9-May-14,99.86,99.08,99.18,98.92,44.46K,0.20%
8-May-14,99.18,99.29,99.33,98.73,30.40K,-0.42%
7-May-14,98.98,99.21,99.4,98.92,27.21K,0.22%
6-May-14,99.4,99.33,99.5,98.93,29.85K,-0.17%
5-May-14,99.18,99.1,99.65,99.1,24.67K,0.22%
2-May-14,99.35,98.89,100.15,98.52,49.83K,0.34%
30-Apr-14,99.13,98.75,99.16,98.64,27.70K,0.15%
29-Apr-14,98.79,97.67,98.74,97.55,42.60K,-0.50%
28-Apr-14,98.64,100.64,100.65,98.89,58.70K,-1.64%
25-Apr-14,99.14,100.77,100.95,100.51,35.40K,0.00%
24-Apr-14,100.79,100.86,101.3,100.53,38.64K,0.05%
23-Apr-14,100.79,101.12,101.31,100.74,49.44K,-0.24%
22-Apr-14,100.74,100.85,101.48,100.72,77.34K,0.02%
21-Apr-14,100.98,100.88,101.05,100.53,26.47K,0.16%
18-Apr-14,100.96,100.8,101.15,100.66,38.51K,0.06%
17-Apr-14,100.8,101.17,101.52,100.57,35.44K,-0.39%
16-Apr-14,100.74,100.63,101.13,100.1,30.96K,0.60%
15-Apr-14,101.13,100.59,101.04,100.33,30.16K,-0.50%
14-Apr-14,100.53,100.94,101.21,100.57,39.14K,-0.36%
11-Apr-14,101.04,101.26,101.4,100.39,38.40K,0.36%
10-Apr-14,101.4,100.58,101.04,100.51,40.41K,0.43%
9-Apr-14,101.04,100.95,100.98,100.24,43.26K,-0.34%
8-Apr-14,100.61,100.22,100.95,100.22,51.18K,0.19%
7-Apr-14,100.95,100.63,100.76,100.17,37.46K,0.22%
3-Apr-14,100.76,100.33,100.55,99.95,35.23K,0.30%
2-Apr-14,100.54,99.82,100.24,99.74,31.29K,0.07%
1-Apr-14,100.24,99.68,100.19,99.68,39.46K,0.02%
31-Mar-14,100.17,100.31,100.43,99.7,36.15K,-0.32%
28-Mar-14,100.15,99.26,100.47,99.22,52.33K,0.94%
27-Mar-14,100.47,99.9,100.08,99.34,54.28K,-0.19%
26-Mar-14,99.53,98.59,99.72,98.59,43.80K,0.64%
25-Mar-14,99.72,98.14,99.09,97.82,45.17K,0.87%
24-Mar-14,99.09,99.29,99.29,98.24,52.97K,-1.07%
21-Mar-14,98.24,98.48,99.3,98.05,52.04K,0.52%
20-Mar-14,99.3,99.52,99.52,98.79,37.99K,-0.66%
19-Mar-14,98.79,98.61,99.48,98.42,42.70K,1.18%
18-Mar-14,99.45,98.26,98.47,98,34.68K,0.15%
17-Mar-14,98.29,98.87,98.99,98.14,33.26K,-0.89%
14-Mar-14,98.14,98.6,99.02,98.26,31.30K,0.20%
13-Mar-14,99.02,98.66,98.89,98.27,32.41K,-0.49%
12-Mar-14,98.82,98.51,99.31,98.3,43.02K,0.86%
11-Mar-14,99.31,98.6,98.76,98.24,25.81K,-0.73%
10-Mar-14,98.46,98.93,99.2,98.59,34.85K,0.31%
7-Mar-14,99.18,98.44,98.87,98.22,29.85K,0.80%
6-Mar-14,98.87,98.38,98.88,98.09,33.26K,-0.02%
5-Mar-14,98.09,98.32,98.46,98.02,29.11K,-0.57%
4-Mar-14,98.11,98.81,98.81,97.66,35.33K,-0.40%
3-Mar-14,98.67,98.69,99.17,98.63,31.75K,0.44%
27-Feb-14,99.07,98.85,99.04,98.63,36.73K,-0.29%
26-Feb-14,98.64,99.16,99.56,98.9,28.35K,-0.33%
25-Feb-14,98.93,98.97,99.5,98.93,25.61K,-0.09%
24-Feb-14,99.26,98.78,99.73,98.76,34.04K,0.64%
21-Feb-14,99.35,99.7,99.72,98.72,29.72K,-1.34%
20-Feb-14,98.72,99.93,100.06,99.39,25.79K,-0.17%
19-Feb-14,100.06,99.48,100.23,99.27,21.54K,0.75%
18-Feb-14,100.23,100.04,100.48,99.42,19.29K,-0.58%
17-Feb-14,99.48,99.48,100.36,99.48,35.39K,0.91%
14-Feb-14,100.06,99.57,99.82,99.16,24.92K,-0.82%
13-Feb-14,99.16,100.02,100.13,99.56,26.85K,0.19%
12-Feb-14,99.98,99.33,99.85,99.33,23.98K,0.49%
11-Feb-14,99.79,99.66,99.7,99.27,23.19K,0.46%
10-Feb-14,99.3,98.54,99.19,98.51,34.01K,0.75%
7-Feb-14,98.85,97.47,98.93,97.47,45.18K,0.74%
6-Feb-14,98.11,98.87,98.96,96.93,77.16K,-2.53%
5-Feb-14,97.39,101.51,101.51,99.92,56.21K,-2.14%
27-Jan-14,99.92,101.86,102.11,101.38,26.65K,0.21%
24-Jan-14,102.11,101.79,101.93,101.22,27.30K,0.08%
23-Jan-14,101.9,101.94,101.94,101.48,26.01K,-0.05%
22-Jan-14,101.82,102.04,102.05,101.3,31.31K,-0.18%
21-Jan-14,101.87,101.6,102.13,101.27,27.36K,0.51%
20-Jan-14,102.05,102.27,102.46,101.53,28.00K,-0.63%
17-Jan-14,101.53,102.77,102.78,102.02,37.76K,-0.23%
16-Jan-14,102.17,102.36,102.68,102.29,71.06K,0.26%
15-Jan-14,102.41,101.22,102.81,101.22,113.10K,1.20%
14-Jan-14,102.14,100.47,101.07,100.47,40.75K,0.70%
13-Jan-14,100.93,100.24,100.57,99.9,31.11K,0.09%
10-Jan-14,100.23,100.25,100.59,100.05,26.46K,-0.10%
9-Jan-14,100.14,100.41,100.94,100.1,33.86K,-0.08%
8-Jan-14,100.24,100.68,101.08,100.32,30.95K,-0.42%
7-Jan-14,100.32,101.43,101.53,100.1,42.48K,-0.54%
6-Jan-14,100.74,101.92,101.92,101.13,40.20K,-0.59%
3-Jan-14,101.29,103.12,103.19,101.45,39.95K,-1.14%
2-Jan-14,101.89,103.6,103.6,102.79,42.83K,-0.47%
31-Dec-13,103.07,103.34,103.75,103.03,78.17K,0.64%
30-Dec-13,103.56,101.6,102.91,101.48,117.65K,1.76%
27-Dec-13,102.9,99.27,101.51,99.27,63.08K,1.37%
26-Dec-13,101.12,99.62,100,99.5,20.33K,0.11%
25-Dec-13,99.75,99.39,100.08,99.26,28.85K,-0.20%
24-Dec-13,99.64,99.89,100.16,99.4,31.92K,-0.22%
23-Dec-13,99.84,100.18,100.39,99.91,52.40K,-0.02%
20-Dec-13,100.06,99.92,100.13,99.52,58.96K,0.24%
19-Dec-13,100.08,99.54,99.87,99.22,46.10K,0.47%
18-Dec-13,99.84,99.28,100.06,99.17,74.81K,0.35%
17-Dec-13,99.37,98.82,99.49,98.46,40.56K,-0.02%
16-Dec-13,99.02,97.77,99.04,97.29,37.25K,1.59%
13-Dec-13,99.04,98.14,98.14,97.4,21.06K,-0.73%
12-Dec-13,97.49,98.16,98.47,97.84,24.81K,0.12%
11-Dec-13,98.21,97.86,98.09,97.41,19.23K,0.28%
10-Dec-13,98.09,97.62,97.89,97.32,21.37K,0.78%
9-Dec-13,97.82,97.33,97.91,97.06,18.61K,-0.60%
6-Dec-13,97.06,97.96,97.97,97.12,19.40K,-0.32%
5-Dec-13,97.65,97.48,98.01,97.21,18.98K,0.50%
4-Dec-13,97.96,97.91,98.07,97.47,17.09K,-0.61%
3-Dec-13,97.47,98.05,98.1,97.45,19.03K,0.01%
2-Dec-13,98.07,97.18,98.06,97.05,26.93K,0.84%
29-Nov-13,98.06,96.94,97.38,96.86,27.09K,0.33%
28-Nov-13,97.24,98,98,96.9,19.69K,-0.72%
27-Nov-13,96.92,96.88,98.29,96.58,34.16K,0.83%
26-Nov-13,97.62,96.95,97.09,96.63,15.85K,0.49%
25-Nov-13,96.82,96.13,96.35,95.81,17.37K,0.28%
22-Nov-13,96.35,96.78,96.78,96.04,23.50K,-0.54%
21-Nov-13,96.08,96.87,97.18,96.6,19.22K,-0.65%
20-Nov-13,96.6,96.61,97.29,96.61,18.56K,0.61%
19-Nov-13,97.23,96.71,96.86,96.41,13.10K,-0.04%
18-Nov-13,96.64,96.41,96.87,96.4,19.29K,0.56%
15-Nov-13,96.68,96.54,96.73,96.13,25.06K,-0.32%
14-Nov-13,96.14,97.95,98.09,96.39,29.06K,-1.21%
13-Nov-13,96.45,97.58,97.8,97.26,22.07K,0.36%
12-Nov-13,97.63,97.94,97.94,96.8,25.78K,-0.61%
11-Nov-13,97.28,98.05,98.13,97.63,19.39K,-0.35%
8-Nov-13,97.88,98.36,98.36,97.56,19.07K,0.08%
7-Nov-13,98.22,97.64,98.14,97.61,21.81K,0.49%
6-Nov-13,98.14,98.19,98.29,97.66,26.43K,-0.62%
5-Nov-13,97.66,98.73,98.98,98.23,24.65K,-0.74%
4-Nov-13,98.27,99.16,99.32,98.72,21.52K,0.14%
1-Nov-13,99,99.69,99.9,98.86,30.41K,-1.18%
31-Oct-13,98.86,100,100.04,99.51,26.25K,0.07%
30-Oct-13,100.04,99.79,99.97,99.22,34.71K,0.18%
29-Oct-13,99.97,99.2,99.88,99.04,23.74K,0.56%
28-Oct-13,99.79,99.9,99.9,99.14,29.34K,-0.66%
25-Oct-13,99.23,99.71,99.92,99.34,25.26K,0.20%
24-Oct-13,99.89,99.75,99.93,99.41,38.94K,0.26%
23-Oct-13,99.69,99.63,99.76,99.32,30.49K,-0.29%
22-Oct-13,99.43,100.47,100.48,99.53,23.16K,-0.73%
21-Oct-13,99.72,100.43,100.45,99.88,22.99K,0.22%
18-Oct-13,100.45,100.42,100.45,99.94,26.79K,0.17%
17-Oct-13,100.23,99.89,100.15,99.73,30.34K,0.06%
16-Oct-13,100.06,99.45,100,99.27,31.21K,0.68%
15-Oct-13,100,99.5,99.64,98.96,32.39K,-0.34%
14-Oct-13,99.32,99.76,100.12,99.34,33.77K,0.18%
11-Oct-13,99.66,99.51,99.82,99.1,32.53K,-0.20%
9-Oct-13,99.48,99.85,99.95,99.29,34.00K,-0.12%
8-Oct-13,99.68,99.78,99.82,99.27,48.46K,-0.12%
7-Oct-13,99.8,99.64,100.21,99.39,46.74K,0.26%
4-Oct-13,99.92,98.75,99.9,98.61,44.87K,0.95%
3-Oct-13,99.66,98.85,99.07,98.69,27.31K,-0.06%
2-Oct-13,98.72,99.24,99.35,98.77,33.70K,-0.59%
1-Oct-13,98.78,99.15,99.53,98.55,32.62K,-0.19%
30-Sep-13,99.37,99.29,99.63,98.93,41.23K,0.70%
27-Sep-13,99.56,99.7,99.94,98.87,29.94K,-1.13%
26-Sep-13,98.87,99.48,100,99.46,42.40K,0.17%
25-Sep-13,100,99.96,100.14,99.52,34.82K,-0.36%
24-Sep-13,99.83,99.66,100.37,99.66,42.78K,0.92%
23-Sep-13,100.19,99.97,99.98,99.28,38.12K,-0.71%
18-Sep-13,99.28,100,100.06,99.62,31.03K,-0.01%
17-Sep-13,99.99,100.01,100.25,99.47,44.36K,0.68%
16-Sep-13,100,99.51,99.8,99.32,25.38K,-0.57%
14-Sep-13,99.32,100.08,100.21,99.46,35.41K,-0.33%
13-Sep-13,99.89,99.91,100.26,99.63,49.67K,0.22%
12-Sep-13,100.22,99.28,100,99.24,45.12K,0.13%
11-Sep-13,100,100.03,100.2,99.2,52.48K,-0.12%
10-Sep-13,99.87,100.06,100.26,99.41,57.90K,0.18%
9-Sep-13,99.99,100.32,100.55,99.69,91.93K,-0.38%
6-Sep-13,99.81,99.49,100.19,99.49,64.00K,1.09%
5-Sep-13,100.19,98.86,99.33,98.43,40.25K,0.31%
4-Sep-13,99.11,98.7,98.85,98.28,52.40K,0.58%
3-Sep-13,98.8,97.44,98.35,97.31,46.62K,0.90%
2-Sep-13,98.23,97.59,97.83,97.2,98.24K,0.12%
30-Aug-13,97.35,97.33,97.62,97.09,35.81K,0.07%
29-Aug-13,97.23,96.35,97.16,96.06,41.51K,0.14%
28-Aug-13,97.16,97.4,97.95,97.02,37.79K,-0.68%
27-Aug-13,97.02,97.25,97.8,97.09,27.48K,0.62%
26-Aug-13,97.68,97.57,97.69,96.65,34.87K,0.18%
23-Aug-13,97.08,96.53,97.45,95.97,51.78K,-0.65%
22-Aug-13,96.91,98.28,98.28,96.95,49.83K,0.00%
21-Aug-13,97.54,98.28,98.28,96.95,49.83K,-0.68%
20-Aug-13,97.54,97.92,98.42,97.29,48.16K,0.82%
19-Aug-13,98.21,96.43,97.97,96.18,42.37K,0.82%
16-Aug-13,97.41,97.07,97.2,95.97,45.86K,-1.13%
15-Aug-13,96.62,98.84,98.84,97.54,65.40K,-0.69%
14-Aug-13,97.72,97.63,98.48,97.42,69.47K,1.62%
13-Aug-13,98.4,96.23,96.95,95.99,47.33K,1.51%
12-Aug-13,96.83,96.17,96.2,95.33,32.43K,-0.88%
9-Aug-13,95.39,96.72,96.73,96.18,35.50K,-0.90%
8-Aug-13,96.24,96.16,97.17,95.96,36.98K,0.59%
7-Aug-13,97.11,97.56,97.56,96.37,41.32K,-1.06%
6-Aug-13,96.54,97.41,97.61,96.63,30.97K,0.18%
5-Aug-13,97.57,96.25,97.62,96.25,31.10K,1.51%
2-Aug-13,97.39,96.38,96.38,94.93,30.44K,0.07%
1-Aug-13,95.94,97.36,97.88,95.87,37.96K,-2.15%
31-Jul-13,95.87,96.89,98.79,96.78,51.41K,1.67%
30-Jul-13,97.98,97.08,97.08,96.35,25.51K,-0.67%
29-Jul-13,96.37,96.85,97.36,96.73,38.62K,-0.70%
26-Jul-13,97.02,97.12,98.5,96.43,49.56K,-0.05%
25-Jul-13,97.7,98.89,98.89,97.49,36.41K,-1.10%
24-Jul-13,97.75,98.41,98.87,98.27,40.43K,0.30%
23-Jul-13,98.84,98.61,99.11,98.54,33.27K,0.37%
22-Jul-13,98.54,98.76,99.21,98.05,45.93K,-0.77%
19-Jul-13,98.18,98.07,98.96,97.91,50.95K,0.97%
18-Jul-13,98.94,97.75,98.14,97.34,36.51K,0.08%
17-Jul-13,97.99,97.27,97.91,97.07,37.10K,0.80%
16-Jul-13,97.91,96.32,97.13,95.99,32.95K,0.90%
15-Jul-13,97.13,95.89,96.26,95.06,44.73K,0.49%
12-Jul-13,96.26,93.24,95.87,93.24,77.35K,3.42%
11-Jul-13,95.79,91.6,92.98,91.6,34.14K,1.30%
10-Jul-13,92.62,90.37,91.7,90.37,28.18K,1.20%
9-Jul-13,91.43,91.37,91.65,90.34,24.99K,-1.17%
8-Jul-13,90.35,90.78,92.2,90.66,39.62K,0.95%
5-Jul-13,91.42,90.19,91.26,90.19,23.59K,0.40%
4-Jul-13,90.56,91.41,91.5,90.2,29.82K,-1.58%
3-Jul-13,90.2,92.32,92.55,91.55,26.06K,-0.84%
2-Jul-13,91.65,93.22,93.22,92.33,31.66K,-1.69%
1-Jul-13,92.43,91.84,94.02,91.75,43.30K,2.45%
28-Jun-13,94.02,92.04,92.04,91.44,31.45K,-0.01%
27-Jun-13,91.77,91.07,91.78,90,41.40K,2.50%
26-Jun-13,91.78,90.81,90.82,89.54,37.97K,-1.45%
25-Jun-13,89.54,90.47,91.5,89.76,43.61K,0.23%
24-Jun-13,90.86,91.49,91.51,90.65,80.10K,-2.05%
21-Jun-13,90.65,92.83,93.18,92.3,38.06K,-0.69%
20-Jun-13,92.55,93.45,93.69,92.85,29.87K,-0.17%
19-Jun-13,93.19,94.04,94.17,93.08,26.33K,-0.74%
18-Jun-13,93.35,93.57,94.05,93.52,25.64K,0.60%
17-Jun-13,94.05,93.53,93.92,93.39,38.62K,-0.02%
14-Jun-13,93.49,94.31,94.34,93.26,47.34K,-1.39%
13-Jun-13,93.51,95.52,95.52,94.81,29.90K,-0.75%
11-Jun-13,94.83,95.13,96.01,95.09,26.35K,0.48%
10-Jun-13,95.55,95.49,95.78,94.97,43.92K,-0.48%
7-Jun-13,95.09,96.35,96.52,95.55,45.61K,-1.41%
6-Jun-13,95.55,96.63,96.92,96.33,42.52K,-0.07%
5-Jun-13,96.92,97.12,97.25,96.55,33.26K,-0.10%
4-Jun-13,96.99,97.68,97.68,97.03,36.55K,-1.08%
3-Jun-13,97.09,97.97,98.39,97.65,66.68K,0.48%
31-May-13,98.15,98.42,98.42,97.53,52.73K,-0.82%
30-May-13,97.68,97.96,98.49,97.74,66.17K,1.03%
29-May-13,98.49,97.91,97.93,97.46,32.74K,-0.45%
